Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,iiif_access_url,viewingHint,Text direction,Visibility,IIIF Range,Type.typeOfResource,Rights.copyrightStatus,Rights.publicationStatus,Language,Type.genre,Subject,Author,Name.repository,Title,Alt ID.local,Alt ID.oclc,Date.normalized,Format.dimensions,Description.note,Publisher.placeOfOrigin,Date.creation,Format.extent,Publisher.publisherName,Alt ID.callNo,AltTitle.uniform,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Science and Engineering Library Books,ark:/21198/zz002jjppw,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_323.tif,323,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_323,ucla_oc16856119_323,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjppw,
Science and Engineering Library Books,ark:/21198/zz002jjpqd,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_324.tif,324,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_324,ucla_oc16856119_324,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjpqd,
Science and Engineering Library Books,ark:/21198/zz002jjprx,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_325.tif,325,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_325,ucla_oc16856119_325,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjprx,
Science and Engineering Library Books,ark:/21198/zz002jjpsf,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_326.tif,326,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_326,ucla_oc16856119_326,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjpsf,
Science and Engineering Library Books,ark:/21198/zz002jjptz,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_327.tif,327,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_327,ucla_oc16856119_327,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjptz,
Science and Engineering Library Books,ark:/21198/zz002jjpvg,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_328.tif,328,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_328,ucla_oc16856119_328,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjpvg,
Science and Engineering Library Books,ark:/21198/zz002jjpw0,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_329.tif,329,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_329,ucla_oc16856119_329,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjpw0,
Science and Engineering Library Books,ark:/21198/zz002jjpxh,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_330.tif,330,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_330,ucla_oc16856119_330,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjpxh,
Science and Engineering Library Books,ark:/21198/zz002jjpz1,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_331.tif,331,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_331,ucla_oc16856119_331,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjpz1,
Science and Engineering Library Books,ark:/21198/zz002jjq01,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_332.tif,332,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_332,ucla_oc16856119_332,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjq01,
Science and Engineering Library Books,ark:/21198/zz002jjq1j,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_333.tif,333,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_333,ucla_oc16856119_333,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjq1j,
Science and Engineering Library Books,ark:/21198/zz002jjq22,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_334.tif,334,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_334,ucla_oc16856119_334,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjq22,
Science and Engineering Library Books,ark:/21198/zz002jjq3k,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_335.tif,335,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_335,ucla_oc16856119_335,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjq3k,
Science and Engineering Library Books,ark:/21198/zz002jjq43,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_336.tif,336,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_336,ucla_oc16856119_336,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjq43,
Science and Engineering Library Books,ark:/21198/zz002jjq5m,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_337.tif,337,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_337,ucla_oc16856119_337,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjq5m,
Science and Engineering Library Books,ark:/21198/zz002jjq64,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_338.tif,338,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_338,ucla_oc16856119_338,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjq64,
Science and Engineering Library Books,ark:/21198/zz002jjq7n,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_339.tif,339,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_339,ucla_oc16856119_339,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjq7n,
Science and Engineering Library Books,ark:/21198/zz002jjq85,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_340.tif,340,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_340,ucla_oc16856119_340,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjq85,
Science and Engineering Library Books,ark:/21198/zz002jjq9p,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_341.tif,341,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_341,ucla_oc16856119_341,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjq9p,
Science and Engineering Library Books,ark:/21198/zz002jjqb6,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_342.tif,342,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_342,ucla_oc16856119_342,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjqb6,
Science and Engineering Library Books,ark:/21198/zz002jjqcq,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_343.tif,343,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_343,ucla_oc16856119_343,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjqcq,
Science and Engineering Library Books,ark:/21198/zz002jjqd7,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_344.tif,344,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_344,ucla_oc16856119_344,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjqd7,
Science and Engineering Library Books,ark:/21198/zz002jjqfr,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_345.tif,345,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_345,ucla_oc16856119_345,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjqfr,
Science and Engineering Library Books,ark:/21198/zz002jjqg8,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_346.tif,346,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_346,ucla_oc16856119_346,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjqg8,
Science and Engineering Library Books,ark:/21198/zz002jjqhs,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_347.tif,347,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_347,ucla_oc16856119_347,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjqhs,
Science and Engineering Library Books,ark:/21198/zz002jjqj9,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_348.tif,348,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_348,ucla_oc16856119_348,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjqj9,
Science and Engineering Library Books,ark:/21198/zz002jjqkt,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_349.tif,349,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_349,ucla_oc16856119_349,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjqkt,
Science and Engineering Library Books,ark:/21198/zz002jjqmb,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_350.tif,350,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_350,ucla_oc16856119_350,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjqmb,
Science and Engineering Library Books,ark:/21198/zz002jjqnv,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_351.tif,351,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_351,ucla_oc16856119_351,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjqnv,
Science and Engineering Library Books,ark:/21198/zz002jjqpc,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_352.tif,352,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_352,ucla_oc16856119_352,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjqpc,
Science and Engineering Library Books,ark:/21198/zz002jjqqw,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_353.tif,353,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_353,ucla_oc16856119_353,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjqqw,
Science and Engineering Library Books,ark:/21198/zz002jjqrd,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_354.tif,354,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_354,ucla_oc16856119_354,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjqrd,
Science and Engineering Library Books,ark:/21198/zz002jjqsx,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_355.tif,355,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_355,ucla_oc16856119_355,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjqsx,
Science and Engineering Library Books,ark:/21198/zz002jjqtf,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_356.tif,356,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_356,ucla_oc16856119_356,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjqtf,
Science and Engineering Library Books,ark:/21198/zz002jjqvz,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_357.tif,357,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_357,ucla_oc16856119_357,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjqvz,
Science and Engineering Library Books,ark:/21198/zz002jjqwg,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_358.tif,358,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_358,ucla_oc16856119_358,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjqwg,
Science and Engineering Library Books,ark:/21198/zz002jjqx0,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_359.tif,359,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_359,ucla_oc16856119_359,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjqx0,
Science and Engineering Library Books,ark:/21198/zz002jjqzh,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_360.tif,360,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_360,ucla_oc16856119_360,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjqzh,
Science and Engineering Library Books,ark:/21198/zz002jjr0h,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_361.tif,361,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_361,ucla_oc16856119_361,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjr0h,
Science and Engineering Library Books,ark:/21198/zz002jjr11,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_362.tif,362,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_362,ucla_oc16856119_362,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjr11,
Science and Engineering Library Books,ark:/21198/zz002jjr2j,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_363.tif,363,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_363,ucla_oc16856119_363,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjr2j,
Science and Engineering Library Books,ark:/21198/zz002jjr32,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_364.tif,364,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_364,ucla_oc16856119_364,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjr32,
Science and Engineering Library Books,ark:/21198/zz002jjr4k,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_365.tif,365,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_365,ucla_oc16856119_365,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjr4k,
Science and Engineering Library Books,ark:/21198/zz002jjr53,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_366.tif,366,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_366,ucla_oc16856119_366,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjr53,
Science and Engineering Library Books,ark:/21198/zz002jjr6m,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_367.tif,367,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_367,ucla_oc16856119_367,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjr6m,
Science and Engineering Library Books,ark:/21198/zz002jjr74,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_368.tif,368,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_368,ucla_oc16856119_368,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjr74,
Science and Engineering Library Books,ark:/21198/zz002jjr8n,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_369.tif,369,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_369,ucla_oc16856119_369,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjr8n,
Science and Engineering Library Books,ark:/21198/zz002jjr95,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_370.tif,370,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_370,ucla_oc16856119_370,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjr95,
Science and Engineering Library Books,ark:/21198/zz002jjrbp,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_371.tif,371,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_371,ucla_oc16856119_371,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjrbp,
