"Title","Project Name","Item ARK","Parent ARK","Object Type","viewingHint","File Name","Item Sequence","Type.typeOfResource","Description.note","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Manuscript No. 5: page 320v","Armenian Manuscripts","ark:/21198/zz0025jzr7","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jzr7_1700016_master.tif","645","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jzr7",""
"Manuscript No. 5: page 321r","Armenian Manuscripts","ark:/21198/zz0025jzsr","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jzsr_1700019_master.tif","646","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jzsr",""
"Manuscript No. 5: page 321v","Armenian Manuscripts","ark:/21198/zz0025jzt8","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jzt8_1700022_master.tif","647","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jzt8",""
"Manuscript No. 5: page 322r","Armenian Manuscripts","ark:/21198/zz0025jzvs","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jzvs_1700025_master.tif","648","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jzvs",""
"Manuscript No. 5: page 322v","Armenian Manuscripts","ark:/21198/zz0025jzw9","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jzw9_1700028_master.tif","649","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jzw9",""
"Manuscript No. 5: page 323r","Armenian Manuscripts","ark:/21198/zz0025jzxt","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jzxt_1700031_master.tif","650","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jzxt",""
"Manuscript No. 5: page 323v","Armenian Manuscripts","ark:/21198/zz0025jzzb","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jzzb_1700034_master.tif","651","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jzzb",""
"Manuscript No. 5: page 324r","Armenian Manuscripts","ark:/21198/zz0025k00s","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k00s_1700037_master.tif","652","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k00s",""
"Manuscript No. 5: page 324v","Armenian Manuscripts","ark:/21198/zz0025k019","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k019_1700040_master.tif","653","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k019",""
"Manuscript No. 5: page 325r","Armenian Manuscripts","ark:/21198/zz0025k02t","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k02t_1700043_master.tif","654","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k02t",""
"Manuscript No. 5: page 325v","Armenian Manuscripts","ark:/21198/zz0025k03b","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k03b_1700046_master.tif","655","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k03b",""
"Manuscript No. 5: page 326r","Armenian Manuscripts","ark:/21198/zz0025k04v","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k04v_1700049_master.tif","656","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k04v",""
"Manuscript No. 5: page 326v","Armenian Manuscripts","ark:/21198/zz0025k05c","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k05c_1700052_master.tif","657","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k05c",""
"Manuscript No. 5: page 327r","Armenian Manuscripts","ark:/21198/zz0025k06w","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k06w_1700055_master.tif","658","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k06w",""
"Manuscript No. 5: page 327v","Armenian Manuscripts","ark:/21198/zz0025k07d","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k07d_1700058_master.tif","659","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k07d",""
"Manuscript No. 5: page 328r","Armenian Manuscripts","ark:/21198/zz0025k08x","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k08x_1700061_master.tif","660","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k08x",""
"Manuscript No. 5: page 328v","Armenian Manuscripts","ark:/21198/zz0025k09f","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k09f_1700064_master.tif","661","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k09f",""
"Manuscript No. 5: page 329r","Armenian Manuscripts","ark:/21198/zz0025k0bz","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k0bz_1700067_master.tif","662","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k0bz",""
"Manuscript No. 5: page 329v","Armenian Manuscripts","ark:/21198/zz0025k0cg","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k0cg_1700070_master.tif","663","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k0cg",""
"Manuscript No. 5: page 330r","Armenian Manuscripts","ark:/21198/zz0025k0d0","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k0d0_1700073_master.tif","664","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k0d0",""
"Manuscript No. 5: page 330v","Armenian Manuscripts","ark:/21198/zz0025k0fh","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k0fh_1700076_master.tif","665","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k0fh",""
"Manuscript No. 5: page 331r","Armenian Manuscripts","ark:/21198/zz0025k6r2","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k6r2_1700197_master.tif","666","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k6r2",""
"Manuscript No. 5: page 331v","Armenian Manuscripts","ark:/21198/zz0025k6sk","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k6sk_1700200_master.tif","667","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k6sk",""
"Manuscript No. 5: page 332r","Armenian Manuscripts","ark:/21198/zz0025k6t3","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k6t3_1700203_master.tif","668","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k6t3",""
"Manuscript No. 5: page 332v","Armenian Manuscripts","ark:/21198/zz0025k6vm","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k6vm_1700206_master.tif","669","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k6vm",""
"Manuscript No. 5: page 333r","Armenian Manuscripts","ark:/21198/zz0025k6w4","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k6w4_1700209_master.tif","670","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k6w4",""
"Manuscript No. 5: page 333v","Armenian Manuscripts","ark:/21198/zz0025k6xn","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k6xn_1700212_master.tif","671","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k6xn",""
"Manuscript No. 5: page 334r","Armenian Manuscripts","ark:/21198/zz0025k6z5","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k6z5_1700215_master.tif","672","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k6z5",""
"Manuscript No. 5: page 334v","Armenian Manuscripts","ark:/21198/zz0025k705","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k705_1700218_master.tif","673","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k705",""
"Manuscript No. 5: page 335r","Armenian Manuscripts","ark:/21198/zz0025k71p","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k71p_1700221_master.tif","674","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k71p",""
"Manuscript No. 5: page 335v","Armenian Manuscripts","ark:/21198/zz0025k726","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k726_1700224_master.tif","675","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k726",""
"Manuscript No. 5: page 336r","Armenian Manuscripts","ark:/21198/zz0025k73q","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k73q_1700227_master.tif","676","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k73q",""
"Manuscript No. 5: page 336v","Armenian Manuscripts","ark:/21198/zz0025k747","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k747_1700230_master.tif","677","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k747",""
"Manuscript No. 5: page 337r","Armenian Manuscripts","ark:/21198/zz0025k75r","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k75r_1700233_master.tif","678","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k75r",""
"Manuscript No. 5: page 337v","Armenian Manuscripts","ark:/21198/zz0025k768","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k768_1700236_master.tif","679","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k768",""
"Manuscript No. 5: page 338r","Armenian Manuscripts","ark:/21198/zz0025k77s","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k77s_1700239_master.tif","680","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k77s",""
"Manuscript No. 5: page 338v","Armenian Manuscripts","ark:/21198/zz0025k789","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k789_1700242_master.tif","681","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k789",""
"Manuscript No. 5: page 339r","Armenian Manuscripts","ark:/21198/zz0025k79t","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k79t_1700248_master.tif","682","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k79t",""
"Manuscript No. 5: page 339v","Armenian Manuscripts","ark:/21198/zz0025k7bb","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k7bb_1700254_master.tif","683","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k7bb",""
"Manuscript No. 5: page 340r","Armenian Manuscripts","ark:/21198/zz0025k7cv","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k7cv_1700257_master.tif","684","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k7cv",""
"Manuscript No. 5: page 340v","Armenian Manuscripts","ark:/21198/zz0025k7dc","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k7dc_1700260_master.tif","685","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k7dc",""
"Manuscript No. 5: page 341r","Armenian Manuscripts","ark:/21198/zz0025k7fw","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k7fw_1700266_master.tif","686","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k7fw",""
"Manuscript No. 5: page 341v","Armenian Manuscripts","ark:/21198/zz0025k7gd","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k7gd_1700269_master.tif","687","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k7gd",""
"Manuscript No. 5: page 342r","Armenian Manuscripts","ark:/21198/zz0025k7hx","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k7hx_1700272_master.tif","688","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k7hx",""
"Manuscript No. 5: page 342v","Armenian Manuscripts","ark:/21198/zz0025k7jf","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k7jf_1700275_master.tif","689","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k7jf",""
"Manuscript No. 5: page 343r","Armenian Manuscripts","ark:/21198/zz0025k7kz","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k7kz_1700281_master.tif","690","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k7kz",""
"Manuscript No. 5: page 343v","Armenian Manuscripts","ark:/21198/zz0025k7mg","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k7mg_1700287_master.tif","691","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k7mg",""
"Manuscript No. 5: page 344r","Armenian Manuscripts","ark:/21198/zz0025k7n0","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k7n0_1700294_master.tif","692","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k7n0",""
"Manuscript No. 5: page 344v","Armenian Manuscripts","ark:/21198/zz0025k7ph","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k7ph_1700305_master.tif","693","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k7ph",""
"Manuscript No. 5: page 345r","Armenian Manuscripts","ark:/21198/zz0025k7q1","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k7q1_1700314_master.tif","694","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k7q1",""
"Manuscript No. 5: page 345v","Armenian Manuscripts","ark:/21198/zz0025k7rj","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k7rj_1700323_master.tif","695","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k7rj",""
"Manuscript No. 5: page 346r","Armenian Manuscripts","ark:/21198/zz0025k7s2","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k7s2_1700329_master.tif","696","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k7s2",""
"Manuscript No. 5: page 346v","Armenian Manuscripts","ark:/21198/zz0025k7tk","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k7tk_1700335_master.tif","697","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k7tk",""
"Manuscript No. 5: page 347r","Armenian Manuscripts","ark:/21198/zz0025k7v3","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k7v3_1700338_master.tif","698","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k7v3",""
"Manuscript No. 5: page 347v","Armenian Manuscripts","ark:/21198/zz0025k7wm","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k7wm_1700344_master.tif","699","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k7wm",""
"Manuscript No. 5: page 348r","Armenian Manuscripts","ark:/21198/zz0025k7x4","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k7x4_1700347_master.tif","700","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k7x4",""
"Manuscript No. 5: page 348v","Armenian Manuscripts","ark:/21198/zz0025k7zn","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k7zn_1700353_master.tif","701","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k7zn",""
"Manuscript No. 5: page 349r","Armenian Manuscripts","ark:/21198/zz0025k80n","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k80n_1700356_master.tif","702","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k80n",""
"Manuscript No. 5: page 349v","Armenian Manuscripts","ark:/21198/zz0025k815","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k815_1700365_master.tif","703","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k815",""
"Manuscript No. 5: page 350r","Armenian Manuscripts","ark:/21198/zz0025k82p","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k82p_1700368_master.tif","704","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k82p",""
"Manuscript No. 5: page 350v","Armenian Manuscripts","ark:/21198/zz0025k836","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k836_1700374_master.tif","705","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k836",""
"Manuscript No. 5: page 351r","Armenian Manuscripts","ark:/21198/zz0025k84q","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k84q_1700377_master.tif","706","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k84q",""
"Manuscript No. 5: page 351v","Armenian Manuscripts","ark:/21198/zz0025k857","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k857_1700380_master.tif","707","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k857",""
"Manuscript No. 5: page 352r","Armenian Manuscripts","ark:/21198/zz0025k86r","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k86r_1700383_master.tif","708","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k86r",""
"Manuscript No. 5: page 352v","Armenian Manuscripts","ark:/21198/zz0025k878","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k878_1700386_master.tif","709","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k878",""
"Manuscript No. 5: page 353r","Armenian Manuscripts","ark:/21198/zz0025k88s","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k88s_1700395_master.tif","710","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k88s",""
"Manuscript No. 5: page 353v","Armenian Manuscripts","ark:/21198/zz0025k899","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k899_1700398_master.tif","711","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k899",""
"Manuscript No. 5: page 354r","Armenian Manuscripts","ark:/21198/zz0025k8bt","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k8bt_1700401_master.tif","712","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k8bt",""
"Manuscript No. 5: page 354v","Armenian Manuscripts","ark:/21198/zz0025k8cb","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k8cb_1700404_master.tif","713","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k8cb",""
"Manuscript No. 5: page 355r","Armenian Manuscripts","ark:/21198/zz0025k8dv","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k8dv_1700407_master.tif","714","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k8dv",""
"Manuscript No. 5: page 355v","Armenian Manuscripts","ark:/21198/zz0025k8fc","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025k8fc_1700410_master.tif","715","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025k8fc",""
"Manuscript No. 5: page 356r","Armenian Manuscripts","ark:/21198/zz0025kcth","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025kcth_1700420_master.tif","716","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025kcth",""
"Manuscript No. 5: page 356v","Armenian Manuscripts","ark:/21198/zz0025kcv1","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025kcv1_1700425_master.tif","717","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025kcv1",""
"Manuscript No. 5: page 3567r","Armenian Manuscripts","ark:/21198/zz0025kcwj","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025kcwj_1700431_master.tif","718","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025kcwj",""
"Manuscript No. 5: page 357v","Armenian Manuscripts","ark:/21198/zz0025kcx2","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025kcx2_1700440_master.tif","719","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025kcx2",""
"Manuscript No. 5: page 358r","Armenian Manuscripts","ark:/21198/zz0025kczk","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025kczk_1700710_master.tif","720","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025kczk",""
"Manuscript No. 5: page 358v","Armenian Manuscripts","ark:/21198/zz0025kd0k","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025kd0k_1700713_master.tif","721","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025kd0k",""
