Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Visibility,Type.typeOfResource,Type.genre,Rights.statementLocal,Rights.permission,Name.repository,Publisher.publisherName,Rights.rightsHolderContact,Name.photographer,Name.subject,Name.donor,Name.manufacturer,Name.contributor,Name.designer,Title,Format.medium,Description.note,Alt ID.local,Relation.isPartOf,Format.extent,Date.creation,Format.dimensions,Description.physicalDescription,Date.normalized,Format.technique,Opac url,Finding Aid URL,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Valverde (Richard) Collection,ark:/21198/zz0026wfbp,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz0026wfbp_1794888_master.tif,421,,,,private,still image,color photographs,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Color Photograph,"Father, son and flowered machete",CSRC_RichardValverde_0421_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1990,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026wfbp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0026wfbp/manifest
Valverde (Richard) Collection,ark:/21198/zz0026wfdq,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz0026wfdq_1794894_master.tif,423,,,,private,still image,color photographs,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Color Photograph,"Mother with son and daughter, Young woman with young girl",CSRC_RichardValverde_0423_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1990,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026wfdq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0026wfdq/manifest
Valverde (Richard) Collection,ark:/21198/zz0026wff7,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz0026wff7_1794897_master.tif,424,,,,private,still image,black-and-white photograph,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Silver Gelatin Photograph,(5) images mounted on black construction paper,CSRC_RichardValverde_0424_01_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026wff7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0026wff7/manifest
Valverde (Richard) Collection,ark:/21198/zz0026wfh8,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz0026wfh8_1794900_master.tif,425,,,,private,still image,black-and-white photograph,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Silver Gelatin Photograph,(5) images mounted on black construction paper,CSRC_RichardValverde_0424_02_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026wfh8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0026wfh8/manifest
Valverde (Richard) Collection,ark:/21198/zz0026wfjs,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz0026wfjs_1794903_master.tif,426,,,,private,still image,black-and-white photograph,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Silver Gelatin Photograph,(5) images mounted on black construction paper,CSRC_RichardValverde_0424_03_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026wfjs,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0026wfjs/manifest
Valverde (Richard) Collection,ark:/21198/zz0026wfk9,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz0026wfk9_1794906_master.tif,427,,,,private,still image,black-and-white photograph,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Silver Gelatin Photograph,(5) images mounted on black construction paper,CSRC_RichardValverde_0424_04_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026wfk9,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0026wfk9/manifest
Valverde (Richard) Collection,ark:/21198/zz0026wfmt,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz0026wfmt_1794909_master.tif,428,,,,private,still image,black-and-white photograph,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Silver Gelatin Photograph,(5) images mounted on black construction paper,CSRC_RichardValverde_0424_05_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026wfmt,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0026wfmt/manifest
Valverde (Richard) Collection,ark:/21198/zz0026wfnb,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz0026wfnb_1794912_master.tif,429,,,,private,still image,black-and-white photograph,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Silver Gelatin Photograph,(5) images mounted on black construction paper,CSRC_RichardValverde_0425_01_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026wfnb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0026wfnb/manifest
Valverde (Richard) Collection,ark:/21198/zz0026wfpv,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz0026wfpv_1794915_master.tif,430,,,,private,,black-and-white photograph,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Silver Gelatin Photograph,(5) images mounted on black construction paper,CSRC_RichardValverde_0425_02_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026wfpv,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0026wfpv/manifest
Valverde (Richard) Collection,ark:/21198/zz0026wfqc,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz0026wfqc_1794918_master.tif,431,,,,private,still image,black-and-white photograph,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Silver Gelatin Photograph,(5) images mounted on black construction paper,CSRC_RichardValverde_0425_03_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026wfqc,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0026wfqc/manifest
Valverde (Richard) Collection,ark:/21198/zz0026wfrw,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz0026wfrw_1794921_master.tif,432,,,,private,still image,black-and-white photograph,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Silver Gelatin Photograph,(5) images mounted on black construction paper,CSRC_RichardValverde_0425_04_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026wfrw,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0026wfrw/manifest
Valverde (Richard) Collection,ark:/21198/zz0026wfsd,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz0026wfsd_1794924_master.tif,433,,,,private,still image,black-and-white photograph,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Silver Gelatin Photograph,(5) images mounted on black construction paper,CSRC_RichardValverde_0425_05_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026wfsd,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0026wfsd/manifest
Valverde (Richard) Collection,ark:/21198/zz0026wftx,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz0026wftx_1794927_master.tif,434,,,,private,still image,black-and-white photograph,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,La Reina,Silver Gelatin Photograph,,CSRC_RichardValverde_0426_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1974,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026wftx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0026wftx/manifest
Valverde (Richard) Collection,ark:/21198/zz0026wfvf,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz0026wfvf_1794930_master.tif,439,,,,private,still image,black-and-white photograph,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Whittier Boulevard,Silver Gelatin Photograph,,CSRC_RichardValverde_0427_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1979,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026wfvf,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0026wfvf/manifest
