Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,viewingHint,Text direction,Visibility,IIIF Range,Type.typeOfResource,Rights.copyrightStatus,Rights.publicationStatus,Rights.permission,Name.subject,Coverage.geographic,Name.creator,Subject,Rights.publicationNote,Language,Type.genre,Author,Name.contributor,Name.correspondent,Name.repository,Rights.permissionNote,Name.photographer,Title,Date.creation,Date.publication,Description.note,Date.normalized,Description.caption,Description.abstract
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz001768x4,ark:/21198/zz001768tk,2,Completed,Page,wavav/images/masters/21198-zz001768x4_495234_master.tif,3,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 3,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz001768zn,ark:/21198/zz001768tk,2,Completed,Page,wavav/images/masters/21198-zz001768zn_495239_master.tif,4,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 4,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017690n,ark:/21198/zz001768tk,2,Completed,Page,wavav/images/masters/21198-zz0017690n_495245_master.tif,5,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 5,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00176915,ark:/21198/zz001768s2,2,Completed,Work,,2,,,,,,private,,text,copyrighted,unpublished,N,Women Against Violence Against Women ,Los Angeles (Calif.),,Pornography--California--Los Angeles|~|Rape|~|Pornography--Psychological Aspects|~|Pornography in popular culture--Social aspects--United States,,eng,,"Adams, Dani",,,,,,Statement to Los Angeles Commission for Women Regarding Proposed County Anti-Pornography Ordinance,"April 22, 1985",,,1985-04-22,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017692p,ark:/21198/zz00176915,2,Completed,Page,wavav/images/masters/21198-zz0017692p_495248_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00176936,ark:/21198/zz00176915,2,Completed,Page,wavav/images/masters/21198-zz00176936_495251_master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017694q,ark:/21198/zz001768s2,2,Completed,Work,,3,,,,,,,,text,copyrighted,unpublished,Y,"Women Against Violence Against Women |~|MacKinnon, Catherine|~|Dworkin, Andrea",Los Angeles (Calif.),Women Against Violence Against Women ,Pornography--California--Los Angeles|~|Rape|~|Sex in mass media|~|Pornography--Psychological Aspects|~|Pornography in popular culture--Social aspects--United States,,eng,,,,,,,,"Press Release - June 03, 1985","June 03, 1985",,,1985-06-03,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00176957,ark:/21198/zz0017694q,2,Completed,Page,wavav/images/masters/21198-zz00176957_495255_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017696r,ark:/21198/zz0017694q,2,Completed,Page,wavav/images/masters/21198-zz0017696r_495263_master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00176978,ark:/21198/zz0017694q,2,Completed,Page,wavav/images/masters/21198-zz00176978_495266_master.tif,3,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 3,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017698s,ark:/21198/zz001768s2,2,Completed,Work,,4,,,,,,private,,text,copyrighted,unpublished,N,"Los Angeles (Calif.). City Council.|~|Women Against Violence Against Women |~|National Organization of Women|~|MacKinnon, Catherine|~|Dworkin, Andrea",Los Angeles (Calif.),,Pornography--California--Los Angeles|~|Rape|~|Sex in mass media|~|Pornography--Psychological Aspects|~|Pornography in popular culture--Social aspects--United States,,eng,,"Adams, Dani",,,,,,NOW State Conference - Anti-Pornography Ordinance Panel,"August 17, 1985",,,1985-08-17,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00176999,ark:/21198/zz0017698s,2,Completed,Page,wavav/images/masters/21198-zz00176999_495275_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz001769bt,ark:/21198/zz0017698s,2,Completed,Page,wavav/images/masters/21198-zz001769bt_495279_master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz001769cb,ark:/21198/zz0017698s,2,Completed,Page,wavav/images/masters/21198-zz001769cb_495284_master.tif,3,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 3,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz001769dv,ark:/21198/zz0017698s,2,Completed,Page,wavav/images/masters/21198-zz001769dv_495287_master.tif,4,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 4,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz001769fc,ark:/21198/zz0017698s,2,Completed,Page,wavav/images/masters/21198-zz001769fc_495290_master.tif,5,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 5,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz001769gw,ark:/21198/zz000s2z4b,2,Completed,Work,,9,,,,,,,,text,copyrighted,unpublished,Y,Women Against Violence Against Women ,Los Angeles (Calif.),Women Against Violence Against Women ,,,eng,,,,,,,,Organizing - WEA Boycott,Between 1976 and 1978,,"Women Against Violence Against Women Collection: Box 4, 2 Folders.|~|Questions asked during leafletting and proposed answers. Leafletting Etiquette & Procedures.",1976/1978,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz001769hd,ark:/21198/zz001769gw,2,Completed,Work,,1,,,,,,,,text,copyrighted,unpublished,Y,Women Against Violence Against Women |~|Elektra Entertainment|~|Atlantic Records|~|Warner Bros. Records,Los Angeles (Calif.),Women Against Violence Against Women ,Rape|~|Music and violence|~|Sex in advertising|~|Pornography--Psychological Aspects|~|Pornography in popular culture--Social aspects--United States,,eng,,,,,,,,WEA Boycott - Questions People Will Ask,"December, 1976",,,1976-12,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz001769jx,ark:/21198/zz001769hd,2,Completed,Page,wavav/images/masters/21198-zz001769jx_495302_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz001769kf,ark:/21198/zz001769hd,2,Completed,Page,,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz001769mz,ark:/21198/zz001769gw,2,Completed,Work,,2,,,,,,,,text,copyrighted,unpublished,Y,Women Against Violence Against Women |~|Elektra Entertainment|~|Atlantic Records|~|Warner Bros. Records,Los Angeles (Calif.),Women Against Violence Against Women ,Boycotts--California--Los Angeles|~|Pornography--Political aspects,,eng,,,,,,,,WEA Boycott - Leafletting Etiquette and  Procedure,"December, 1976",,,1976-12,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz001769ng,ark:/21198/zz001769mz,2,Completed,Page,wavav/images/masters/21198-zz001769ng_495308_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz001769p0,ark:/21198/zz001769mz,2,Completed,Page,wavav/images/masters/21198-zz001769p0_495317_master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz001769qh,ark:/21198/zz001769mz,2,Completed,Page,wavav/images/masters/21198-zz001769qh_495322_master.tif,3,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 3,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz001769r1,ark:/21198/zz000s2z4b,2,Completed,Work,,10,,,,,,,,text,copyrighted,unpublished,Y,,Los Angeles (Calif.),Women Against Violence Against Women ,,,eng,,,,,Women Against Violence Against Women ,,,Press Releases - WCI Boycott,Between 1976 and 1978,,"Press releases mailed to 9000 organizations and individuals nationwide, asking for pressure to be put on the Recording Industry Association of America, No More Black and Blue, issued in response to Atlantic Records’ “Black and Blue” advertising campaign; 1978 Holiday Season Campaign press release and WCI boycott press releases including “Joe Smith Meets NOW/WAVAW,” “Record Companies Drag Their Feet;”and “Warner Acknowledges Problem but Refuses to Act.”|~|Women Against Violence Against Women Collection: Box 6, 8 Folders.",1976/1978,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz001769t2,ark:/21198/zz001769r1,2,Completed,Work,,1,,,,,,,,text,copyrighted,unpublished,Y,Warner Communications Inc.|~|Women Against Violence Against Women |~|National Organization of Women|~|Elektra Entertainment|~|Atlantic Records|~|Warner Bros. Records,Los Angeles (Calif.),Women Against Violence Against Women ,Boycotts--California--Los Angeles|~|Rape|~|Music and violence|~|Sex in mass media,,eng,,,,,,,,"WAVAW California NOW Joint Press Release - December 10, 1976","December 10, 1976",,,1976-12-10,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz001769w3,ark:/21198/zz001769t2,2,Completed,Page,wavav/images/masters/21198-zz001769w3_495349_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz001769xm,ark:/21198/zz001769t2,2,Completed,Page,wavav/images/masters/21198-zz001769xm_495352_master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz001769z4,ark:/21198/zz001769r1,2,Completed,Work,,2,,,,,,,,text,copyrighted,unpublished,Y,Warner Communications Inc.|~|Women Against Violence Against Women |~|National Organization of Women|~|Elektra Entertainment|~|Atlantic Records|~|Warner Bros. Records,Los Angeles (Calif.),Women Against Violence Against Women ,Boycotts--California--Los Angeles|~|Rape|~|Music and violence|~|Sex in mass media,,eng,,,,,,,,"Warner Acknowledges Problem But Refuses To Act - December, 1976","December, 1976",,,1976-12,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00176b04,ark:/21198/zz001769z4,2,Completed,Page,wavav/images/masters/21198-zz00176b04_495356_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00176b1n,ark:/21198/zz001769z4,2,Completed,Page,wavav/images/masters/21198-zz00176b1n_495361_master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00176b25,ark:/21198/zz001769z4,2,Completed,Page,wavav/images/masters/21198-zz00176b25_495364_master.tif,3,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 3,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00176b3p,ark:/21198/zz001769r1,2,Completed,Work,,3,,,,,,,,text,copyrighted,unpublished,Y,Warner Communications Inc.|~|Women Against Violence Against Women |~|National Organization of Women|~|Elektra Entertainment|~|Atlantic Records|~|Warner Bros. Records,Los Angeles (Calif.),Women Against Violence Against Women ,Boycotts--California--Los Angeles|~|Rape|~|Music and violence|~|Sex in mass media,,eng,,,,,,,,"Record Companies Drag Their Feet - August 30, 1977","August 30, 1977",,,1977-08-30,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00176b46,ark:/21198/zz00176b3p,2,Completed,Page,wavav/images/masters/21198-zz00176b46_495370_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00176b5q,ark:/21198/zz00176b3p,2,Completed,Page,wavav/images/masters/21198-zz00176b5q_495373_master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00176hh9,ark:/21198/zz001769r1,2,Completed,Work,,4,,,,,,,,text,copyrighted,unpublished,Y,Warner Communications Inc.|~|Women Against Violence Against Women ,Los Angeles (Calif.),Women Against Violence Against Women ,Boycotts--California--Los Angeles|~|Rape|~|Music and violence|~|Sex in mass media|~|Pornography--Psychological Aspects|~|Pornography in popular culture--Social aspects--United States,,eng,,,,,,,,"No More Black and Blue - June 22, 1977","June 22, 1977",,,1977-06-22,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00176hjt,ark:/21198/zz00176hh9,2,Completed,Page,wavav/images/masters/21198-zz00176hjt_495803_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00176hkb,ark:/21198/zz00176hh9,2,Completed,Page,wavav/images/masters/21198-zz00176hkb_495807_master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00176hmv,ark:/21198/zz001769r1,2,Completed,Work,,5,,,,,,,,text,copyrighted,unpublished,Y,Warner Communications Inc.|~|Women Against Violence Against Women |~|National Organization of Women|~|Elektra Entertainment|~|Atlantic Records|~|Warner Bros. Records,Los Angeles (Calif.),Women Against Violence Against Women ,Boycotts--California--Los Angeles|~|Rape|~|Music and violence|~|Sex in mass media,,eng,,,,,,,,"Joe Smith Meets NOW, WAVAW - February 17, 1977","February 17, 1977",,,1977-02-17,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00176hnc,ark:/21198/zz00176hmv,2,Completed,Page,wavav/images/masters/21198-zz00176hnc_495818_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00176hpw,ark:/21198/zz00176b3p,2,Completed,Page,wavav/images/masters/21198-zz00176hpw_495827_master.tif,3,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 3,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00176hqd,ark:/21198/zz00176b3p,2,Completed,Page,wavav/images/masters/21198-zz00176hqd_495831_master.tif,4,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 4,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00176hrx,ark:/21198/zz00176b3p,2,Completed,Page,wavav/images/masters/21198-zz00176hrx_495835_master.tif,5,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 5,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00176hsf,ark:/21198/zz001769r1,2,Completed,Work,,6,,,,,,,,text,copyrighted,unpublished,Y,Warner Communications Inc.|~|Women Against Violence Against Women |~|Warner Bros. Records,Los Angeles (Calif.),Women Against Violence Against Women ,Boycotts--California--Los Angeles|~|Rape|~|Music and violence|~|Sex in mass media,,eng,,,,,,,,"Holiday Season - November 25, 1978","November 25, 1978",,,1978-11-25,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00176jvz,ark:/21198/zz00176hsf,2,Completed,Page,wavav/images/masters/21198-zz00176jvz_495859_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00176jwg,ark:/21198/zz00176hsf,2,Completed,Page,wavav/images/masters/21198-zz00176jwg_495865_master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00176jx0,ark:/21198/zz00176hsf,2,Completed,Page,wavav/images/masters/21198-zz00176jx0_495868_master.tif,3,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 3,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00176jzh,ark:/21198/zz001769r1,2,Completed,Work,,7,,,,,,,,text,copyrighted,unpublished,Y,Warner Communications Inc.|~|Women Against Violence Against Women |~|National Organization of Women|~|Elektra Entertainment|~|Atlantic Records|~|Warner Bros. Records,Los Angeles (Calif.),Women Against Violence Against Women ,Rape|~|Music and violence|~|Sex in mass media|~|Sex in advertising,,eng,,,,,,,,"WAVAW and NOW to meeting with Warner Brothers - December, 1976","December, 1976",,,12-1976,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00176k0h,ark:/21198/zz00176jzh,2,Completed,Page,wavav/images/masters/21198-zz00176k0h_495890_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00176k11,ark:/21198/zz000s2z4b,2,Completed,Work,,11,,,,,,,,text,copyrighted,unpublished,,Women Against Violence Against Women ,Los Angeles (Calif.),Women Against Violence Against Women ,,,eng,,,,,,,,Forms and Form Letters  - WCI Boycott,Between 1976 and 1978,,"Women Against Violence Against Women Collection: Box 2, 1 Folder.|~|Master copies of form letters, forms and press releases relating to the Warner Communications, Inc. (WCI) campaign, slideshows and WAVAW activist training workshops; internal memos generated by the Los Angeles chapter for national chapter distribution and related correspondence.",1976/1978,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00176k2j,ark:/21198/zz00176k11,2,Completed,Page,,1,,,,,,private,,text,copyrighted,unpublished,unknown,Women Against Violence Against Women ,Los Angeles (Calif.),,Boycotts--California--Los Angeles|~|Boycotts--United States|~|Music and violence|~|Sex in mass media|~|Sex role in advertising|~|Sex in advertising|~|Pornography--Psychological Aspects|~|Pornography in popular culture--Social aspects--United States,,eng,letters (correspondence),"London, Julia",,,,,,Form Letter Initiating Letter Writing Campaign,"October, 1976",,Rights.statementLocal: Not sure if necessary to obtain permission from author as she is writing on behalf of the organization.,1976-10,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00176k4k,ark:/21198/zz00176k2j,2,Completed,Page,wavav/images/masters/21198-zz00176k4k_495976_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00176k53,ark:/21198/zz00176k11,2,Completed,Page,,2,,,,,,private,,text,copyrighted,unpublished,unknown,Warner Communications Inc.|~|Women Against Violence Against Women |~|National Organization of Women|~|Elektra Entertainment|~|Atlantic Records|~|Warner Bros. Records,Los Angeles (Calif.),,Boycotts--California--Los Angeles|~|Boycotts--United States|~|Music and violence|~|Sex in mass media|~|Sex role in advertising|~|Sex in advertising|~|Pornography--Psychological Aspects|~|Pornography in popular culture--Social aspects--United States,,eng,letters (correspondence),"London, Julia",,,,,,"Form Letter WCI Boycott Campaign Update - February 18, 1977","February 18, 1977",,Rights.statementLocal: Not sure if necessary to obtain permission from author as she is writing on behalf of the organization.,1977-02-18,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00176k6m,ark:/21198/zz00176k53,2,Completed,Page,wavav/images/masters/21198-zz00176k6m_495997_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00176k74,ark:/21198/zz00176k11,2,Completed,Page,,3,,,,,,private,,text,copyrighted,unpublished,unknown,Warner Communications Inc.|~|Women Against Violence Against Women |~|National Organization of Women|~|Elektra Entertainment|~|Atlantic Records|~|Warner Bros. Records,Los Angeles (Calif.),,Boycotts--California--Los Angeles|~|Boycotts--United States|~|Music and violence|~|Sex in mass media|~|Sex role in advertising|~|Sex in advertising|~|Pornography--Psychological Aspects|~|Pornography in popular culture--Social aspects--United States,,eng,letters (correspondence),"Belknap, Joan|~|London, Julia|~|Gray, Beth",,,,,,"Form Letter WCI Boycott Campaign Update - April 03, 1977","April 03, 1977",,Rights.statementLocal: Not sure if necessary to obtain permission from author as she is writing on behalf of the organization.,1977-04-03,,
