Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Visibility,viewingHint,Delete in Title,Subject topic,Thumbnail,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.permission,Rights.publicationStatus,Coverage.geographic,Name.photographer,Author,Name.subject,Subject,Subject.conceptTopic,Language,Rights.permissionNote,Name.creator,Rights.publicationNote,Text direction,IIIF Range,Name.repository,Title,Date.creation,Description.note,Summary,Description.caption,Date.normalized,Description.abstract,Date.created,AltTitle.other,Opac url,Finding Aid URL,IIIF Manifest URL
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015w5g3,ark:/21198/zz000s2z5v,2,Completed,Work,,238,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015w5hm,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Director's Report- February 23, 1986","February 23, 1986",,,,1986-02-23,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015w5g3/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015w5kn,ark:/21198/zz000s2z5v,2,Completed,Work,,235,,private,individuals,,,,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes- February 2, 1986","February 02, 1986",,,,1986-02-02,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015w5kn/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015w5np,ark:/21198/zz000s2z5v,2,Completed,Work,,234,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015w5p6,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board and Steering Committee Meeting Minutes- February 2, 1986","February 02, 1986",,,,1986-02-02,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015w5np/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015w62c,ark:/21198/zz000s2z5v,2,Completed,Work,,237,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015w63w,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes- February 23, 1986","February 23, 1986",,,,1986-02-23,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015w62c/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015w66f,ark:/21198/zz000s2z5v,2,Completed,Work,,240,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015w67z,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Committee Meeting Minutes- March 11, 1986","March 11, 1986",,,,1986-03-11,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015w66f/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015w6bh,ark:/21198/zz000s2z5v,2,Completed,Work,,242,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015w6c1,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Director's Report - March 23, 1986","March 23, 1986",,,,1986-03-23,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015w6bh/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015w6dj,ark:/21198/zz000s2z5v,2,Completed,Work,,241,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015w6f2,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - March 23, 1986","March 23, 1986",,,,1986-03-23,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015w6dj/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015w6h3,ark:/21198/zz000s2z5v,2,Completed,Work,,243,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015w7ch,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Committee Meeting Minutes - April 9, 1986","April 09, 1986",,,,1986-04-09,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015w6h3/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015w8bg,ark:/21198/zz000s2z5v,2,Completed,Work,,245,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015w8c0,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Director's Report - April 20, 1986","April 20, 1986",,,,1986-04-20,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015w8bg/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015w8f1,ark:/21198/zz000s2z5v,2,Completed,Work,,244,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015w8gj,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - April 20, 1986","April 20, 1986",,,,1986-04-20,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015w8f1/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015w8jk,ark:/21198/zz000s2z5v,2,Completed,Work,,246,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015w8k3,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board Restructuring Committee Report - April, 1986","April, 1986",,,,1986-04,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015w8jk/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015w8pn,ark:/21198/zz000s2z5v,2,Completed,Work,,247,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015w8q5,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,,,,,,"Executive Committee Meeting Minutes - May 21, 1986","May 21, 1986",,,,1986-05-21,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015w8pn/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015w8rp,ark:/21198/zz000s2z5v,2,Completed,Work,,249,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015w8s6,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Director's Report - June 1, 1986","June 1, 1986",,,,1986-06-01,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015w8rp/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015w8tq,ark:/21198/zz000s2z5v,2,Completed,Work,,248,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015w8v7,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - June 1, 1986","June 1, 1986",,,,1986-06-01,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015w8tq/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015w8x8,ark:/21198/zz000s2z5v,2,Completed,Work,,250,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015w8zs,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Committee Meeting Minutes - June 18, 1986","June 18, 1986",,,,1986-06-18,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015w8x8/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015w919,ark:/21198/zz000s2z5v,2,Completed,Work,,251,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015w92t,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - June 29, 1986","June 29, 1986",,,,1986-06-29,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015w919/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015w9hj,ark:/21198/zz000s2z5v,2,Completed,Work,,252,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015w9t6,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - July 27, 1986","July 27, 1986",,,,1986-07-27,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015w9hj/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015wbbf,ark:/21198/zz000s2z5v,2,Completed,Work,,253,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015wbcz,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Committee Meeting Minutes - August 13, 1986","August 13, 1986",,,,1986-08-13,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015wbbf/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015wbh1,ark:/21198/zz000s2z5v,2,Completed,Work,,254,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015wbjj,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Committee Meeting Minutes - August 15, 1986","August 15, 1986",,,,1986-08-15,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015wbh1/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015wbk2,ark:/21198/zz000s2z5v,2,Completed,Work,,256,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015wbn3,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Director's Report - August 24, 1986","August 24, 1986",,,,1986-08-24,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015wbk2/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015wbpm,ark:/21198/zz000s2z5v,2,Completed,Work,,255,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015wbq4,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - August 24, 1986","August 24, 1986",,,,1986-08-24,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015wbpm/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015wbs5,ark:/21198/zz000s2z5v,2,Completed,Work,,257,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015wbtp,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Committee Meeting Minutes - September 17, 1986","September 17, 1986",,,,1986-09-17,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015wbs5/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015wc18,ark:/21198/zz000s2z5v,2,Completed,Work,,259,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015wc8w,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Director's Report - September 28, 1986","September 28, 1986",,,,1986-09-28,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015wc18/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015wc39,ark:/21198/zz000s2z5v,2,Completed,Work,,258,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015wc4t,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - September 28, 1986","September 28, 1986",,,,1986-09-28,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015wc39/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015wcbx,ark:/21198/zz000s2z5v,2,Completed,Work,,260,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015wccf,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Committee Meeting Minutes - October 15, 1986","October 15, 1986",,,,1986-10-15,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015wcbx/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015wcg0,ark:/21198/zz000s2z5v,2,Completed,Work,,262,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015wckj,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Director's Report - October 26, 1986","October 26, 1986",,,,1986-10-26,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015wcg0/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015wcm2,ark:/21198/zz000s2z5v,2,Completed,Work,,261,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015wcnk,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - October 26, 1986","October 26, 1986",,,,1986-10-26,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015wcm2/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015wcvp,ark:/21198/zz000s2z5v,2,Completed,Work,,263,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015wcw6,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Committee Meeting Minutes - November 12, 1986","November 12, 1986",,,,1986-11-12,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015wcvp/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015wd3s,ark:/21198/zz000s2z5v,2,Completed,Work,,264,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015wd49,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - November 23, 1986","November 23, 1986",,,,1986-11-23,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015wd3s/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015wdbd,ark:/21198/zz000s2z5v,2,Completed,Work,,265,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015wdcx,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Committee Meeting Minutes - December 17, 1986","December 17, 1986",,,,1986-12-17,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015wdbd/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015wdfz,ark:/21198/zz000s2z5v,2,Completed,Work,,266,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015wdgg,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - December 28, 1986","December 28, 1986",,,,1986-12-28,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015wdfz/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015wdn2,ark:/21198/zz000s2z5v,2,Completed,Work,,286,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015wdpk,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,"Conger, Jean",Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,,,,,,"Letter from Director to Board and Steering Committee - February 6, 1988","February 6, 1988",,,,1988-02-06,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015wdn2/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015wdrm,ark:/21198/zz000s2z5v,2,Completed,Work,,287,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015wds4,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Committee Meeting Minutes - February 15, 1988","February 16, 1988",,,,1988-02-16,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015wdrm/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015wdv5,ark:/21198/zz000s2z5v,2,Completed,Work,,288,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015wdx6,text,,copyrighted,Y,published,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"SCWU By-Laws Amendment - February 21, 1989","February 21, 1989","Included with Board of Directors meeting minutes dated February 15, 1988.",,,1989-02-21,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015wdv5/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015wg3r,ark:/21198/zz000s2z5v,2,Completed,Work,,289,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015wg48,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Special Meeting Minutes - December 4, 1988","December 4, 1988",,,,1988-12-04,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015wg3r/manifest
