"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","viewingHint","Text direction","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","Subject","Type.genre","Language","Name.editor","Name.engraver","Title","Relation.rectoVerso","Relation.pageNumber","Description.note","Source","Relation.isPartOf","Alt ID.local","Date.normalized","Publisher.publisherName","Format.extent","Publisher.placeOfOrigin","Date.creation","Format.dimensions","Description.tableOfContents","Alt ID.oclc","AltTitle.uniform","AltTitle.inscribed","Relation.hasPart","Name.printer","Name.illustrator","Rights.copyrightStatus","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Picart (Bernard) Collection","ark:/21198/zz001hj7n9","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj7n9-1-master.tif","","","382","","","text","","","","","","page 276","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj7n9",""
"Picart (Bernard) Collection","ark:/21198/zz001hj7pt","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj7pt-1-master.tif","","","383","","","text","","","","","","page 277","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj7pt",""
"Picart (Bernard) Collection","ark:/21198/zz001hj7qb","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj7qb-1-master.tif","","","384","","","text","","","","","","page 278","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj7qb",""
"Picart (Bernard) Collection","ark:/21198/zz001hj7rv","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj7rv-1-master.tif","","","385","","","text","","","","","","page 279","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj7rv",""
"Picart (Bernard) Collection","ark:/21198/zz001hj7sc","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj7sc-1-master.tif","","","386","","","text","","","","","","page 280","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj7sc",""
"Picart (Bernard) Collection","ark:/21198/zz001hj7tw","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj7tw-1-master.tif","","","387","","","text","","","","","","blank page","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj7tw",""
"Picart (Bernard) Collection","ark:/21198/zz001hj7vd","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj7vd-1-master.tif","","","388","","","still image","","","","","","CEREMONIE NUPTIALE du JAPON. CEREMONIE FUNÉBRE du JAPON. (lefthand gatefold)","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj7vd",""
"Picart (Bernard) Collection","ark:/21198/zz001hj7wx","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj7wx-1-master.tif","","","389","","","still image","","","","","","CEREMONIE NUPTIALE du JAPON. CEREMONIE FUNÉBRE du JAPON. (righthand gatefold)","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj7wx",""
"Picart (Bernard) Collection","ark:/21198/zz001hj7xf","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj7xf-1-master.tif","","","390","","","text","","","","","","CEREMONIE NUPTIALE du JAPON. CEREMONIE FUNÉBRE du JAPON. (full gatefold)","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj7xf",""
"Picart (Bernard) Collection","ark:/21198/zz001hj7zz","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj7zz-1-master.tif","","","391","","","text","","","","","","blank page","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj7zz",""
"Picart (Bernard) Collection","ark:/21198/zz001hj80z","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj80z-1-master.tif","","","392","","","text","","","","","","page 281","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj80z",""
"Picart (Bernard) Collection","ark:/21198/zz001hj81g","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj81g-1-master.tif","","","393","","","text","","","","","","page 282","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj81g",""
"Picart (Bernard) Collection","ark:/21198/zz001hj820","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj820-1-master.tif","","","394","","","text","","","","","","page 283","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj820",""
"Picart (Bernard) Collection","ark:/21198/zz001hj83h","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj83h-1-master.tif","","","395","","","text","","","","","","page 284","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj83h",""
"Picart (Bernard) Collection","ark:/21198/zz001hj841","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj841-1-master.tif","","","396","","","text","","","","","","page 285","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj841",""
"Picart (Bernard) Collection","ark:/21198/zz001hj85j","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj85j-1-master.tif","","","397","","","text","","","","","","page 286","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj85j",""
"Picart (Bernard) Collection","ark:/21198/zz001hj862","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj862-1-master.tif","","","398","","","text","","","","","","blank page","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj862",""
"Picart (Bernard) Collection","ark:/21198/zz001hj87k","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj87k-1-master.tif","","","399","","","still image","","","","","","La FÊTE des AMES. vers le soir les japonnois vont les recevoir hors de la Ville, et leurs presentent à manger. Maniere dont ils reconduisent les AMES hors de la Ville, et prennent conge d'elles le troisieme soir.","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj87k",""
"Picart (Bernard) Collection","ark:/21198/zz001hj883","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj883-1-master.tif","","","400","","","text","","","","","","page 287","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj883",""
"Picart (Bernard) Collection","ark:/21198/zz001hj89m","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj89m-1-master.tif","","","401","","","text","","","","","","page 288","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj89m",""
"Picart (Bernard) Collection","ark:/21198/zz001hj8b4","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj8b4-1-master.tif","","","402","","","text","","","","","","page 289","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj8b4",""
"Picart (Bernard) Collection","ark:/21198/zz001hj8cn","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj8cn-1-master.tif","","","403","","","text","","","","","","page 290","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj8cn",""
"Picart (Bernard) Collection","ark:/21198/zz001hj8d5","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj8d5-1-master.tif","","","404","","","text","","","","","","page 291","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj8d5",""
"Picart (Bernard) Collection","ark:/21198/zz001hj8fp","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj8fp-1-master.tif","","","405","","","text","","","","","","page 292","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj8fp",""
"Picart (Bernard) Collection","ark:/21198/zz001hj8g6","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj8g6-1-master.tif","","","406","","","text","","","","","","page 293","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj8g6",""
"Picart (Bernard) Collection","ark:/21198/zz001hj8hq","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj8hq-1-master.tif","","","407","","","text","","","","","","page 294","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj8hq",""
"Picart (Bernard) Collection","ark:/21198/zz001hj8j7","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj8j7-1-master.tif","","","408","","","still image","","","","","","A. HAN Roi des TARTARES DIVINISÉ. B. LAMA qui fait ses prieres, prendant qu'un autre C. tourne un instrument Cylindrique sur son cube. TROPHEÉS ilevez sur les plus hautes Montagnes, que les LAMAS vant adorer pour la conservation des Hommes et des Chevaux &c.","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj8j7",""
"Picart (Bernard) Collection","ark:/21198/zz001hj8kr","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj8kr-1-master.tif","","","409","","","text","","","","","","blank page","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj8kr",""
"Picart (Bernard) Collection","ark:/21198/zz001hj8m8","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj8m8-1-master.tif","","","410","","","text","","","","","","blank page","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj8m8",""
"Picart (Bernard) Collection","ark:/21198/zz001hj8ns","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj8ns-1-master.tif","","","411","","","still image","","","","","","BUTH; c'est un JEUNE HOMME Furieux qui tue tous ceux qu'il rencontre. MANIPA IDOLE, ou DIVINITÉ de LASSA, à laquelle on ofre ceux que BUTH a tué.","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj8ns",""
"Picart (Bernard) Collection","ark:/21198/zz001hj8p9","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj8p9-1-master.tif","","","412","","","text","","","","","","page 295","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj8p9",""
"Picart (Bernard) Collection","ark:/21198/zz001hj8qt","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj8qt-1-master.tif","","","413","","","text","","","","","","page 296","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj8qt",""
"Picart (Bernard) Collection","ark:/21198/zz001hj8rb","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj8rb-1-master.tif","","","414","","","text","","","","","","page 297","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj8rb",""
"Picart (Bernard) Collection","ark:/21198/zz001hj8sv","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj8sv-1-master.tif","","","415","","","text","","","","","","page 298","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj8sv",""
"Picart (Bernard) Collection","ark:/21198/zz001hj8tc","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj8tc-1-master.tif","","","416","","","text","","","","","","page 299","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj8tc",""
"Picart (Bernard) Collection","ark:/21198/zz001hj8vw","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj8vw-1-master.tif","","","417","","","text","","","","","","page 300","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj8vw",""
"Picart (Bernard) Collection","ark:/21198/zz001hj8wd","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj8wd-1-master.tif","","","418","","","still image","","","","","","LAMAS Prêtres des TARTARES. A. PRÊTRES MENDIANS de la CHINE. B. Chatiment d'un PRÊTRE impudique. C. Punition d'un autre pour avoir abandonne la vie Monastique.","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj8wd",""
"Picart (Bernard) Collection","ark:/21198/zz001hj8xx","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj8xx-1-master.tif","","","419","","","text","","","","","","blank page","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj8xx",""
"Picart (Bernard) Collection","ark:/21198/zz001hj8zf","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj8zf-1-master.tif","","","420","","","text","","","","","","page 301","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj8zf",""
"Picart (Bernard) Collection","ark:/21198/zz001hj90f","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj90f-1-master.tif","","","421","","","text","","","","","","page 302","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj90f",""
"Picart (Bernard) Collection","ark:/21198/zz001hj91z","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj91z-1-master.tif","","","422","","","text","","","","","","page 303","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj91z",""
"Picart (Bernard) Collection","ark:/21198/zz001hj92g","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj92g-1-master.tif","","","423","","","text","","","","","","page 304","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj92g",""
"Picart (Bernard) Collection","ark:/21198/zz001hj930","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj930-1-master.tif","","","424","","","text","","","","","","page 305","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj930",""
"Picart (Bernard) Collection","ark:/21198/zz001hj94h","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj94h-1-master.tif","","","425","","","text","","","","","","page 306","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj94h",""
"Picart (Bernard) Collection","ark:/21198/zz001hj951","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj951-1-master.tif","","","426","","","text","","","","","","page 307","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj951",""
"Picart (Bernard) Collection","ark:/21198/zz001hj96j","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj96j-1-master.tif","","","427","","","text","","","","","","page 308","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj96j",""
"Picart (Bernard) Collection","ark:/21198/zz001hj972","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj972-1-master.tif","","","428","","","text","","","","","","page 309","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj972",""
"Picart (Bernard) Collection","ark:/21198/zz001hj98k","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj98k-1-master.tif","","","429","","","text","","","","","","page 310","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj98k",""
