"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","Subject","Type.genre","Language","Name.editor","Name.engraver","Title","Relation.rectoVerso","Relation.pageNumber","Description.note","Source","Relation.isPartOf","Alt ID.local","Date.normalized","Publisher.publisherName","Format.extent","Publisher.placeOfOrigin","Date.publication","Format.dimensions","Description.tableOfContents","Alt ID.oclc","AltTitle.uniform","AltTitle.inscribed","Relation.hasPart","Name.printer","Name.illustrator","Rights.copyrightStatus","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Picart (Bernard) Collection","ark:/21198/zz0009gzqq","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009gzqq-1-master.tif","204","","","text","","","","","","page 145","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009gzqq",""
"Picart (Bernard) Collection","ark:/21198/zz0009gzr7","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009gzr7-1-master.tif","205","","","text","","","","","","page 146","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009gzr7",""
"Picart (Bernard) Collection","ark:/21198/zz0009gzsr","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009gzsr-1-master.tif","206","","","text","","","","","","page 147","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009gzsr",""
"Picart (Bernard) Collection","ark:/21198/zz0009gzt8","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009gzt8-1-master.tif","207","","","text","","","","","","page 148","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009gzt8",""
"Picart (Bernard) Collection","ark:/21198/zz0009gzvs","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009gzvs-1-master.tif","208","","","text","","","","","","page 149","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009gzvs",""
"Picart (Bernard) Collection","ark:/21198/zz0009gzw9","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009gzw9-1-master.tif","209","","","text","","","","","","page 150","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009gzw9",""
"Picart (Bernard) Collection","ark:/21198/zz0009gzxt","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009gzxt-1-master.tif","210","","","text","","","","","","page 151","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009gzxt",""
"Picart (Bernard) Collection","ark:/21198/zz0009gzzb","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009gzzb-1-master.tif","211","","","text","","","","","","page 152","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009gzzb",""
"Picart (Bernard) Collection","ark:/21198/zz0009h00s","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009h00s-1-master.tif","212","","","text","","","","","","page 153","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009h00s",""
"Picart (Bernard) Collection","ark:/21198/zz0009h019","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009h019-1-master.tif","213","","","text","","","","","","page 154","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009h019",""
"Picart (Bernard) Collection","ark:/21198/zz0009h02t","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009h02t-1-master.tif","214","","","text","","","","","","page 155","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009h02t",""
"Picart (Bernard) Collection","ark:/21198/zz0009h03b","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009h03b-1-master.tif","215","","","text","","","","","","page 156","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009h03b",""
"Picart (Bernard) Collection","ark:/21198/zz0009hffs","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009hffs-1-master.tif","216","","","text","","","","","","page 157","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009hffs",""
"Picart (Bernard) Collection","ark:/21198/zz0009hfg9","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009hfg9-1-master.tif","217","","","text","","","","","","page 158","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009hfg9",""
"Picart (Bernard) Collection","ark:/21198/zz0009hfht","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009hfht-1-master.tif","218","","","text|~|still image","","","","","","page 159","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009hfht",""
"Picart (Bernard) Collection","ark:/21198/zz0009hfjb","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009hfjb-1-master.tif","219","","","text","","","","","","page 260 [160]","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009hfjb",""
"Picart (Bernard) Collection","ark:/21198/zz0009hfkv","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009hfkv-1-master.tif","220","","","text","","","","","","page 161","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009hfkv",""
"Picart (Bernard) Collection","ark:/21198/zz0009hfmc","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009hfmc-1-master.tif","221","","","text","","","","","","page 162","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009hfmc",""
"Picart (Bernard) Collection","ark:/21198/zz0009hfnw","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009hfnw-1-master.tif","222","","","text","","","","","","page 163","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009hfnw",""
"Picart (Bernard) Collection","ark:/21198/zz0009hfpd","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009hfpd-1-master.tif","223","","","text","","","","","","page 164","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009hfpd",""
"Picart (Bernard) Collection","ark:/21198/zz0009hfqx","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009hfqx-1-master.tif","224","","","text","","","","","","page 165","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009hfqx",""
"Picart (Bernard) Collection","ark:/21198/zz0009hfrf","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009hfrf-1-master.tif","225","","","text","","","","","","page 166","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009hfrf",""
"Picart (Bernard) Collection","ark:/21198/zz0009hfsz","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009hfsz-1-master.tif","226","","","text","","","","","","page 167","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009hfsz",""
"Picart (Bernard) Collection","ark:/21198/zz0009hftg","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009hftg-1-master.tif","227","","","text","","","","","","page 168","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009hftg",""
"Picart (Bernard) Collection","ark:/21198/zz0009hfv0","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009hfv0-1-master.tif","228","","","text","","","","","","page 169","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009hfv0",""
"Picart (Bernard) Collection","ark:/21198/zz0009hfwh","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009hfwh-1-master.tif","229","","","text","","","","","","page 170","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009hfwh",""
"Picart (Bernard) Collection","ark:/21198/zz0009hfx1","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009hfx1-1-master.tif","230","","","text","","","","","","page 171","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009hfx1",""
"Picart (Bernard) Collection","ark:/21198/zz0009hfzj","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009hfzj-1-master.tif","231","","","text","","","","","","page 172","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009hfzj",""
"Picart (Bernard) Collection","ark:/21198/zz0009hg0j","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009hg0j-1-master.tif","232","","","text","","","","","","page 173","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009hg0j",""
"Picart (Bernard) Collection","ark:/21198/zz0009hg12","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009hg12-1-master.tif","233","","","text","","","","","","page 174","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009hg12",""
"Picart (Bernard) Collection","ark:/21198/zz0009hg2k","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009hg2k-1-master.tif","234","","","text","","","","","","page 175","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009hg2k",""
"Picart (Bernard) Collection","ark:/21198/zz0009hg33","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009hg33-1-master.tif","235","","","text","","","","","","page 176","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009hg33",""
"Picart (Bernard) Collection","ark:/21198/zz0009hv3d","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009hv3d-1-master.tif","236","","","text","","","","","","page 177","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009hv3d",""
"Picart (Bernard) Collection","ark:/21198/zz0009hv4x","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009hv4x-1-master.tif","237","","","text","","","","","","page 178","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009hv4x",""
"Picart (Bernard) Collection","ark:/21198/zz0009hv5f","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009hv5f-1-master.tif","238","","","text","","","","","","page 179","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009hv5f",""
"Picart (Bernard) Collection","ark:/21198/zz0009hv6z","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009hv6z-1-master.tif","239","","","text","","","","","","page 180","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009hv6z",""
"Picart (Bernard) Collection","ark:/21198/zz0009hv7g","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009hv7g-1-master.tif","240","","","text","","","","","","page 181","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009hv7g",""
"Picart (Bernard) Collection","ark:/21198/zz0009hv80","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009hv80-1-master.tif","241","","","text","","","","","","page 182","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009hv80",""
"Picart (Bernard) Collection","ark:/21198/zz0009hv9h","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009hv9h-1-master.tif","242","","","text","","","","","","page 183","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009hv9h",""
"Picart (Bernard) Collection","ark:/21198/zz0009hvb1","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009hvb1-1-master.tif","243","","","text","","","","","","page 184","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009hvb1",""
"Picart (Bernard) Collection","ark:/21198/zz0009hvcj","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009hvcj-1-master.tif","244","","","text","","","","","","page 185","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009hvcj",""
"Picart (Bernard) Collection","ark:/21198/zz0009hvd2","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009hvd2-1-master.tif","245","","","text","","","","","","page 186","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009hvd2",""
"Picart (Bernard) Collection","ark:/21198/zz0009hvfk","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009hvfk-1-master.tif","246","","","text|~|still image","","","","","","page 187","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009hvfk",""
"Picart (Bernard) Collection","ark:/21198/zz0009hvg3","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009hvg3-1-master.tif","247","","","text","","","","","","page 188","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009hvg3",""
"Picart (Bernard) Collection","ark:/21198/zz0009hvhm","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009hvhm-1-master.tif","248","","","text","","","","","","page 189","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009hvhm",""
"Picart (Bernard) Collection","ark:/21198/zz0009hvj4","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009hvj4-1-master.tif","249","","","text","","","","","","page 190","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009hvj4",""
"Picart (Bernard) Collection","ark:/21198/zz0009hvkn","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009hvkn-1-master.tif","250","","","text|~|still image","","","","","","page 191","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009hvkn",""
"Picart (Bernard) Collection","ark:/21198/zz0009hvm5","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009hvm5-1-master.tif","251","","","text","","","","","","page 192","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009hvm5",""
"Picart (Bernard) Collection","ark:/21198/zz0009hvnp","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009hvnp-1-master.tif","252","","","text","","","","","","page 193","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009hvnp",""
"Picart (Bernard) Collection","ark:/21198/zz0009hvp6","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009hvp6-1-master.tif","253","","","text","","","","","","page 194","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009hvp6",""
"Picart (Bernard) Collection","ark:/21198/zz0009hvqq","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009hvqq-1-master.tif","254","","","text","","","","","","page 195","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009hvqq",""
