"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","viewingHint","Text direction","Visibility","IIIF Range","Rights.copyrightStatus","Subject","Type.genre","Name.repository","Name.author","Name.attributedTo","Name.translator","Name.commentator","Name.scribe","Name.creator","Name.compiler","Name.annotator","Language.language","Language.script","Name.calligrapher","Alternate Identifier.local","Title","Relation.rectoVerso","Source","Date.creation","Format.dimensions","Alternate Title.other","Description.abstract","Description.microfilm","Description.citation","Alternate Title.scriptArab","Description.physical","Relation.textDirection","Date.normalized","Description.note","Format.extent","Relation","Description.stamp","Relation.citation","Alternate Title.spine","Description.marks","Description.colophon","thumbnailImageName","masterImageName","Description.tableOfContents","Metadata Only","Conceptual Work","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w5x5z","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0214.tif","214","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0214","page 211","v","","","","","","","","","","","","","","","","","","","","1147_0590_0214.jpg","1147_0590_0214.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w5x5z",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w5x6g","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0215.tif","215","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0215","page 212","r","","","","","","","","","","","","","","","","","","","","1147_0590_0215.jpg","1147_0590_0215.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w5x6g",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w5x70","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0216.tif","216","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0216","page 213","v","","","","","","","","","","","","","","","","","","","","1147_0590_0216.jpg","1147_0590_0216.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w5x70",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w5x8h","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0217.tif","217","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0217","page 214","r","","","","","","","","","","","","","","","","","","","","1147_0590_0217.jpg","1147_0590_0217.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w5x8h",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w5x91","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0218.tif","218","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0218","page 215","v","","","","","","","","","","","","","","","","","","","","1147_0590_0218.jpg","1147_0590_0218.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w5x91",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w5xbj","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0219.tif","219","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0219","page 216","r","","","","","","","","","","","","","","","","","","","","1147_0590_0219.jpg","1147_0590_0219.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w5xbj",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w5xc2","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0220.tif","220","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0220","page 217","v","","","","","","","","","","","","","","","","","","","","1147_0590_0220.jpg","1147_0590_0220.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w5xc2",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w5xdk","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0221.tif","221","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0221","page 218","r","","","","","","","","","","","","","","","","","","","","1147_0590_0221.jpg","1147_0590_0221.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w5xdk",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w5xf3","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0222.tif","222","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0222","page 219","v","","","","","","","","","","","","","","","","","","","","1147_0590_0222.jpg","1147_0590_0222.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w5xf3",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w5xgm","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0223.tif","223","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0223","page 220","r","","","","","","","","","","","","","","","","","","","","1147_0590_0223.jpg","1147_0590_0223.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w5xgm",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w5xh4","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0224.tif","224","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0224","page 221","v","","","","","","","","","","","","","","","","","","","","1147_0590_0224.jpg","1147_0590_0224.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w5xh4",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w5xjn","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0225.tif","225","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0225","page 222","r","","","","","","","","","","","","","","","","","","","","1147_0590_0225.jpg","1147_0590_0225.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w5xjn",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w5xk5","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0226.tif","226","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0226","page 223","v","","","","","","","","","","","","","","","","","","","","1147_0590_0226.jpg","1147_0590_0226.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w5xk5",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w5xmp","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0227.tif","227","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0227","page 224","r","","","","","","","","","","","","","","","","","","","","1147_0590_0227.jpg","1147_0590_0227.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w5xmp",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w5xn6","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0228.tif","228","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0228","page 225","v","","","","","","","","","","","","","","","","","","","","1147_0590_0228.jpg","1147_0590_0228.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w5xn6",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w5xpq","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0229.tif","229","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0229","page 226","r","","","","","","","","","","","","","","","","","","","","1147_0590_0229.jpg","1147_0590_0229.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w5xpq",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w5xq7","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0230.tif","230","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0230","page 227","v","","","","","","","","","","","","","","","","","","","","1147_0590_0230.jpg","1147_0590_0230.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w5xq7",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w5xrr","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0231.tif","231","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0231","page 228","r","","","","","","","","","","","","","","","","","","","","1147_0590_0231.jpg","1147_0590_0231.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w5xrr",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w5xs8","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0232.tif","232","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0232","page 229","v","","","","","","","","","","","","","","","","","","","","1147_0590_0232.jpg","1147_0590_0232.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w5xs8",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w5xts","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0233.tif","233","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0233","page 230","r","","","","","","","","","","","","","","","","","","","","1147_0590_0233.jpg","1147_0590_0233.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w5xts",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w5xv9","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0234.tif","234","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0234","page 231","v","","","","","","","","","","","","","","","","","","","","1147_0590_0234.jpg","1147_0590_0234.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w5xv9",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w5xwt","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0235.tif","235","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0235","page 232","r","","","","","","","","","","","","","","","","","","","","1147_0590_0235.jpg","1147_0590_0235.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w5xwt",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w5xxb","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0236.tif","236","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0236","page 233","v","","","","","","","","","","","","","","","","","","","","1147_0590_0236.jpg","1147_0590_0236.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w5xxb",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w5xzv","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0237.tif","237","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0237","page 234","r","","","","","","","","","","","","","","","","","","","","1147_0590_0237.jpg","1147_0590_0237.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w5xzv",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w5z0v","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0238.tif","238","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0238","page 235","v","","","","","","","","","","","","","","","","","","","","1147_0590_0238.jpg","1147_0590_0238.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w5z0v",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w5z1c","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0239.tif","239","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0239","page 236","r","","","","","","","","","","","","","","","","","","","","1147_0590_0239.jpg","1147_0590_0239.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w5z1c",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w5z2w","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0240.tif","240","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0240","page 237","v","","","","","","","","","","","","","","","","","","","","1147_0590_0240.jpg","1147_0590_0240.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w5z2w",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w5z3d","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0241.tif","241","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0241","page 238","r","","","","","","","","","","","","","","","","","","","","1147_0590_0241.jpg","1147_0590_0241.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w5z3d",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w5z4x","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0242.tif","242","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0242","page 239","v","","","","","","","","","","","","","","","","","","","","1147_0590_0242.jpg","1147_0590_0242.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w5z4x",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w5z5f","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0243.tif","243","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0243","page 240","r","","","","","","","","","","","","","","","","","","","","1147_0590_0243.jpg","1147_0590_0243.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w5z5f",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w5z6z","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0244.tif","244","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0244","page 241","v","","","","","","","","","","","","","","","","","","","","1147_0590_0244.jpg","1147_0590_0244.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w5z6z",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w5z7g","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0245.tif","245","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0245","page 243","r","","","","","","","","","","","","","","","","","","","","1147_0590_0245.jpg","1147_0590_0245.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w5z7g",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w5z80","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0246.tif","246","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0246","page 243","v","","","","","","","","","","","","","","","","","","","","1147_0590_0246.jpg","1147_0590_0246.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w5z80",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w5z9h","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0247.tif","247","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0247","page 244","r","","","","","","","","","","","","","","","","","","","","1147_0590_0247.jpg","1147_0590_0247.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w5z9h",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w5zb1","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0248.tif","248","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0248","page 245","v","","","","","","","","","","","","","","","","","","","","1147_0590_0248.jpg","1147_0590_0248.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w5zb1",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w5zcj","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0249.tif","249","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0249","page 246","r","","","","","","","","","","","","","","","","","","","","1147_0590_0249.jpg","1147_0590_0249.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w5zcj",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w5zd2","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0250.tif","250","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0250","page 247","v","","","","","","","","","","","","","","","","","","","","1147_0590_0250.jpg","1147_0590_0250.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w5zd2",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w5zfk","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0251.tif","251","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0251","page 248","r","","","","","","","","","","","","","","","","","","","","1147_0590_0251.jpg","1147_0590_0251.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w5zfk",""
