Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,viewingHint,Visibility,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Rights.permission,Name.actor,Name.director,Name.subject,Name.producer,Name.photographer,Name.costumeDesigner,Name.distributor,Subject.descriptiveTopic,AltTitle.uniform,Language,Name.repository,Name.cinematographer,Subject,Subject.geographicPlace,Name.artDirector,Name.setDesigner,Alt ID.local,Format.extent,Format.dimensions,Title,Date.normalized,Description.caption,Date.creation,Description.note,AltTitle.other,Description.abstract,Opac url,Finding Aid URL,Bucketeer State,IIIF Access URL,IIIF Manifest URL
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001np37m,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001np37m-1-master.tif,,,,,,private,still image,Black-and-white photographs|~|Melodrama films,copyrighted,unknown,,"Binns, Edward, $d 1916-1990|~|Dobkin, Lawrence|~|Lane, Rusty, $d 1899-1986","Schuster, Harold D., 1902-1986",,Lindsley Parsons Productions,,,Allied Artists Pictures Corp.,,Portland Expose (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 739_ 14_ 18,1 photograph : b&w,8 x 10 in.,"Larry Dobkin, Edward Binns, and Rusty Lane in Portland Expose",1957-06,"ALLIED ARTISTS Presents ""PORTLAND EXPOSE"" Featuring EDWARD BINNS, CAROLYN CRAIG, JEANNE CARMEN, VIRGINIA CREGG [sp], RUSS CONWAY. A LINDSLEY PARSONS PRODUCTION. Directed by HAROLD SCHUSTER.",began June 1957,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001np37m,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001np37m/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001np384,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001np384-1-master.tif,,,,,,private,still image,Black-and-white photographs|~|Melodrama films,copyrighted,unknown,,"Binns, Edward, $d 1916-1990|~|Dobkin, Lawrence|~|Conway, Russ, $d 1913-2009|~|Craig, Carolyn, $d 1934-1970|~|Lane, Rusty, $d 1899-1986","Schuster, Harold D., 1902-1986",,Lindsley Parsons Productions,,,Allied Artists Pictures Corp.,,Portland Expose (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 739_ 14_ 19,1 photograph : b&w,8 x 10 in.,"Carolyn Craig, Larry Dobkin, Rusty Lane, Russ Conway, and Edward Binns in Portland Expose",1957-06,"ALLIED ARTISTS Presents ""PORTLAND EXPOSE"" Featuring EDWARD BINNS, CAROLYN CRAIG, JEANNE CARMEN, VIRGINIA CREGG [sp], RUSS CONWAY. A LINDSLEY PARSONS PRODUCTION. Directed by HAROLD SCHUSTER.",began June 1957,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001np384,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001np384/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001np39n,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001np39n_1695605_master.tif,,,,,,private,still image,Black-and-white photographs|~|Melodrama films,copyrighted,unknown,,"Carmen, Jeanne","Schuster, Harold D., 1902-1986",,Lindsley Parsons Productions,,,Allied Artists Pictures Corp.,,Portland Expose (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 739_ 14_ 2,1 photograph : b&w,8 x 10 in.,Jeanne Carmen in Portland Expose,1957-06,"ALLIED ARTISTS Presents ""PORTLAND EXPOSE"" Featuring EDWARD BINNS, CAROLYN CRAIG, JEANNE CARMEN, VIRGINIA CREGG [sp], RUSS CONWAY. A LINDSLEY PARSONS PRODUCTION. Directed by HAROLD SCHUSTER.",began June 1957,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001np39n,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001np39n/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001np3b5,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001np3b5-1-master.tif,,,,,,private,still image,Black-and-white photographs|~|Melodrama films,copyrighted,unknown,,"Binns, Edward, $d 1916-1990|~|Craig, Carolyn, $d 1934-1970|~|Gregg, Virginia","Schuster, Harold D., 1902-1986",,Lindsley Parsons Productions,,,Allied Artists Pictures Corp.,,Portland Expose (Motion picture),eng|~|zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 739_ 14_ 20,1 photograph : b&w,8 x 10 in.,"Virginia Gregg, Carolyn Craig, and Edward Binns in Portland Expose",1957-06,"ALLIED ARTISTS Presents ""PORTLAND EXPOSE"" Featuring EDWARD BINNS, CAROLYN CRAIG, JEANNE CARMEN, VIRGINIA CREGG [sp], RUSS CONWAY. A LINDSLEY PARSONS PRODUCTION. Directed by HAROLD SCHUSTER.",began June 1957,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001np3b5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001np3b5/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001np3cp,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001np3cp-1-master.tif,,,,,,private,still image,Black-and-white photographs|~|Melodrama films,copyrighted,unknown,,"Binns, Edward, $d 1916-1990|~|Gregg, Virginia","Schuster, Harold D., 1902-1986",,Lindsley Parsons Productions,,,Allied Artists Pictures Corp.,,Portland Expose (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 739_ 14_ 21,1 photograph : b&w,8 x 10 in.,Edward Binns and Virginia Gregg in Portland Expose,1957-06,"ALLIED ARTISTS Presents ""PORTLAND EXPOSE"" Featuring EDWARD BINNS, CAROLYN CRAIG, JEANNE CARMEN, VIRGINIA CREGG [sp], RUSS CONWAY. A LINDSLEY PARSONS PRODUCTION. Directed by HAROLD SCHUSTER.",began June 1957,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001np3cp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001np3cp/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001np3d6,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001np3d6-1-master.tif,,,,,,private,still image,Black-and-white photographs|~|Melodrama films,copyrighted,unknown,,"Binns, Edward, $d 1916-1990","Schuster, Harold D., 1902-1986",,Lindsley Parsons Productions,,,Allied Artists Pictures Corp.,,Portland Expose (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 739_ 14_ 22,1 photograph : b&w,8 x 10 in.,Edward Binns in Portland Expose,1957-06,"ALLIED ARTISTS Presents ""PORTLAND EXPOSE"" Featuring EDWARD BINNS, CAROLYN CRAIG, JEANNE CARMEN, VIRGINIA CREGG [sp], RUSS CONWAY. A LINDSLEY PARSONS PRODUCTION. Directed by HAROLD SCHUSTER.",began June 1957,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001np3d6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001np3d6/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001np3fq,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001np3fq-1-master.tif,,,,,,private,still image,Black-and-white photographs|~|Melodrama films,copyrighted,unknown,,"Binns, Edward, $d 1916-1990|~|Carmen, Jeanne","Schuster, Harold D., 1902-1986",,Lindsley Parsons Productions,,,Allied Artists Pictures Corp.,,Portland Expose (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 739_ 14_ 23,1 photograph : b&w,8 x 10 in.,Jeanne Carmen and Edward Binns in Portland Expose,1957-06,"ALLIED ARTISTS Presents ""PORTLAND EXPOSE"" Featuring EDWARD BINNS, CAROLYN CRAIG, JEANNE CARMEN, VIRGINIA CREGG [sp], RUSS CONWAY. A LINDSLEY PARSONS PRODUCTION. Directed by HAROLD SCHUSTER.",began June 1957,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001np3fq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001np3fq/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001np3g7,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001np3g7-1-master.tif,,,,,,private,still image,Black-and-white photographs|~|Melodrama films,copyrighted,unknown,,"Binns, Edward, $d 1916-1990","Schuster, Harold D., 1902-1986",,Lindsley Parsons Productions,,,Allied Artists Pictures Corp.,,Portland Expose (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 739_ 14_ 24,1 photograph : b&w,8 x 10 in.,Edward Binns in a crowd scene in Portland Expose,1957-06,"ALLIED ARTISTS Presents ""PORTLAND EXPOSE"" Featuring EDWARD BINNS, CAROLYN CRAIG, JEANNE CARMEN, VIRGINIA CREGG [sp], RUSS CONWAY. A LINDSLEY PARSONS PRODUCTION. Directed by HAROLD SCHUSTER.",began June 1957,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001np3g7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001np3g7/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001np3hr,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001np3hr-1-master.tif,,,,,,private,still image,Black-and-white photographs|~|Melodrama films,copyrighted,unknown,,"Binns, Edward, $d 1916-1990","Schuster, Harold D., 1902-1986",,Lindsley Parsons Productions,,,Allied Artists Pictures Corp.,,Portland Expose (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 739_ 14_ 25,1 photograph : b&w,8 x 10 in.,Edward Binns in Portland Expose,1957-06,"ALLIED ARTISTS Presents ""PORTLAND EXPOSE"" Featuring EDWARD BINNS, CAROLYN CRAIG, JEANNE CARMEN, VIRGINIA CREGG [sp], RUSS CONWAY. A LINDSLEY PARSONS PRODUCTION. Directed by HAROLD SCHUSTER.",began June 1957,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001np3hr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001np3hr/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001np3j8,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001np3j8-1-master.tif,,,,,,private,still image,Black-and-white photographs|~|Melodrama films,copyrighted,unknown,,"Dobkin, Lawrence|~|Conway, Russ, $d 1913-2009|~|Carmen, Jeanne","Schuster, Harold D., 1902-1986",,Lindsley Parsons Productions,,,Allied Artists Pictures Corp.,,Portland Expose (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 739_ 14_ 26,1 photograph : b&w,8 x 10 in.,"Larry Dobkin, Jeanne Carmen, and Russ Conway in Portland Expose",1957-06,"ALLIED ARTISTS Presents ""PORTLAND EXPOSE"" Featuring EDWARD BINNS, CAROLYN CRAIG, JEANNE CARMEN, VIRGINIA CREGG [sp], RUSS CONWAY. A LINDSLEY PARSONS PRODUCTION. Directed by HAROLD SCHUSTER.",began June 1957,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001np3j8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001np3j8/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001np3ks,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001np3ks-1-master.tif,,,,,,private,still image,Black-and-white photographs|~|Melodrama films,copyrighted,unknown,,"Binns, Edward, $d 1916-1990|~|Carmen, Jeanne","Schuster, Harold D., 1902-1986",,Lindsley Parsons Productions,,,Allied Artists Pictures Corp.,,Portland Expose (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 739_ 14_ 27,1 photograph : b&w,8 x 10 in.,Edward Binns and Jeanne Carmen in Portland Expose,1957-06,"ALLIED ARTISTS Presents ""PORTLAND EXPOSE"" Featuring EDWARD BINNS, CAROLYN CRAIG, JEANNE CARMEN, VIRGINIA CREGG [sp], RUSS CONWAY. A LINDSLEY PARSONS PRODUCTION. Directed by HAROLD SCHUSTER.",began June 1957,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001np3ks,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001np3ks/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001np3m9,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001np3m9-1-master.tif,,,,,,private,still image,Black-and-white photographs|~|Melodrama films,copyrighted,unknown,,"Binns, Edward, $d 1916-1990","Schuster, Harold D., 1902-1986",,Lindsley Parsons Productions,,,Allied Artists Pictures Corp.,,Portland Expose (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 739_ 14_ 28,1 photograph : b&w,8 x 10 in.,Edward Binns in Portland Expose,1957-06,"ALLIED ARTISTS Presents ""PORTLAND EXPOSE"" Featuring EDWARD BINNS, CAROLYN CRAIG, JEANNE CARMEN, VIRGINIA CREGG [sp], RUSS CONWAY. A LINDSLEY PARSONS PRODUCTION. Directed by HAROLD SCHUSTER.",began June 1957,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001np3m9,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001np3m9/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001np3nt,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001np3nt-1-master.tif,,,,,,private,still image,Black-and-white photographs|~|Melodrama films,copyrighted,unknown,,"Craig, Carolyn, $d 1934-1970|~|Gregg, Virginia","Schuster, Harold D., 1902-1986",,Lindsley Parsons Productions,,,Allied Artists Pictures Corp.,,Portland Expose (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 739_ 14_ 29,1 photograph : b&w,8 x 10 in.,Virginia Gregg and Carolyn Craig in Portland Expose,1957-06,"ALLIED ARTISTS Presents ""PORTLAND EXPOSE"" Featuring EDWARD BINNS, CAROLYN CRAIG, JEANNE CARMEN, VIRGINIA CREGG [sp], RUSS CONWAY. A LINDSLEY PARSONS PRODUCTION. Directed by HAROLD SCHUSTER.",began June 1957,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001np3nt,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001np3nt/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001np3pb,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001np3pb_1695615_master.tif,,,,,,private,still image,Black-and-white photographs|~|Melodrama films,copyrighted,unknown,,"Craig, Carolyn, $d 1934-1970","Schuster, Harold D., 1902-1986",,Lindsley Parsons Productions,,,Allied Artists Pictures Corp.,,Portland Expose (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 739_ 14_ 3,1 photograph : b&w,8 x 10 in.,Carolyn Craig in Portland Expose,1957-06,"ALLIED ARTISTS Presents ""PORTLAND EXPOSE"" Featuring EDWARD BINNS, CAROLYN CRAIG, JEANNE CARMEN, VIRGINIA CREGG [sp], RUSS CONWAY. A LINDSLEY PARSONS PRODUCTION. Directed by HAROLD SCHUSTER.",began June 1957,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001np3pb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001np3pb/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001np3qv,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001np3qv-1-master.tif,,,,,,private,still image,Black-and-white photographs|~|Melodrama films,copyrighted,unknown,,"Binns, Edward, $d 1916-1990","Schuster, Harold D., 1902-1986",,Lindsley Parsons Productions,,,Allied Artists Pictures Corp.,,Portland Expose (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 739_ 14_ 30,1 photograph : b&w,8 x 10 in.,Edward Binns in Portland Expose,1957-06,"ALLIED ARTISTS Presents ""PORTLAND EXPOSE"" Featuring EDWARD BINNS, CAROLYN CRAIG, JEANNE CARMEN, VIRGINIA CREGG [sp], RUSS CONWAY. A LINDSLEY PARSONS PRODUCTION. Directed by HAROLD SCHUSTER.",began June 1957,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001np3qv,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001np3qv/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001np3rc,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001np3rc-1-master.tif,,,,,,private,still image,Black-and-white photographs|~|Melodrama films,copyrighted,unknown,,"Binns, Edward, $d 1916-1990|~|Gorshin, Frank|~|Lane, Rusty, $d 1899-1986","Schuster, Harold D., 1902-1986",,Lindsley Parsons Productions,,,Allied Artists Pictures Corp.,,Portland Expose (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 739_ 14_ 31,1 photograph : b&w,8 x 10 in.,"Edward Binns, Rusty Lane, and Frank Gorshin in Portland Expose",1957-06,"ALLIED ARTISTS Presents ""PORTLAND EXPOSE"" Featuring EDWARD BINNS, CAROLYN CRAIG, JEANNE CARMEN, VIRGINIA CREGG [sp], RUSS CONWAY. A LINDSLEY PARSONS PRODUCTION. Directed by HAROLD SCHUSTER.",began June 1957,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001np3rc,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001np3rc/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001np3sw,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001np3sw-1-master.tif,,,,,,private,still image,Black-and-white photographs|~|Melodrama films,copyrighted,unknown,,"Binns, Edward, $d 1916-1990|~|Farrar, Stanley, $d 1910-1974","Schuster, Harold D., 1902-1986",,Lindsley Parsons Productions,,,Allied Artists Pictures Corp.,,Portland Expose (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 739_ 14_ 32,1 photograph : b&w,8 x 10 in.,Edward Binns and Stanley Farrar in Portland Expose,1957-06,"ALLIED ARTISTS Presents ""PORTLAND EXPOSE"" Featuring EDWARD BINNS, CAROLYN CRAIG, JEANNE CARMEN, VIRGINIA CREGG [sp], RUSS CONWAY. A LINDSLEY PARSONS PRODUCTION. Directed by HAROLD SCHUSTER.",began June 1957,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001np3sw,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001np3sw/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001np3vx,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001np3vx-1-master.tif,,,,,,private,still image,Black-and-white photographs|~|Melodrama films,copyrighted,unknown,,"Craig, Carolyn, $d 1934-1970","Schuster, Harold D., 1902-1986",,Lindsley Parsons Productions,,,Allied Artists Pictures Corp.,,Portland Expose (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 739_ 14_ 4,1 photograph : b&w,8 x 10 in.,Carolyn Craig in Portland Expose,1957-06,"ALLIED ARTISTS Presents ""PORTLAND EXPOSE"" Featuring EDWARD BINNS, CAROLYN CRAIG, JEANNE CARMEN, VIRGINIA CREGG [sp], RUSS CONWAY. A LINDSLEY PARSONS PRODUCTION. Directed by HAROLD SCHUSTER.",began June 1957,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001np3vx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001np3vx/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001np3wf,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001np3wf-1-master.tif,,,,,,private,still image,Black-and-white photographs|~|Melodrama films,copyrighted,unknown,,"Craig, Carolyn, $d 1934-1970","Schuster, Harold D., 1902-1986",,Lindsley Parsons Productions,,,Allied Artists Pictures Corp.,,Portland Expose (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 739_ 14_ 5,1 photograph : b&w,8 x 10 in.,Carolyn Craig in Portland Expose,1957-06,"ALLIED ARTISTS Presents ""PORTLAND EXPOSE"" Featuring EDWARD BINNS, CAROLYN CRAIG, JEANNE CARMEN, VIRGINIA CREGG [sp], RUSS CONWAY. A LINDSLEY PARSONS PRODUCTION. Directed by HAROLD SCHUSTER.",began June 1957,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001np3wf,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001np3wf/manifest
