"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Rights.copyrightStatus","Rights.servicesContact","Name.subject","Relation.isPartOf","Subject","Name.collector","Name.repository","Description.contents","Relation.box","Relation.subseries","Relation.file","Relation.series","Alt ID.local","Title","Date.creation","Description.note","Description.condition","Format.extent","Language","AltTitle.other","Description.abstract","Date.normalized","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hcwg1","ark:/21198/zz002hcq8h","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-054_02.tif","2","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-054_02","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcwg1"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hcwhj","ark:/21198/zz002hcq8h","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-054_03.tif","3","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-054_03","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcwhj"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hcwj2","ark:/21198/zz002hcq8h","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-054_04.tif","4","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-054_04","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcwj2"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hcwkk","ark:/21198/zz002hcq91","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-056_01.tif","1","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-056_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcwkk"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hcwm3","ark:/21198/zz002hcq91","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-056_02.tif","2","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-056_02","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcwm3"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hcwnm","ark:/21198/zz002hcq91","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-056_03.tif","3","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-056_03","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcwnm"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hcwp4","ark:/21198/zz002hcq91","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-056_04.tif","4","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-056_04","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcwp4"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hcwqn","ark:/21198/zz002hcqbj","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-057_01.tif","1","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-057_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcwqn"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hcwr5","ark:/21198/zz002hcqbj","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-057_02.tif","2","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-057_02","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcwr5"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hcwsp","ark:/21198/zz002hcqbj","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-057_03.tif","3","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-057_03","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcwsp"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hcwt6","ark:/21198/zz002hcqbj","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-057_04.tif","4","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-057_04","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcwt6"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hcwvq","ark:/21198/zz002hcqc2","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-058_01.tif","1","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-058_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcwvq"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hcww7","ark:/21198/zz002hcqc2","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-058_02.tif","2","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-058_02","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcww7"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hcwxr","ark:/21198/zz002hcqc2","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-058_03.tif","3","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-058_03","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcwxr"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hcwz8","ark:/21198/zz002hcqc2","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-058_04.tif","4","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-058_04","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcwz8"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hcx08","ark:/21198/zz002hcqdk","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-059_01.tif","1","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-059_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcx08"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hcx1s","ark:/21198/zz002hcqf3","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-060_01.tif","1","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-060_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcx1s"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hcx29","ark:/21198/zz002hcqf3","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-060_02.tif","2","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-060_02","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcx29"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hcx3t","ark:/21198/zz002hcqf3","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-060_03.tif","3","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-060_03","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcx3t"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hcx4b","ark:/21198/zz002hcqf3","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-060_04.tif","4","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-060_04","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcx4b"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hcx5v","ark:/21198/zz002hcqgm","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-061_01.tif","1","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-061_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcx5v"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hcx6c","ark:/21198/zz002hcqgm","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-061_02.tif","2","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-061_02","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcx6c"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hcx7w","ark:/21198/zz002hcqgm","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-061_03.tif","3","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-061_03","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcx7w"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hcx8d","ark:/21198/zz002hcqgm","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-061_04.tif","4","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-061_04","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcx8d"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hcx9x","ark:/21198/zz002hcqh4","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-062_01.tif","1","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-062_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcx9x"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hcxbf","ark:/21198/zz002hcqh4","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-062_02.tif","2","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-062_02","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcxbf"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hcxcz","ark:/21198/zz002hcqh4","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-062_03.tif","3","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-062_03","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcxcz"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hcxdg","ark:/21198/zz002hcqh4","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-062_04.tif","4","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-062_04","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcxdg"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hcxf0","ark:/21198/zz002hcqjn","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-063_01.tif","1","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-063_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcxf0"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hcxgh","ark:/21198/zz002hcqjn","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-063_02.tif","2","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-063_02","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcxgh"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hcxh1","ark:/21198/zz002hcqjn","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-063_03.tif","3","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-063_03","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcxh1"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hcxjj","ark:/21198/zz002hcqjn","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-063_04.tif","4","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-063_04","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcxjj"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hcxk2","ark:/21198/zz002hcqk5","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-064_01.tif","1","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-064_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcxk2"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hcxmk","ark:/21198/zz002hcqk5","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-064_02.tif","2","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-064_02","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcxmk"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hcxn3","ark:/21198/zz002hcqk5","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-064_03.tif","3","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-064_03","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcxn3"
