Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,viewingHint,Text direction,Visibility,IIIF Range,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Language,Subject,Name.repository,Name.creator,Title,Relation.rectoVerso,Date.creation,Relation.isPartOf,Alt ID.local,AltTitle.uniform,Description.note,Format.dimensions,Description.abstract,Coverage.geographic,Date.normalized,Publisher.placeOfOrigin,Format.medium,Publisher.publisherName,Relation.textDirection,Format.extent,thumbnailImageName,masterImageName,Bucketeer State,IIIF Access URL
Medieval and Renaissance Manuscripts,ark:/21198/zz000rxt5q,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rxt5q-1-master.tif,679,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 679,r,,,,,,,,,,,,,,,21198-zz000rxt5q-1-thumbnail.jpg,21198-zz000rxt5q-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rxt5q
Medieval and Renaissance Manuscripts,ark:/21198/zz000rxt67,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rxt67-1-master.tif,680,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 680,v,,,,,,,,,,,,,,,21198-zz000rxt67-1-thumbnail.jpg,21198-zz000rxt67-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rxt67
Medieval and Renaissance Manuscripts,ark:/21198/zz000rxt7r,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rxt7r-1-master.tif,681,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 681,r,,,,,,,,,,,,,,,21198-zz000rxt7r-1-thumbnail.jpg,21198-zz000rxt7r-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rxt7r
Medieval and Renaissance Manuscripts,ark:/21198/zz000rxt88,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rxt88-1-master.tif,682,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 682,v,,,,,,,,,,,,,,,21198-zz000rxt88-1-thumbnail.jpg,21198-zz000rxt88-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rxt88
Medieval and Renaissance Manuscripts,ark:/21198/zz000rxt9s,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rxt9s-1-master.tif,683,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 683,r,,,,,,,,,,,,,,,21198-zz000rxt9s-1-thumbnail.jpg,21198-zz000rxt9s-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rxt9s
Medieval and Renaissance Manuscripts,ark:/21198/zz000rxtb9,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rxtb9-1-master.tif,684,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 684,v,,,,,,,,,,,,,,,21198-zz000rxtb9-1-thumbnail.jpg,21198-zz000rxtb9-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rxtb9
Medieval and Renaissance Manuscripts,ark:/21198/zz000rxtct,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rxtct-1-master.tif,685,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 685,r,,,,,,,,,,,,,,,21198-zz000rxtct-1-thumbnail.jpg,21198-zz000rxtct-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rxtct
Medieval and Renaissance Manuscripts,ark:/21198/zz000rxtdb,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rxtdb-1-master.tif,686,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 686,v,,,,,,,,,,,,,,,21198-zz000rxtdb-1-thumbnail.jpg,21198-zz000rxtdb-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rxtdb
Medieval and Renaissance Manuscripts,ark:/21198/zz000rxtfv,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rxtfv-1-master.tif,687,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 687,r,,,,,,,,,,,,,,,21198-zz000rxtfv-1-thumbnail.jpg,21198-zz000rxtfv-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rxtfv
Medieval and Renaissance Manuscripts,ark:/21198/zz000rxtgc,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rxtgc-1-master.tif,688,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 688,v,,,,,,,,,,,,,,,21198-zz000rxtgc-1-thumbnail.jpg,21198-zz000rxtgc-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rxtgc
Medieval and Renaissance Manuscripts,ark:/21198/zz000rxthw,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rxthw-1-master.tif,689,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 689,r,,,,,,,,,,,,,,,21198-zz000rxthw-1-thumbnail.jpg,21198-zz000rxthw-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rxthw
Medieval and Renaissance Manuscripts,ark:/21198/zz000rxtjd,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rxtjd-1-master.tif,690,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 690,v,,,,,,,,,,,,,,,21198-zz000rxtjd-1-thumbnail.jpg,21198-zz000rxtjd-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rxtjd
Medieval and Renaissance Manuscripts,ark:/21198/zz000rxtkx,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rxtkx-1-master.tif,691,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 691,r,,,,,,,,,,,,,,,21198-zz000rxtkx-1-thumbnail.jpg,21198-zz000rxtkx-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rxtkx
Medieval and Renaissance Manuscripts,ark:/21198/zz000rxvw2,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rxvw2-1-master.tif,692,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 692,v,,,,,,,,,,,,,,,21198-zz000rxvw2-1-thumbnail.jpg,21198-zz000rxvw2-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rxvw2
Medieval and Renaissance Manuscripts,ark:/21198/zz000rxvxk,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rxvxk-1-master.tif,693,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 693,r,,,,,,,,,,,,,,,21198-zz000rxvxk-1-thumbnail.jpg,21198-zz000rxvxk-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rxvxk
Medieval and Renaissance Manuscripts,ark:/21198/zz000rxvz3,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rxvz3-1-master.tif,694,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 694,v,,,,,,,,,,,,,,,21198-zz000rxvz3-1-thumbnail.jpg,21198-zz000rxvz3-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rxvz3
Medieval and Renaissance Manuscripts,ark:/21198/zz000rxw03,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rxw03-1-master.tif,695,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 695,r,,,,,,,,,,,,,,,21198-zz000rxw03-1-thumbnail.jpg,21198-zz000rxw03-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rxw03
Medieval and Renaissance Manuscripts,ark:/21198/zz000rxw1m,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rxw1m-1-master.tif,696,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 696,v,,,,,,,,,,,,,,,21198-zz000rxw1m-1-thumbnail.jpg,21198-zz000rxw1m-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rxw1m
Medieval and Renaissance Manuscripts,ark:/21198/zz000rxw24,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rxw24-1-master.tif,697,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 697,r,,,,,,,,,,,,,,,21198-zz000rxw24-1-thumbnail.jpg,21198-zz000rxw24-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rxw24
Medieval and Renaissance Manuscripts,ark:/21198/zz000rxw3n,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rxw3n-1-master.tif,698,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 698,v,,,,,,,,,,,,,,,21198-zz000rxw3n-1-thumbnail.jpg,21198-zz000rxw3n-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rxw3n
Medieval and Renaissance Manuscripts,ark:/21198/zz000rxw45,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rxw45-1-master.tif,699,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 699,r,,,,,,,,,,,,,,,21198-zz000rxw45-1-thumbnail.jpg,21198-zz000rxw45-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rxw45
Medieval and Renaissance Manuscripts,ark:/21198/zz000rxw5p,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rxw5p-1-master.tif,700,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 700,v,,,,,,,,,,,,,,,21198-zz000rxw5p-1-thumbnail.jpg,21198-zz000rxw5p-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rxw5p
Medieval and Renaissance Manuscripts,ark:/21198/zz000rxw66,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rxw66-1-master.tif,701,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 701,r,,,,,,,,,,,,,,,21198-zz000rxw66-1-thumbnail.jpg,21198-zz000rxw66-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rxw66
Medieval and Renaissance Manuscripts,ark:/21198/zz000rxw7q,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rxw7q-1-master.tif,702,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 702,v,,,,,,,,,,,,,,,21198-zz000rxw7q-1-thumbnail.jpg,21198-zz000rxw7q-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rxw7q
Medieval and Renaissance Manuscripts,ark:/21198/zz000rxw87,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rxw87-1-master.tif,703,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 703,r,,,,,,,,,,,,,,,21198-zz000rxw87-1-thumbnail.jpg,21198-zz000rxw87-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rxw87
Medieval and Renaissance Manuscripts,ark:/21198/zz000rxw9r,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rxw9r-1-master.tif,704,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 704,v,,,,,,,,,,,,,,,21198-zz000rxw9r-1-thumbnail.jpg,21198-zz000rxw9r-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rxw9r
Medieval and Renaissance Manuscripts,ark:/21198/zz000rxwb8,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rxwb8-1-master.tif,705,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 705,r,,,,,,,,,,,,,,,21198-zz000rxwb8-1-thumbnail.jpg,21198-zz000rxwb8-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rxwb8
Medieval and Renaissance Manuscripts,ark:/21198/zz000rxwcs,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rxwcs-1-master.tif,706,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 706,v,,,,,,,,,,,,,,,21198-zz000rxwcs-1-thumbnail.jpg,21198-zz000rxwcs-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rxwcs
Medieval and Renaissance Manuscripts,ark:/21198/zz000rxwd9,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rxwd9-1-master.tif,707,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 707,r,,,,,,,,,,,,,,,21198-zz000rxwd9-1-thumbnail.jpg,21198-zz000rxwd9-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rxwd9
Medieval and Renaissance Manuscripts,ark:/21198/zz000rxwft,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rxwft-1-master.tif,708,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 708,v,,,,,,,,,,,,,,,21198-zz000rxwft-1-thumbnail.jpg,21198-zz000rxwft-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rxwft
Medieval and Renaissance Manuscripts,ark:/21198/zz000rxwgb,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rxwgb-1-master.tif,709,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 709,r,,,,,,,,,,,,,,,21198-zz000rxwgb-1-thumbnail.jpg,21198-zz000rxwgb-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rxwgb
Medieval and Renaissance Manuscripts,ark:/21198/zz000rxwhv,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rxwhv-1-master.tif,710,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 710,v,,,,,,,,,,,,,,,21198-zz000rxwhv-1-thumbnail.jpg,21198-zz000rxwhv-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rxwhv
Medieval and Renaissance Manuscripts,ark:/21198/zz000rxwjc,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rxwjc-1-master.tif,711,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 711,r,,,,,,,,,,,,,,,21198-zz000rxwjc-1-thumbnail.jpg,21198-zz000rxwjc-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rxwjc
Medieval and Renaissance Manuscripts,ark:/21198/zz000rz3f5,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rz3f5-1-master.tif,712,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 712,v,,,,,,,,,,,,,,,21198-zz000rz3f5-1-thumbnail.jpg,21198-zz000rz3f5-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rz3f5
Medieval and Renaissance Manuscripts,ark:/21198/zz000rz3gp,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rz3gp-1-master.tif,713,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 713,r,,,,,,,,,,,,,,,21198-zz000rz3gp-1-thumbnail.jpg,21198-zz000rz3gp-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rz3gp
Medieval and Renaissance Manuscripts,ark:/21198/zz000rz3h6,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rz3h6-1-master.tif,714,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 714,v,,,,,,,,,,,,,,,21198-zz000rz3h6-1-thumbnail.jpg,21198-zz000rz3h6-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rz3h6
Medieval and Renaissance Manuscripts,ark:/21198/zz000rz3jq,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rz3jq-1-master.tif,715,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 715,r,,,,,,,,,,,,,,,21198-zz000rz3jq-1-thumbnail.jpg,21198-zz000rz3jq-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rz3jq
Medieval and Renaissance Manuscripts,ark:/21198/zz000rz3k7,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rz3k7-1-master.tif,716,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 716,v,,,,,,,,,,,,,,,21198-zz000rz3k7-1-thumbnail.jpg,21198-zz000rz3k7-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rz3k7
Medieval and Renaissance Manuscripts,ark:/21198/zz000rz3mr,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rz3mr-1-master.tif,717,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 717,r,,,,,,,,,,,,,,,21198-zz000rz3mr-1-thumbnail.jpg,21198-zz000rz3mr-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rz3mr
Medieval and Renaissance Manuscripts,ark:/21198/zz000rz3n8,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rz3n8-1-master.tif,718,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 718,v,,,,,,,,,,,,,,,21198-zz000rz3n8-1-thumbnail.jpg,21198-zz000rz3n8-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rz3n8
Medieval and Renaissance Manuscripts,ark:/21198/zz000rz3ps,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rz3ps-1-master.tif,719,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 719,r,,,,,,,,,,,,,,,21198-zz000rz3ps-1-thumbnail.jpg,21198-zz000rz3ps-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rz3ps
Medieval and Renaissance Manuscripts,ark:/21198/zz000rz3q9,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rz3q9-1-master.tif,720,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 720,v,,,,,,,,,,,,,,,21198-zz000rz3q9-1-thumbnail.jpg,21198-zz000rz3q9-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rz3q9
Medieval and Renaissance Manuscripts,ark:/21198/zz000rz3rt,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rz3rt-1-master.tif,721,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 721,r,,,,,,,,,,,,,,,21198-zz000rz3rt-1-thumbnail.jpg,21198-zz000rz3rt-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rz3rt
Medieval and Renaissance Manuscripts,ark:/21198/zz000rz3sb,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rz3sb-1-master.tif,722,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 722,v,,,,,,,,,,,,,,,21198-zz000rz3sb-1-thumbnail.jpg,21198-zz000rz3sb-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rz3sb
Medieval and Renaissance Manuscripts,ark:/21198/zz000rz3tv,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rz3tv-1-master.tif,723,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 723,r,,,,,,,,,,,,,,,21198-zz000rz3tv-1-thumbnail.jpg,21198-zz000rz3tv-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rz3tv
Medieval and Renaissance Manuscripts,ark:/21198/zz000rz3vc,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rz3vc-1-master.tif,724,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 724,v,,,,,,,,,,,,,,,21198-zz000rz3vc-1-thumbnail.jpg,21198-zz000rz3vc-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rz3vc
Medieval and Renaissance Manuscripts,ark:/21198/zz000rz3ww,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rz3ww-1-master.tif,725,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 725,r,,,,,,,,,,,,,,,21198-zz000rz3ww-1-thumbnail.jpg,21198-zz000rz3ww-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rz3ww
Medieval and Renaissance Manuscripts,ark:/21198/zz000rz3xd,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rz3xd-1-master.tif,726,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 726,v,,,,,,,,,,,,,,,21198-zz000rz3xd-1-thumbnail.jpg,21198-zz000rz3xd-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rz3xd
Medieval and Renaissance Manuscripts,ark:/21198/zz000rz3zx,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rz3zx-1-master.tif,727,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 727,r,,,,,,,,,,,,,,,21198-zz000rz3zx-1-thumbnail.jpg,21198-zz000rz3zx-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rz3zx
Medieval and Renaissance Manuscripts,ark:/21198/zz000rz40x,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rz40x-1-master.tif,728,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 728,v,,,,,,,,,,,,,,,21198-zz000rz40x-1-thumbnail.jpg,21198-zz000rz40x-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rz40x
Medieval and Renaissance Manuscripts,ark:/21198/zz000rz41f,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rz41f-1-master.tif,729,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 729,r,,,,,,,,,,,,,,,21198-zz000rz41f-1-thumbnail.jpg,21198-zz000rz41f-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rz41f
Medieval and Renaissance Manuscripts,ark:/21198/zz000rz42z,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rz42z-1-master.tif,730,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 730,v,,,,,,,,,,,,,,,21198-zz000rz42z-1-thumbnail.jpg,21198-zz000rz42z-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rz42z
Medieval and Renaissance Manuscripts,ark:/21198/zz000rz43g,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rz43g-1-master.tif,731,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 731,r,,,,,,,,,,,,,,,21198-zz000rz43g-1-thumbnail.jpg,21198-zz000rz43g-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rz43g
Medieval and Renaissance Manuscripts,ark:/21198/zz000rz440,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rz440-1-master.tif,732,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 732,v,,,,,,,,,,,,,,,21198-zz000rz440-1-thumbnail.jpg,21198-zz000rz440-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rz440
Medieval and Renaissance Manuscripts,ark:/21198/zz000rz45h,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rz45h-1-master.tif,733,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 733,r,,,,,,,,,,,,,,,21198-zz000rz45h-1-thumbnail.jpg,21198-zz000rz45h-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rz45h
Medieval and Renaissance Manuscripts,ark:/21198/zz000rz461,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rz461-1-master.tif,734,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 734,v,,,,,,,,,,,,,,,21198-zz000rz461-1-thumbnail.jpg,21198-zz000rz461-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rz461
Medieval and Renaissance Manuscripts,ark:/21198/zz000rz47j,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rz47j-1-master.tif,735,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 735,r,,,,,,,,,,,,,,,21198-zz000rz47j-1-thumbnail.jpg,21198-zz000rz47j-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rz47j
Medieval and Renaissance Manuscripts,ark:/21198/zz000rz482,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rz482-1-master.tif,736,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 736,v,,,,,,,,,,,,,,,21198-zz000rz482-1-thumbnail.jpg,21198-zz000rz482-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rz482
Medieval and Renaissance Manuscripts,ark:/21198/zz000rz49k,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rz49k-1-master.tif,737,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 737,r,,,,,,,,,,,,,,,21198-zz000rz49k-1-thumbnail.jpg,21198-zz000rz49k-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rz49k
Medieval and Renaissance Manuscripts,ark:/21198/zz000rz4b3,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rz4b3-1-master.tif,738,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 738,v,,,,,,,,,,,,,,,21198-zz000rz4b3-1-thumbnail.jpg,21198-zz000rz4b3-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rz4b3
Medieval and Renaissance Manuscripts,ark:/21198/zz000rz4cm,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rz4cm-1-master.tif,739,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 739,r,,,,,,,,,,,,,,,21198-zz000rz4cm-1-thumbnail.jpg,21198-zz000rz4cm-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rz4cm
