Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Type.typeOfResource,Rights.publicationStatus,Rights.copyrightStatus,Rights.servicesContact,Language,Name.repository,Subject,Type.genre,Title,Alt ID.local,AltTitle.descriptive,Date.publication,Date.normalized,Format.extent,Description.note,Description.abstract,Publisher.publisherName,Publisher.placeOfOrigin,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Deutsches Nachrichtenbüro,ark:/21198/zz002crbpp,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/August_1936/1936-08-24_1094.tif,562,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1094, 1936 August 24, Nachmittags-Ausgabe",1936-08-24_1094,Nachmittags-Ausgabe|~|Deutsches Nachrichtenbüro,"August 24, 1936",1936-08-24,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002crbpp,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002crbpp/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002crbq6,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/August_1936/1936-08-24_1095.tif,563,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1095, 1936 August 24, Abend-Ausgabe",1936-08-24_1095,Abend-Ausgabe|~|Deutsches Nachrichtenbüro,"August 24, 1936",1936-08-24,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002crbq6,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002crbq6/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002crbrq,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/August_1936/1936-08-24_1096.tif,564,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1096, 1936 August 24, Nacht-Ausgabe",1936-08-24_1096,Nacht-Ausgabe|~|Deutsches Nachrichtenbüro,"August 24, 1936",1936-08-24,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002crbrq,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002crbrq/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002crbs7,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/August_1936/1936-08-25_1098.tif,565,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1098, 1936 August 25, Vormittags- und Mittags-Ausgabe",1936-08-25_1098,Vormittags- und Mittags-Ausgabe|~|Deutsches Nachrichtenbüro,"August 25, 1936",1936-08-25,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002crbs7,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002crbs7/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002crbtr,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/August_1936/1936-08-25_1099.tif,566,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1099, 1936 August 25, Nachmittags-Ausgabe",1936-08-25_1099,Deutsches Nachrichtenbüro|~|Nachmittags-Ausgabe,"August 25, 1936",1936-08-25,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002crbtr,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002crbtr/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002crbv8,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/August_1936/1936-08-25_1100.tif,567,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1100, 1936 August 25, Abend-Ausgabe",1936-08-25_1100,Abend-Ausgabe|~|Deutsches Nachrichtenbüro,"August 25, 1936",1936-08-25,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002crbv8,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002crbv8/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002crbws,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/August_1936/1936-08-25_1101.tif,568,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1101, 1936 August 25, Nacht-Ausgabe",1936-08-25_1101,Nacht-Ausgabe|~|Deutsches Nachrichtenbüro,"August 25, 1936",1936-08-25,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002crbws,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002crbws/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002crbx9,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/August_1936/1936-08-26_1102.tif,569,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1102, 1936 August 26, Morgen-Ausgabe",1936-08-26_1102,Morgen-Ausgabe|~|Deutsches Nachrichtenbüro,"August 26, 1936",1936-08-26,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002crbx9,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002crbx9/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002crbzt,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/August_1936/1936-08-26_1103.tif,570,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1103, 1936 August 26, Vormittags- und Mittags-Ausgabe",1936-08-26_1103,Vormittags- und Mittags-Ausgabe|~|Deutsches Nachrichtenbüro,"August 26, 1936",1936-08-26,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002crbzt,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002crbzt/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002crc0t,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/August_1936/1936-08-26_1104.tif,571,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1104, 1936 August 26, Nachmittags-Ausgabe",1936-08-26_1104,Deutsches Nachrichtenbüro|~|Nachmittags-Ausgabe,"August 26, 1936",1936-08-26,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002crc0t,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002crc0t/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002crc1b,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/August_1936/1936-08-26_1105.tif,572,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1105, 1936 August 26, Abend-Ausgabe",1936-08-26_1105,Abend-Ausgabe|~|Deutsches Nachrichtenbüro,"August 26, 1936",1936-08-26,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002crc1b,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002crc1b/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002crc2v,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/August_1936/1936-08-26_1106.tif,573,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1106, 1936 August 26, Nacht-Ausgabe",1936-08-26_1106,Nacht-Ausgabe|~|Deutsches Nachrichtenbüro,"August 26, 1936",1936-08-26,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002crc2v,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002crc2v/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002crc3c,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/August_1936/1936-08-27_1107.tif,574,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1107, 1936 August 27, Erste Morgen-Ausgabe",1936-08-27_1107,Erste Morgen-Ausgabe|~|Deutsches Nachrichtenbüro,"August 27, 1936",1936-08-27,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002crc3c,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002crc3c/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002crc4w,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/August_1936/1936-08-27_1108.tif,575,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1108, 1936 August 27, Zweite Morgen-Ausgabe",1936-08-27_1108,Deutsches Nachrichtenbüro|~|Zweite Morgen-Ausgabe,"August 27, 1936",1936-08-27,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002crc4w,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002crc4w/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002crc5d,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/August_1936/1936-08-27_1109.tif,576,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1109, 1936 August 27, Vormittags-Ausgabe",1936-08-27_1109,Deutsches Nachrichtenbüro|~|Vormittags-Ausgabe,"August 27, 1936",1936-08-27,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002crc5d,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002crc5d/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002crc6x,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/August_1936/1936-08-27_1110.tif,577,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1110, 1936 August 27, Mittags-Ausgabe",1936-08-27_1110,Deutsches Nachrichtenbüro|~|Mittags-Ausgabe,"August 27, 1936",1936-08-27,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002crc6x,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002crc6x/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002crc7f,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/August_1936/1936-08-27_1111.tif,578,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1111, 1936 August 27, Nachmittags- und Abend-Ausgabe",1936-08-27_1111,Nachmittags- und Abend-Ausgabe|~|Deutsches Nachrichtenbüro,"August 27, 1936",1936-08-27,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002crc7f,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002crc7f/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002crc8z,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/August_1936/1936-08-27_1112.tif,579,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1112, 1936 August 27, Nacht-Ausgabe",1936-08-27_1112,Deutsches Nachrichtenbüro|~|Nacht-Ausgabe,"August 27, 1936",1936-08-27,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002crc8z,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002crc8z/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002crc9g,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/August_1936/1936-08-28_1113.tif,580,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1113, 1936 August 28, Morgen-Ausgabe",1936-08-28_1113,Deutsches Nachrichtenbüro|~|Morgen-Ausgabe,"August 28, 1936",1936-08-28,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002crc9g,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002crc9g/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002crcb0,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/August_1936/1936-08-28_1114.tif,581,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1114, 1936 August 28, Vormittags-Ausgabe",1936-08-28_1114,Deutsches Nachrichtenbüro|~|Vormittags-Ausgabe,"August 28, 1936",1936-08-28,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002crcb0,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002crcb0/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002crcch,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/August_1936/1936-08-28_1115.tif,582,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1115, 1936 August 28, Erste Mittags-Ausgabe",1936-08-28_1115,Deutsches Nachrichtenbüro|~|Erste Mittags-Ausgabe,"August 28, 1936",1936-08-28,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002crcch,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002crcch/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002crcd1,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/August_1936/1936-08-28_1116.tif,583,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1116, 1936 August 28, Zweite Mittags-Ausgabe",1936-08-28_1116,Zweite Mittags-Ausgabe|~|Deutsches Nachrichtenbüro,"August 28, 1936",1936-08-28,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002crcd1,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002crcd1/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002crcfj,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/August_1936/1936-08-28_1117.tif,584,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1117, 1936 August 28, Nachmittags- und Abend-Ausgabe",1936-08-28_1117,Nachmittags- und Abend-Ausgabe|~|Deutsches Nachrichtenbüro,"August 28, 1936",1936-08-28,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002crcfj,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002crcfj/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002crcg2,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/August_1936/1936-08-28_1118.tif,585,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1118, 1936 August 28, Nacht-Ausgabe",1936-08-28_1118,Nacht-Ausgabe|~|Deutsches Nachrichtenbüro,"August 28, 1936",1936-08-28,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002crcg2,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002crcg2/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002crchk,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/August_1936/1936-08-29_1119.tif,586,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1119, 1936 August 29, Morgen-Ausgabe",1936-08-29_1119,Morgen-Ausgabe|~|Deutsches Nachrichtenbüro,"August 29, 1936",1936-08-29,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002crchk,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002crchk/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002crcj3,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/August_1936/1936-08-29_1120.tif,587,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1120, 1936 August 29, Vormittags-Ausgabe",1936-08-29_1120,Vormittags-Ausgabe|~|Deutsches Nachrichtenbüro,"August 29, 1936",1936-08-29,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002crcj3,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002crcj3/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002crckm,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/August_1936/1936-08-29_1121.tif,588,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1121, 1936 August 29, Mittags-Ausgabe",1936-08-29_1121,Deutsches Nachrichtenbüro|~|Mittags-Ausgabe,"August 29, 1936",1936-08-29,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002crckm,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002crckm/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002crcm4,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/August_1936/1936-08-29_1122.tif,589,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1122, 1936 August 29, Nachmittags- und Abend-Ausgabe",1936-08-29_1122,Nachmittags- und Abend-Ausgabe|~|Deutsches Nachrichtenbüro,"August 29, 1936",1936-08-29,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002crcm4,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002crcm4/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002crcnn,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/August_1936/1936-08-29_1123.tif,590,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1123, 1936 August 29, Nacht-Ausgabe",1936-08-29_1123,Nacht-Ausgabe|~|Deutsches Nachrichtenbüro,"August 29, 1936",1936-08-29,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002crcnn,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002crcnn/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002crcp5,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/August_1936/1936-08-31_1124.tif,591,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1124, 1936 August 31, Erste Morgen-Ausgabe",1936-08-31_1124,Deutsches Nachrichtenbüro|~|Erste Morgen-Ausgabe,"August 31, 1936",1936-08-31,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002crcp5,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002crcp5/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002crcqp,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/August_1936/1936-08-31_1125.tif,592,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1125, 1936 August 31, Zweite Morgen-Ausgabe",1936-08-31_1125,Zweite Morgen-Ausgabe|~|Deutsches Nachrichtenbüro,"August 31, 1936",1936-08-31,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002crcqp,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002crcqp/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002crcr6,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/August_1936/1936-08-31_1126.tif,593,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1126, 1936 August 31, Vormittags-Ausgabe",1936-08-31_1126,Vormittags-Ausgabe|~|Deutsches Nachrichtenbüro,"August 31, 1936",1936-08-31,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002crcr6,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002crcr6/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002crcsq,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/August_1936/1936-08-31_1127.tif,594,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1127, 1936 August 31, Erste Mittags-Ausgabe",1936-08-31_1127,Deutsches Nachrichtenbüro|~|Erste Mittags-Ausgabe,"August 31, 1936",1936-08-31,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002crcsq,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002crcsq/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002crct7,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/August_1936/1936-08-31_1128.tif,595,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1128, 1936 August 31, Zweite Mittags-Ausgabe",1936-08-31_1128,Deutsches Nachrichtenbüro|~|Zweite Mittags-Ausgabe,"August 31, 1936",1936-08-31,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002crct7,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002crct7/manifest
