"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.genre","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Subject","Name.creator","Name.fashionDesigner","Name.repository","Name.manufacturer","Name.subject","Name.retailer","Name.publisher","Type.collection","Type.manuscript","Rights.copyrightStatus","Name.photographer","Rights.servicesContact","Language","Rights.permission","AltIdentifier.local","Source","Date.created","Title","AltTitle.other","Format.extent","Date.normalized","Description.note","Opac url","Relation.isVersionOf","Description","Description.abstract","Relation.isPartOf","Alt Identifier","Bucketeer State","IIIF Access URL"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz002936sz","ark:/21198/zz0009k1fw","2","Completed","Page","cashin/masters/21198-zz002936sz_1965778_master.tif","43","","","clippings (information artifacts)","still image","","","","","ponchos|~|bags (costume accessories)|~|trousers|~|sweaters|~|headcloths (headgear)|~|pantyhose|~|Visionary fashion design","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","eng","Y","uclamss_440_b128_022a","","1975-1976","Page 22a","Body - container|~|Tomorrow begins today|~|The future begins","4 clippings : b&w|~|1 page","1975/1976","Four clippings.  The first says ""the future begins"" at the top of the clipping.  It is unclear if the title is covered by the clipping next to it or not.  Below is written ""International Design Conference in Aspen/"" and the rest is covered by other clippings.  The second clipping is a handwritten note / letter by Cashin about her ""body - container"" design and Cashin's other futuristic designs.  The third clipping is a sketch of Cashin's body - container design.  This sketch shows the details of Cashin's design including: a zip stoway pocket for $100 bills; big white eye shades; double cotton leather traced on the poncho; big zips; drawstring; sheer tights -- plain color; and a big Cashin Carry purse.  The fourth clipping shows a woman actually wearing Cashin's body - container.  Cashin is also in the photograph wearing a headwrap, a sweater, and pants.","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002936sz"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz002936tg","ark:/21198/zz0009k1fw","2","Completed","Page","cashin/masters/21198-zz002936tg_1965781_master.tif","44","","","clippings (information artifacts)","still image","","","","","trousers|~|shirts","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","eng","Y","uclamss_440_b128_022b","","1975-1976","Page 22b","The new entertaining: quick & casual|~|Fling! Feast! Revel!","1 clipping : b&w","1975/1976","","","","","One clipping.  From House & Garden.  It is a May issue but it unclear what year it is from.  This clipping has quotations from a variety of celebrities and public figures about parties.  Bracketed in red is a long quotation by Cashin about home entertaining and parties.","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002936tg"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz002936v0","ark:/21198/zz0009k1fw","2","Completed","Page","cashin/masters/21198-zz002936v0_1965784_master.tif","45","","","clippings (information artifacts)","still image","","","","","purses (ladies' accessories)|~|bags (costume accessories)|~|leather","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","eng","Y","uclamss_440_b128_023a","","July 29, 1976","Page 23a","Classic or contemporary? Cashin!","1 clipping : b&w","1976-07-29","One clipping.  Above the top left corner of the clipping is handwritten ""Dallas Morning News Jul 29/76"".  This clipping shows contemporary yet classic Cashin purse designs.  Her bags have plenteous practical flaps, pockets, zippers, straps, snaps, eyeglass slots, detachable clutches, and attached coin purses.  They cost $39 to $65.","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002936v0"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz002936wh","ark:/21198/zz0009k1fw","2","Completed","Page","cashin/masters/21198-zz002936wh_1965787_master.tif","46","","","clippings (information artifacts)","still image","","","","","shawls |~|hats","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","eng","Y","uclamss_440_b128_023b","","winter 1976","Page 23b","Profiles of quality|~|Give me me liberty-y","2 clippings : 1 b&w, 1 col.","1976-12/1977-02","Two clippings. One clipping is layered on top of the other. The bottom clipping shows part of the cover for American Fabrics and Fashions. Connected to cover are two short passages, at least one by the editors of American Fabrics and Fashions.  These passages discuss quality in clothing.  Bonnie Cashin is mentioned.  The second passage notes that the Cashin homage begins on p. 33.  The second clipping is a page homage to Cashin.  There is a sketch by Cashin of a woman wearing a barrel with the text ""Give me me liberty-y.""  There is also a smaller sketch of a woman in a hat, shawl and coat, with Cashin's signature.  The issue of American Fabrics and Fashions is No. 106 from Winter 1976.","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002936wh"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz002936x1","ark:/21198/zz0009k1fw","2","Completed","Page","cashin/masters/21198-zz002936x1_1965790_master.tif","47","","","clippings (information artifacts)","still image","","","","","cashmere (wool)|~|turtleneck sweaters|~|hoods (headgear)","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","eng","Y","uclamss_440_b128_024a","","1975-1976","Page 24a","Bonnie Cashin on knits","1 clipping : b&w","1975/1976","One clipping.  This clipping discusses Cashin's Knittery and her love of knits.  There is a sketch of a woman in knitted bodysuit (?).  There are also images of faces that appear to have been ripped out of a magazine (?).  At the top of the clipping is a drawing of two women in funnel neck / turtleneck sweaters.  There is a handwritten description by Cashin surrounding the drawings.","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002936x1"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz002936zj","ark:/21198/zz0009k1fw","2","Completed","Page","cashin/masters/21198-zz002936zj_1965793_master.tif","48","","","clippings (information artifacts)","still image","","","","","cardigans|~|capes (outerwear)|~|coats (garments)--1970-1980|~|bags (costume accessories)|~|trousers|~|hats","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","eng","Y","uclamss_440_b128_024b","","December 1976-February 1977","Page 24b","Now -- everybody loves Bonnie Cashin","1 clipping : b&w","1976-12/1977-02","One clippimg.  From American Fabrics and Fashions, Winter 1976 (December 1976 - February 1977?).  This clipping discusses the beautiful and simple nature of Cashin's designs.  Her studio space and apartment are also discussed in the context of her designs.  There are two accompanying sketches.  One shows a woman in a brushed Shetland cardigan (jacket?) for Spring.  The woman also wears a hat, pants, a shirt, and carries two bags.  The second clipping shows a woman in a head wrap, and a half-cape-half-coat.","","","","","uclamss_440_b128_027a|~|uclamss_440_b128_025b","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002936zj"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0029370j","ark:/21198/zz0009k1fw","2","Completed","Page","cashin/masters/21198-zz0029370j_1965796_master.tif","49","","","clippings (information artifacts)","still image","","","","","suits (main garments)|~|jackets (garments)|~|trousers|~|frogs (fasteners)|~|suede","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","eng","Y","uclamss_440_b128_025a","","December 1975-March 1976","Page 25a","On the working environment, the buyer, and design potential...|~|Bonnie Cashin speaks for herself","1 clipping : b&w","1975-12/1976-03","One clipping.  From American Fabrics and Fashions, Winter 1976.  There are two short articles.  The first discusses Cashin's penchant for change.  The second discusses being a buyer.  There is a photograph of a woman in an Asian-inspired suede suit with frog fastners.  She also wears a headcloth.","","","","","uclamss_440_b128_026a","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029370j"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz00293712","ark:/21198/zz0009k1fw","2","Completed","Page","cashin/masters/21198-zz00293712_1965801_master.tif","50","","","clippings (information artifacts)","still image","","","","","suits (main garments)|~|scarves (costume accessories)|~|shawls |~|jackets (garments)|~|tweed|~|leather|~|trousers|~|fur|~|gloves|~|maxidresses","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","eng","Y","uclamss_440_b128_025b","","December 1976-February 1977","Page 25b","","1 clipping : b&w","1976-12/1977-02","One clipping.  From American Fabrics and Fashions, Winter 1976 (December 1976 - February 1977)?.  This clipping has many quotations by Cashin about her work and the joy she derives from it.  There are two sketches and one photograph in this clipping.  The photograph shows a woman in gloves that flare out at the forearms, a hood (scarf?), and a tweed suit comprised of pants and a matching shawl / scarf.  The sketches show: a neat little mink cardigan banded in leather and a fill-in scarf to match; a hat; and a long wool knit skimmer maxi dress and enveloping shawl.  This clipping seems to be two pages after uclamss_440_b128_024b.","","","","","uclamss_440_b128_024b|~|uclamss_440_b128_027a","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00293712"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0029372k","ark:/21198/zz0009k1fw","2","Completed","Page","cashin/masters/21198-zz0029372k_1965804_master.tif","51","","","clippings (information artifacts)","still image","","","","","suits (main garments)|~|skirts (garments)|~|jackets (garments)|~|cashmere (wool)|~|capes (outerwear)|~|vests (garments)|~|turtleneck sweaters|~|hoods (headgear)|~|tweed|~|fringe|~|stripes|~|leather|~|trousers|~|pedal pushers|~|alpaca (fiber)|~|gloves|~|suede|~|plaids|~|shirts|~|hats|~|layering","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","eng","Y","uclamss_440_b128_026a","","December 1975-March 1976","Page 26a","Bonnie Cashin speaks for herself (continued)","1 clipping : b&w","1975-12/1976-03","""Bonnie Cashin Speaks for herself (continued): I see young people of a half century from now looking absolutely marvelous, because they reflect the great environment in which they will live. Fashion’s role will be as an adjunct to the fully involved life, not a fad, not a relief from boredom or a comic relief. And not just big business. The future look is clean, unencumbered, free and much more individual in the pure sense than fashion is today—almost, you might say, non-fashion. I see color a much greater dimension than it is now, the head-to-toe effect composed, somewhat, as a walking collage. People will be educated to this, and each person will, in a sense, be able to design himself. The young will no longer need to look at the world through a rear-view mirror, dressing as Edwardians or gypsies or biblical characters to make their point. They will be too busy planning ahead. They will look at their bodies with pride, conducting themselves with grace. The “in” four-letter words might be “work” and “give.” And “love,” in the most delightful sense. Everything will be sized small, medium and tall (not large, because obesity will be a sin). Practically all clothing will be laminated, fused, molded or knitted into shape without sewing. Another technique will be a return to simple draping and tieing—a concept still used in some “developing” countries. Cosmetics will play a large role, not so much as facial adornment but as body insulation or chemistry to protect from extreme cold or heat. This, along with actual weather control, will cancel out the need for heavy clothing and furs. Fabrics and substances yet unborn will employ technology to a creative extent that we have not yet seen. There will be more un-cut-up “dressmaking” techniques used, but the word dressmaker may well be almost extinct. The dart, the seam, the hem, the detail fittings will go into the Brooklyn Museum Design Laboratory archives, along with the obsolete government charts of sizes used in our clothing industry today. I think, too, that the “layered” concept, which has long been an involvement of mine, will continue in new applications. For instance, six very thin layers of a new substance, each permeated with certain chemical qualities, molded into identical layered coverings, could be peeled off or donned as the need requires, much like an onion. This is the concept, I think, from which space-travel clothing will evolve, and that evolution should come before 2019.""|~|One clipping, from American Fabrics and Fashions, Winter 1976.  Article continued from previous page of ""Bonnie Cashin Speaks For Herself.""  The article continues discussing Cashin's work with layering.  There are a variety of photographs and a drawing accompanying this section of the article.  The drawing shows a furry Noh perennial jacket, lined with jersey, wind-checked with the sybarite cashmere funnel neck sweater.  The photographs show: a plaid, tweed ankle-length cape with a hood; a canvas-tough, alpaca lined jacket and skirt suit, traced in leather; a striped cashmere turtleneck sweater, a suede shell, and jersey pants; a huge plaid wool cape; a fringed matching shirt and pedal pushers; and a bubble insulation-suede and leather patchwork jacket.","","","","","uclamss_440_b128_025a","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029372k"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz00293733","ark:/21198/zz0009k1fw","2","Completed","Page","cashin/masters/21198-zz00293733_1965811_master.tif","52","","","clippings (information artifacts)","still image","","","","","suits (main garments)|~|jackets (garments)|~|turtleneck sweaters--1970-1980|~|bags (costume accessories)|~|fur|~|greatcoats|~|skullcaps (caps)|~|suede","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","eng","Y","uclamss_440_b128_026b","","Winter 1976","Page 26b","Bonnie Cashin on fashion designing","1 clipping : b&w","1976-12/1977-02","One clipping.  From American Fabrics and Fashions, No. 106, Winter 1976.  The clipping has an essay by Bonnie Cashin about her design inspirations and thoughts about fashion.  There are three images.  The first shows a woman in a turtleneck sweater and a three-quarter sleeve Noh greatcoat in suede lined in raccoon.  There is also a handknit mohair body and hand warmer.  Below that photograph is a sketch of a woman in a coat, knit hat, and pants.  There is a quotation about Cashin's body bag which she notes can be worn under coats and suits to foil purse snatchers.  There is another photograph of a woman in a knit cap, turtleneck, pants, and jacket with an attached purse (?).  Below the article there is also an image of text that reads: ""Thank you is a two-in-one word, a two-way-street word, a gift to the giver, thus-- we thank you.""","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00293733"
