Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Visibility,Thumbnail,Rights.copyrightStatus,Rights.permission,Language,Type.typeOfResource,Type.genre,Name.repository,Publisher.publisherName,Name.interviewer,Name.interviewee,AltTitle.descriptive,Description.note,Format.extent,Date.normalized,Date.publication,AltTitle.other,Title,Description.abstract,Date.interview,Format.dimensions,Alt ID.local,Date.creation,Format.medium,Alt ID.mp4,IIIF Access URL,Waveform,media.width,media.height,media.duration,media.format,IIIF Manifest URL
Perlich (Martin) Interview Collection,ark:/21198/zz002hc426,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002hc426-1-master.wav,,,,private,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin",,"Martin Perlich Collection, Box 4, Folder 16",,47m 14s,2003-01-16,,Martin Perlich Interviews,Frederica Von Stade,,,,uclapasc0341_004_016M2,"January 16, 2003",minidisc,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/2h/c4/26/21198=zz002hc426/ark%2B=21198=zz002hc426.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002hc426%2Faudiowaveform.dat,,,2834.274467,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hc426/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz002hc43q,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002hc43q-1-master.wav,,,,private,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin","Daugherty, Michael, 1954-","Martin Perlich Collection, Box 4, Folder 19",,35m 38s,,,Martin Perlich Interviews,Michael Daugherty,,,,uclapasc0341_004_019M,"December 11, 2004",minidisc,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/2h/c4/3q/21198=zz002hc43q/ark%2B=21198=zz002hc43q.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002hc43q%2Faudiowaveform.dat,,,2138.75229,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hc43q/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz002hc447,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002hc447-1-master.wav,,,,private,,copyrighted,,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin","Uchida, Mitsuko, 1948-","Martin Perlich Collection, Box 4, Folder 20",,51m 34s,,,Martin Perlich Interviews,Mitsuko Uchida,,,,uclapasc0341_004_020S1,,minidisc,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/2h/c4/47/21198=zz002hc447/ark%2B=21198=zz002hc447.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002hc447%2Faudiowaveform.dat,,,3094.70585,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hc447/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz002hc45r,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002hc45r-1-master.wav,,,,private,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin","Upshaw, Dawn","Martin Perlich Collection, Box 4, Folder 21",,31m 52s,2003-03-12,,Martin Perlich Interviews,Dawn Upshaw,,,,uclapasc0341_004_021M3,"March 12, 2003",minidisc,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/2h/c4/5r/21198=zz002hc45r/ark%2B=21198=zz002hc45r.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002hc45r%2Faudiowaveform.dat,,,1912.720907,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hc45r/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz002hc468,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002hc468-1-master.wav,,,,private,,copyrighted,,,sound recording-nonmusical,interviews,,,"Perlich, Martin","Savall, Jordi","Martin Perlich Collection, Box 4, Folder 22",,29m 13s,,,Martin Perlich Interviews,Jordi Savall,,,,uclapasc0341_004_022M5,"February 23, 2001",MiniDisc,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/2h/c4/68/21198=zz002hc468/ark%2B=21198=zz002hc468.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002hc468%2Faudiowaveform.dat,,,1753.118549,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hc468/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz002hc489,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002hc489-1-master.wav,,,,private,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin",,"Martin Perlich Collection, Box 8, Folder 1",,35m 21s,2004-01-19,,Martin Perlich Interviews,Adam del Monte,,,,uclapasc0341_008_001M,"January 19, 2004",DAT,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/2h/c4/89/21198=zz002hc489/ark%2B=21198=zz002hc489.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002hc489%2Faudiowaveform.dat,,,2121.553878,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hc489/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz002hc4bb,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002hc4bb-1-master.wav,,,,private,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin",,,,44m 03s,2003-03-14,,Martin Perlich Interviews,Lara Downes,,,,uclapasc0341_008_003M,"March 14, 2003",,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/2h/c4/bb/21198=zz002hc4bb/ark%2B=21198=zz002hc4bb.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002hc4bb%2Faudiowaveform.dat,,,2643.63873,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hc4bb/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz002hc557,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002hc557-1-master.wav,,,,private,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin","Livingston, Guy, 1967-","Martin Perlich Collection, Box 9, Folder 5",,01m 05s,2004-01-08,,Martin Perlich Interviews,Guy Livingston,,,,uclapasc0341_009_005M2,"January 8, 2004",MiniDisc,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/2h/c5/57/21198=zz002hc557/ark%2B=21198=zz002hc557.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002hc557%2Faudiowaveform.dat,,,65.712472,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hc557/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz002hc578,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002hc578-1-master.wav,,,,private,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin",,"Martin Perlich Collection, Box 10, Folder 3",,32m 00s,1979-08-16,,Martin Perlich Interviews,Frank Zappa,,,,uclapasc0341_010_003MB.wav,"August 16, 1979",Compact Cassette,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/2h/c5/78/21198=zz002hc578/ark%2B=21198=zz002hc578.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002hc578%2Faudiowaveform.dat,,,1920.73,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hc578/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz002hc599,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002hc599-1-master.wav,,,,private,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin",,"Martin Perlich Collection, Box 12, Folder 3",,34m 54s,,,Martin Perlich Interviews,Denali Quartet,,,,uclapasc0341_008_013M1,"January 10, 2005",DAT,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/2h/c5/99/21198=zz002hc599/ark%2B=21198=zz002hc599.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002hc599%2Faudiowaveform.dat,,,2094.2,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hc599/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz002hc5bt,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002hc5bt-1-master.wav,,,,private,,,,,sound recording-nonmusical,,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin",,,,01h 15m 58s,,,Martin Perlich Interviews,Ruth Kaskcow,,,,uclapasc0341_008_014M,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/2h/c5/bt/21198=zz002hc5bt/ark%2B=21198=zz002hc5bt.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002hc5bt%2Faudiowaveform.dat,,,4558.743855,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hc5bt/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz002hc5cb,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002hc5cb-1-master.wav,,,,private,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin",,"Martin Perlich Collection, Box 6, Folder 2",,01h 32m 54s,2003-11-10,,Martin Perlich Interviews,Ysaye Quartet,,,,uclapasc0341_006_002M,"November 10, 2003",DAT,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/2h/c5/cb/21198=zz002hc5cb/ark%2B=21198=zz002hc5cb.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002hc5cb%2Faudiowaveform.dat,,,5574.66,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hc5cb/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz002hc5dv,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002hc5dv-1-master.wav,,,,private,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin","Catán, Daniel","Martin Perlich Collection, Box 6, Folder 3",,45m 36s,,,Martin Perlich Interviews,Daniel Catan,,,,uclapasc0341_006_003M,"January 29, 2004",DAT,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/2h/c5/dv/21198=zz002hc5dv/ark%2B=21198=zz002hc5dv.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002hc5dv%2Faudiowaveform.dat,,,2736.308163,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hc5dv/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz002hc5fc,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002hc5fc-1-master.wav,,,,private,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin",,"Martin Perlich Collection, Box 8, Folder 15",,57m 59s,2004-01-15,,Martin Perlich Interviews,Gao Hung,,,,uclapasc0341_008_015M1,"January 15, 2004",DAT,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/2h/c5/fc/21198=zz002hc5fc/ark%2B=21198=zz002hc5fc.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002hc5fc%2Faudiowaveform.dat,,,3479.937729,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hc5fc/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz002hc5gw,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002hc5gw-1-master.wav,,,,private,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin",,"Martin Perlich Collection, Box 6, Folder 4",,01h 20m 30s,2004-06-10,,Martin Perlich Interviews,Isabelle Moretti,,,,uclapasc0341_006_004M1,"June 10, 2004",DAT,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/2h/c5/gw/21198=zz002hc5gw/ark%2B=21198=zz002hc5gw.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002hc5gw%2Faudiowaveform.dat,,,4830.273021,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hc5gw/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz002hc5jx,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002hc5jx-1-master.wav,,,,private,,copyrighted,,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin",,"Martin Perlich Collection, Box 6, Folder 6",,35m 15s,2004-04-09,,Martin Perlich Interviews,Ed Bland,,,,uclapasc0341_006_006M,"April 9, 2004",DAT,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/2h/c5/jx/21198=zz002hc5jx/ark%2B=21198=zz002hc5jx.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002hc5jx%2Faudiowaveform.dat,,,2115.900658,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hc5jx/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz002hc5kf,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002hc5kf-1-master.wav,,,,private,,copyrighted,,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin",,"Martin Perlich Collection, Box 6, Folder 7",,50m 27s,2003-10-02,,Martin Perlich Interviews,Sergio Assad,,,,uclapasc0341_006_007M,"October 2, 2003",DAT,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/2h/c5/kf/21198=zz002hc5kf/ark%2B=21198=zz002hc5kf.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002hc5kf%2Faudiowaveform.dat,,,3027.7,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hc5kf/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz002hc5mz,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002hc5mz-1-master.wav,,,,private,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin",,"Martin Perlich Collection, Box 6, Folder 8",,30m 17s,,,Martin Perlich Interviews,Robina Young,,,,uclapasc0341_006_008M,"April 16, 2003",DAT,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/2h/c5/mz/21198=zz002hc5mz/ark%2B=21198=zz002hc5mz.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002hc5mz%2Faudiowaveform.dat,,,1817.242583,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hc5mz/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz002hc5ng,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002hc5ng-1-master.wav,,,,private,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin",,"Martin Perlich Collection, Box 6, Folder 9",,30m 17s,,,Martin Perlich Interviews,Leonard Nimoy,,,,uclapasc0341_006_009M,"December 4, 2002",DAT,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/2h/c5/ng/21198=zz002hc5ng/ark%2B=21198=zz002hc5ng.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002hc5ng%2Faudiowaveform.dat,,,1817.242583,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hc5ng/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz002hc5p0,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002hc5p0-1-master.wav,,,,private,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin",,"Martin Perlich Collection, Box 6, Folder 10",,42m 33s,2004-02-05,,Martin Perlich Interviews,John De Lancie,,,,uclapasc0341_006_010M2,"February 5, 2004",DAT,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/2h/c5/p0/21198=zz002hc5p0/ark%2B=21198=zz002hc5p0.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002hc5p0%2Faudiowaveform.dat,,,2553.322125,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hc5p0/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz002hc5qh,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002hc5qh-1-master.wav,,,,private,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin","McDermott, Anne-Marie, 1963-","Martin Perlich Collection, Box 8, Folder 16",,01h 03m 07s,2003-05-08,,Martin Perlich Interviews,Anne-Marie Mc Dermott,,,,uclapasc0341_008_016M,"May 8, 2003",DAT,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/2h/c5/qh/21198=zz002hc5qh/ark%2B=21198=zz002hc5qh.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002hc5qh%2Faudiowaveform.dat,,,3787.257771,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hc5qh/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz002hc5r1,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002hc5r1-1-master.wav,,,,private,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin",,"Martin Perlich Collection, Box 8, Folder 17",,33m 54s,,,Martin Perlich Interviews,James Tenney,,,,uclapasc0341_008_016M,,DAT,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/2h/c5/r1/21198=zz002hc5r1/ark%2B=21198=zz002hc5r1.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002hc5r1%2Faudiowaveform.dat,,,2034.925261,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hc5r1/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz002hc5sj,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002hc5sj-1-master.wav,,,,private,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin",,"Martin Perlich Collection, Box 6, Folder 11",,23m 14s,1972,,Martin Perlich Interviews,Frank Zappa,,,,uclapasc0341_006_011M,1972,DAT,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/2h/c5/sj/21198=zz002hc5sj/ark%2B=21198=zz002hc5sj.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002hc5sj%2Faudiowaveform.dat,,,1394.65068,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hc5sj/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz002hc5t2,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002hc5t2-1-master.wav,,,,private,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin",,"Martin Perlich Collection, Box 6, Folder 12",,01h 08m 54s,2005-02-19,,Martin Perlich Interviews,Jose Serebrier,,,,uclapasc0341_006_012M,"February 19, 2005",DAT,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/2h/c5/t2/21198=zz002hc5t2/ark%2B=21198=zz002hc5t2.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002hc5t2%2Faudiowaveform.dat,,,4134.175692,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hc5t2/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz002hc5vk,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002hc5vk-1-master.wav,,,,private,,copyrighted,,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,"Martin Perlich Collection, Box 6, Folder 13",,57m 07s,2003-04-19,,Martin Perlich Interviews,John Steimetz,,,,uclapasc0341_006_013M,"April 29, 2003",DAT,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/2h/c5/vk/21198=zz002hc5vk/ark%2B=21198=zz002hc5vk.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002hc5vk%2Faudiowaveform.dat,,,3427.162708,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hc5vk/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz002hc5w3,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002hc5w3-1-master.wav,,,,private,,copyrighted,,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin",,"Martin Perlich Collection, Box 6, Folder 14",,38m 25s,,,Martin Perlich Interviews,Carlos Lima Barbosa,,,,uclapasc0341_006_014M,"March 13, 2002",DAT,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/2h/c5/w3/21198=zz002hc5w3/ark%2B=21198=zz002hc5w3.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002hc5w3%2Faudiowaveform.dat,,,2305.165083,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hc5w3/manifest
