Project Name,Item Ark,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.countryCreation,Subject,Name.creator,Name.contributor,Name.interviewer,Name.subject,Name.interviewee,Name.photographer,Name.repository,Language,Alt ID.local,Format.medium,Title,Date.creation,Coverage.temporal,Description.abstract,Publisher.publisherName,Relation.isPartOf,Format.extent,Description.note,Source,Relation.relatedTo,AltTitle.uniform,Description.biographicalNote,Coverage.geographic,Description.tableOfContents,Publisher.placeOfOrigin
American College of Neuropsychopharmacology,ark:/21198/z1321m27,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-3-master_038.tif,38,,,,,,,,,,,,,,,,,,,Page 38,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1z913jg,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-3-master_039.tif,39,,,,,,,,,,,,,,,,,,,Page 39,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1tj0bs9,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-3-master_040.tif,40,,,,,,,,,,,,,,,,,,,Page 40,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1pr9m2f,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-3-master_041.tif,41,,,,,,,,,,,,,,,,,,,Page 41,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1k08vdx,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-3-master_042.tif,42,,,,,,,,,,,,,,,,,,,Page 42,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1f783q1,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-3-master_043.tif,43,,,,,,,,,,,,,,,,,,,Page 43,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z19g7c0q,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-3-master_044.tif,44,,,,,,,,,,,,,,,,,,,Page 44,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z15t59p9,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-3-master_045.tif,45,,,,,,,,,,,,,,,,,,,Page 45,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1224jxf,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-3-master_046.tif,46,,,,,,,,,,,,,,,,,,,Page 46,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1x942d3,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-3-master_047.tif,47,,,,,,,,,,,,,,,,,,,Page 47,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1sj39qt,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-3-master_048.tif,48,,,,,,,,,,,,,,,,,,,Page 48,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1ns2k2d,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-3-master_049.tif,49,,,,,,,,,,,,,,,,,,,Page 49,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1j11tcf,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-3-master_050.tif,50,,,,,,,,,,,,,,,,,,,Page 50,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1db9s1f,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-3-master_051.tif,51,,,,,,,,,,,,,,,,,,,Page 51,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z18k918n,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-3-master_052.tif,52,,,,,,,,,,,,,,,,,,,Page 52,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z14t88jx,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-3-master_053.tif,53,,,,,,,,,,,,,,,,,,,Page 53,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1127hs2,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-3-master_054.tif,54,,,,,,,,,,,,,,,,,,,Page 54,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1w971bm,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-3-master_055.tif,55,,,,,,,,,,,,,,,,,,,Page 55,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1rj68nb,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-3-master_056.tif,56,,,,,,,,,,,,,,,,,,,Page 56,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1ms5j0x,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-3-master_057.tif,57,,,,,,,,,,,,,,,,,,,Page 57,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1h43gmx,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-3-master_058.tif,58,,,,,,,,,,,,,,,,,,,Page 58,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1cc2qw6,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-3-master_059.tif,59,,,,,,,,,,,,,,,,,,,Page 59,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z17m203c,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-3-master_060.tif,60,,,,,,,,,,,,,,,,,,,Page 60,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z13v17b6,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-3-master_061.tif,61,,,,,,,,,,,,,,,,,,,Page 61,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1030gn7,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-3-master_062.tif,62,,,,,,,,,,,,,,,,,,,Page 62,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1vb0077,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-3-master_063.tif,63,,,,,,,,,,,,,,,,,,,Page 63,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1qj97gh,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-3-master_064.tif,64,,,,,,,,,,,,,,,,,,,Page 64,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1kw766z,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-3-master_065.tif,65,,,,,,,,,,,,,,,,,,,Page 65,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1g46fgj,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-3-master_066.tif,66,,,,,,,,,,,,,,,,,,,Page 66,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1bc5png,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-3-master_067.tif,67,,,,,,,,,,,,,,,,,,,Page 67,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z16m4xxr,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-3-master_068.tif,68,,,,,,,,,,,,,,,,,,,Page 68,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z12v4678,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-3-master_069.tif,69,,,,,,,,,,,,,,,,,,,Page 69,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1z33pts,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-3-master_070.tif,70,,,,,,,,,,,,,,,,,,,Page 70,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1tb2z3g,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-3-master_071.tif,71,,,,,,,,,,,,,,,,,,,Page 71,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1pp0wvz,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-3-master_072.tif,72,,,,,,,,,,,,,,,,,,,Page 72,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1jx053k,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-3-master_073.tif,73,,,,,,,,,,,,,,,,,,,Page 73,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1f49d9q,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-3-master_074.tif,74,,,,,,,,,,,,,,,,,,,Page 74,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z19c8njj,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-3-master_075.tif,75,,,,,,,,,,,,,,,,,,,Page 75,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z15m7wv8,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-3-master_076.tif,76,,,,,,,,,,,,,,,,,,,Page 76,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z11v754b,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-3-master_077.tif,77,,,,,,,,,,,,,,,,,,,Page 77,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1x36nnz,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-3-master_078.tif,78,,,,,,,,,,,,,,,,,,,Page 78,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1sf4mcd,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-3-master_079.tif,79,,,,,,,,,,,,,,,,,,,Page 79,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1np3vks,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-3-master_080.tif,80,,,,,,,,,,,,,,,,,,,Page 80,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1hx33sj,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-3-master_081.tif,81,,,,,,,,,,,,,,,,,,,Page 81,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1d52c2j,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-3-master_082.tif,82,,,,,,,,,,,,,,,,,,,Page 82,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z18d1mc8,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-3-master_083.tif,83,,,,,,,,,,,,,,,,,,,Page 83,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z14n0vqf,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-3-master_084.tif,84,,,,,,,,,,,,,,,,,,,Page 84,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z10w03zn,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-3-master_085.tif,85,,,,,,,,,,,,,,,,,,,Page 85,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1w689xw,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-3-master_086.tif,86,,,,,,,,,,,,,,,,,,,Page 86,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1rf7k6k,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-3-master_087.tif,87,,,,,,,,,,,,,,,,,,,Page 87,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1mp6tch,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-3-master_088.tif,88,,,,,,,,,,,,,,,,,,,Page 88,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1gx62n5,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-3-master_089.tif,89,,,,,,,,,,,,,,,,,,,Page 89,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1c559z6,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-3-master_090.tif,90,,,,,,,,,,,,,,,,,,,Page 90,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z17d4k9s,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-4-master_001.tif,1,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z13n3tk2,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-4-master_002.tif,2,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1001s9t,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-4-master_003.tif,3,,,,,,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1v718rm,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-4-master_004.tif,4,,,,,,,,,,,,,,,,,,,Page 4,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1qg0j0v,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-4-master_005.tif,5,,,,,,,,,,,,,,,,,,,Page 5,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1kp9s8k,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-4-master_006.tif,6,,,,,,,,,,,,,,,,,,,Page 6,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1fx91m4,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-4-master_007.tif,7,,,,,,,,,,,,,,,,,,,Page 7,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1b588x5,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-4-master_008.tif,8,,,,,,,,,,,,,,,,,,,Page 8,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z16d7j6v,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-4-master_009.tif,9,,,,,,,,,,,,,,,,,,,Page 9,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z12r5gv0,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-4-master_010.tif,10,,,,,,,,,,,,,,,,,,,Page 10,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1z0509h,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-4-master_011.tif,11,,,,,,,,,,,,,,,,,,,Page 11,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1t747jb,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-4-master_012.tif,12,,,,,,,,,,,,,,,,,,,Page 12,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1pg3gtm,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-4-master_013.tif,13,,,,,,,,,,,,,,,,,,,Page 13,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1jq2r4r,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-4-master_014.tif,14,,,,,,,,,,,,,,,,,,,Page 14,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1dz20hr,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-4-master_015.tif,15,,,,,,,,,,,,,,,,,,,Page 15,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z19617rw,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-4-master_016.tif,16,,,,,,,,,,,,,,,,,,,Page 16,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z15h96dw,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-4-master_017.tif,17,,,,,,,,,,,,,,,,,,,Page 17,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z11r8fp5,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-4-master_018.tif,18,,,,,,,,,,,,,,,,,,,Page 18,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1x07z5r,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-4-master_019.tif,19,,,,,,,,,,,,,,,,,,,Page 19,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1s776fd,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-4-master_020.tif,20,,,,,,,,,,,,,,,,,,,Page 20,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1ng6fsk,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-4-master_021.tif,21,,,,,,,,,,,,,,,,,,,Page 21,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1hq5q45,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-4-master_022.tif,22,,,,,,,,,,,,,,,,,,,Page 22,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1d23nsm,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-4-master_023.tif,23,,,,,,,,,,,,,,,,,,,Page 23,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1892x3r,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-4-master_024.tif,24,,,,,,,,,,,,,,,,,,,Page 24,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z14j259h,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-4-master_025.tif,25,,,,,,,,,,,,,,,,,,,Page 25,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z10s1djb,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-4-master_026.tif,26,,,,,,,,,,,,,,,,,,,Page 26,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1w10x2c,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-4-master_027.tif,27,,,,,,,,,,,,,,,,,,,Page 27,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1r805dx,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-4-master_028.tif,28,,,,,,,,,,,,,,,,,,,Page 28,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1mg9dq3,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-4-master_029.tif,29,,,,,,,,,,,,,,,,,,,Page 29,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1gt7cb6,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-4-master_030.tif,30,,,,,,,,,,,,,,,,,,,Page 30,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1c26mn7,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-4-master_031.tif,31,,,,,,,,,,,,,,,,,,,Page 31,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1795vvm,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-4-master_032.tif,32,,,,,,,,,,,,,,,,,,,Page 32,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z13j5437,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-4-master_033.tif,33,,,,,,,,,,,,,,,,,,,Page 33,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1zs4mn0,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-4-master_034.tif,34,,,,,,,,,,,,,,,,,,,Page 34,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1v13vz1,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-4-master_035.tif,35,,,,,,,,,,,,,,,,,,,Page 35,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1q83490,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-4-master_036.tif,36,,,,,,,,,,,,,,,,,,,Page 36,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1km1300,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-4-master_037.tif,37,,,,,,,,,,,,,,,,,,,Page 37,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1fv0b7t,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-5-master_001.tif,1,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1b29kfz,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-5-master_002.tif,2,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1698tps,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-5-master_003.tif,3,,,,,,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z12j82zf,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-5-master_004.tif,4,,,,,,,,,,,,,,,,,,,Page 4,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1xs7kj2,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-5-master_005.tif,5,,,,,,,,,,,,,,,,,,,Page 5,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1t16tv3,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-5-master_006.tif,6,,,,,,,,,,,,,,,,,,,Page 6,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1pc4skj,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-5-master_007.tif,7,,,,,,,,,,,,,,,,,,,Page 7,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1jm41wn,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-5-master_008.tif,8,,,,,,,,,,,,,,,,,,,Page 8,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1dv3920,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-5-master_009.tif,9,,,,,,,,,,,,,,,,,,,Page 9,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1932j94,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-5-master_010.tif,10,,,,,,,,,,,,,,,,,,,Page 10,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z15b1smv,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-5-master_011.tif,11,,,,,,,,,,,,,,,,,,,Page 11,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z11k11zd,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-5-master_012.tif,12,,,,,,,,,,,,,,,,,,,Page 12,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1wt0jfp,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-5-master_013.tif,13,,,,,,,,,,,,,,,,,,,Page 13,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1s48h5w,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-5-master_014.tif,14,,,,,,,,,,,,,,,,,,,Page 14,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1nc7rdq,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-5-master_015.tif,15,,,,,,,,,,,,,,,,,,,Page 15,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1hm70k1,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-5-master_016.tif,16,,,,,,,,,,,,,,,,,,,Page 16,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1cv67v9,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-5-master_017.tif,17,,,,,,,,,,,,,,,,,,,Page 17,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1835h5r,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-5-master_018.tif,18,,,,,,,,,,,,,,,,,,,Page 18,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z14b4rgg,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-5-master_019.tif,19,,,,,,,,,,,,,,,,,,,Page 19,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z10k40sk,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-5-master_020.tif,20,,,,,,,,,,,,,,,,,,,Page 20,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1vx26qm,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-5-master_021.tif,21,,,,,,,,,,,,,,,,,,,Page 21,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1r51fzr,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-5-master_022.tif,22,,,,,,,,,,,,,,,,,,,Page 22,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1md0q5j,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-5-master_023.tif,23,,,,,,,,,,,,,,,,,,,Page 23,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1gm9zdt,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-5-master_024.tif,24,,,,,,,,,,,,,,,,,,,Page 24,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1bv96rc,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-5-master_025.tif,25,,,,,,,,,,,,,,,,,,,Page 25,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1738g2t,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-5-master_026.tif,26,,,,,,,,,,,,,,,,,,,Page 26,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z13b7q9n,ark:/21198/zz001nfc2r,,,Page,acnp\image\21198-zz001nfc2r-5-master_027.tif,27,,,,,,,,,,,,,,,,,,,Page 27,,,,,,,,,,,,,,
