Object Type,Title,Local identifier,Item ARK,Parent ARK,File Name,AltTitle.other,collection.physical,Contents note,Date.created,Date.normalized,Description.latitude,Description.longitude,Description.note,Format.dimensions,Format.extent,Format.medium,Resource type,Genre,Language,Name.creator,Named subject,Note,Place of origin,Publisher.publisherName,Repository,Statement of Responsibility,Rights.copyrightStatus,Rights.rightsHolderContact,Subject,Subject geographic,Subject temporal
Work,Ramakatane archive 2755,C6_Ramakatane_01_08,ark:/21198/z17h3b2d,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c6_0001_008.tif,,Ramakatane Archive (Lesotho National Museum),"Teenage boy in a long sleeved polo shirt and sleeveless cardigan standing with one foot on a stool and his hand on his thigh, photographed in Mr. M.T. Ramakatane's City Centre Studio",1970,1970,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Teens,,
Work,Ramakatane archive 2756,C6_Ramakatane_01_09,ark:/21198/z13r2kc4,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c6_0001_009.tif,,Ramakatane Archive (Lesotho National Museum),"Young woman in sunglasses and an afro seated with one hand on her thigh and another on her hip with her leg raised on the stool she's seated on, photographed in Mr. M.T. Ramakatane's City Centre Studio",1970,1970,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Youth,,
Work,Ramakatane archive 2757,C6_Ramakatane_01_10,ark:/21198/z1001tnq,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c6_0001_010.tif,,Ramakatane Archive (Lesotho National Museum),"Man in a suit and tie standing with his elbow rested on the shoulder of woman in summer coat next to him, photographed in Mr. M.T. Ramakatane's City Centre Studio",1970,1970,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Couples,,
Work,Ramakatane archive 2758,C6_Ramakatane_01_11,ark:/21198/z1v71b3x,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c6_0001_011.tif,,Ramakatane Archive (Lesotho National Museum),"Young woman in a sleeveless dress and t-shirt seated with her legs crossed and paging through a book, photographed in Mr. M.T. Ramakatane's City Centre Studio",1970,1970,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Youth,,
Work,Ramakatane archive 2759,C6_Ramakatane_01_12,ark:/21198/z1qg0kc6,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c6_0001_012.tif,,Ramakatane Archive (Lesotho National Museum),"Policeman in uniform standing with hat, photographed in Mr. M.T. Ramakatane's City Centre Studio",1970,1970,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men,,
Work,Ramakatane archive 2760,C6_Ramakatane_01_13,ark:/21198/z1ks8j2n,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c6_0001_013.tif,,Ramakatane Archive (Lesotho National Museum),"Young woman in a beanie seated on a straw mat, photographed in Mr. M.T. Ramakatane's City Centre Studio",1970,1970,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Youth,,
Work,Ramakatane archive 2761,C6_Ramakatane_01_14,ark:/21198/z1g17sb7,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c6_0001_014.tif,,Ramakatane Archive (Lesotho National Museum),"Teenage girl in a sleeveless dress and afro smiling slightly and standing with legs crossed and one hand on her hip, photographed in Mr. M.T. Ramakatane's City Centre Studio",1970,1970,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Teens,,
Work,Ramakatane archive 2762,C6_Ramakatane_01_15,ark:/21198/z1b871nb,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c6_0001_015.tif,,Ramakatane Archive (Lesotho National Museum),"Man in a Zion Church uniform standing barefoot in a robe with a cloth wrapped around his body, photographed in Mr. M.T. Ramakatane's City Centre Studio",1970,1970,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men|~|Religion,,
Work,Ramakatane archive 2763,C6_Ramakatane_01_16,ark:/21198/z16h68z2,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c6_0001_016.tif,,Ramakatane Archive (Lesotho National Museum),"Two young girls in berets and matching ponchos standing side by side, photographed in Mr. M.T. Ramakatane's City Centre Studio",1970,1970,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Girls,,
Work,Ramakatane archive 2764,C6_Ramakatane_01_17,ark:/21198/z12r5j7r,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c6_0001_017.tif,,Ramakatane Archive (Lesotho National Museum),"Man in a three piece suit standing with one hand closed and the other hanging on his side, photographed in Mr. M.T. Ramakatane's City Centre Studio",1970,1970,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men,,
Work,Ramakatane archive 2765,C6_Ramakatane_01_18,ark:/21198/z1z051nd,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c6_0001_018.tif,,Ramakatane Archive (Lesotho National Museum),"Two women in large sun hats seated on a straw mat, facing each other, photographed in Mr. M.T. Ramakatane's City Centre Studio",1970,1970,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women,,
Work,Ramakatane archive 2766,C6_Ramakatane_01_19,ark:/21198/z1t748xp,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c6_0001_019.tif,,Ramakatane Archive (Lesotho National Museum),"Teenage girl in a sweater and denim jacket and pants standing with hand on her hip, photographed in Mr. M.T. Ramakatane's City Centre Studio",1970,1970,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Teens,,
Work,Ramakatane archive 2767,C6_Ramakatane_01_20,ark:/21198/z1pk27n4,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c6_0001_020.tif,,Ramakatane Archive (Lesotho National Museum),"Woman in a floral dress looking up and holding one hand in another, photographed in Mr. M.T. Ramakatane's City Centre Studio",1970,1970,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women,,
Work,Ramakatane archive 2768,C6_Ramakatane_01_21,ark:/21198/z1jt1gxd,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c6_0001_021.tif,,Ramakatane Archive (Lesotho National Museum),"A young man in a short sleeved polo shirt with two symmetrical stripes running from top to bottom wearing a Kuoane and standing with his hands on his hips, photographed in Mr. M.T. Ramakatane's City Centre Studio",1970,1970,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Youth,,
Work,Ramakatane archive 2769,C6_Ramakatane_01_22,ark:/21198/z1f20r6d,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c6_0001_022.tif,,Ramakatane Archive (Lesotho National Museum),"Teenage girl in a spaghetti strap top and headwrap with beads around her neck, knee and ankles standing with her hands on her hips, photographed in Mr. M.T. Ramakatane's City Centre Studio",1970,1970,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Teens,,
Work,Ramakatane archive 2770,C6_Ramakatane_01_23,ark:/21198/z19900jz,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c6_0001_023.tif,,Ramakatane Archive (Lesotho National Museum),"Man in a short sleeve light sweater and striped pants standing with foot on stool and a hand on his thigh, photographed in Mr. M.T. Ramakatane's City Centre Studio",1970,1970,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men,,
Work,Ramakatane archive 2771,C6_Ramakatane_01_24,ark:/21198/z15h97s7,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c6_0001_024.tif,,Ramakatane Archive (Lesotho National Museum),"Man in sunglasses and a short sleeved shirt leaning forward to face the camera and turning a knob on the radiogram beside him, photographed in Mr. M.T. Ramakatane's City Centre Studio",1970,1970,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men,,
Work,Ramakatane archive 2772,C6_Ramakatane_01_25,ark:/21198/z11r8h1g,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c6_0001_025.tif,,Ramakatane Archive (Lesotho National Museum),"Man and woman sitting together with their legs touching and looking  into each other's eyes, photographed in Mr. M.T. Ramakatane's City Centre Studio",1970,1970,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Couples,,
Work,Ramakatane archive 2773,C6_Ramakatane_01_26,ark:/21198/z1x080h1,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c6_0001_026.tif,,Ramakatane Archive (Lesotho National Museum),"Teenage girl in a short sleeve floral collar dress standing with her knee rested on the chair next to her and facing the camera, photographed in Mr. M.T. Ramakatane's City Centre Studio",1970,1970,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Teens,,
Work,Ramakatane archive 2774,C6_Ramakatane_01_27,ark:/21198/z1sb5z73,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c6_0001_027.tif,,Ramakatane Archive (Lesotho National Museum),"Man and woman in formal dress holding hands in an embrace with the man's other hand wrapped around the woman's shoulder, photographed in Mr. M.T. Ramakatane's City Centre Studio",1970,1970,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Couples,,
Work,Ramakatane archive 2775,C6_Ramakatane_01_28,ark:/21198/z1nk56hr,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c6_0001_028.tif,,Ramakatane Archive (Lesotho National Museum),"Moustached man in a suit standing next to seated woman dressed in a two piece outfit and her purse strapped around her forearm, photographed in Mr. M.T. Ramakatane's City Centre Studio",1970,1970,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Couples,,
Work,Ramakatane archive 2776,C6_Ramakatane_01_29,ark:/21198/z1ht4ftg,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c6_0001_029.tif,,Ramakatane Archive (Lesotho National Museum),"Man in a straw fedora and long sleeved sling shirt seated facing the camera with his legs turned to the side, photographed in Mr. M.T. Ramakatane's City Centre Studio",1970,1970,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men,,
Work,Ramakatane archive 2777,C6_Ramakatane_01_30,ark:/21198/z1d23q4x,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c6_0001_030.tif,,Ramakatane Archive (Lesotho National Museum),"Woman in a stylish hat with ribbon strap running down over her shoulder and a sleeveless dress, photographed in Mr. M.T. Ramakatane's City Centre Studio",1970,1970,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women,,
Work,Ramakatane archive 2778,C6_Ramakatane_01_31,ark:/21198/z1892zd6,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c6_0001_031.tif,,Ramakatane Archive (Lesotho National Museum),"Two couples posing together with the men seated and the women standing and one of the men holding one of the women's hand, photographed in Mr. M.T. Ramakatane's City Centre Studio",1970,1970,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Couples,,
Work,Ramakatane archive 2779,C6_Ramakatane_01_32,ark:/21198/z14j26kh,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c6_0001_032.tif,,Ramakatane Archive (Lesotho National Museum),"Man in a battersby hat and plaid blazer and tie seated, photographed in Mr. M.T. Ramakatane's City Centre Studio",1970,1970,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men,,
Work,Ramakatane archive 2780,C6_Ramakatane_01_33,ark:/21198/z10s1fvs,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c6_0001_033.tif,,Ramakatane Archive (Lesotho National Museum),"Young man holding a saxophone in his hand with a guitar strapped to his back, photographed in Mr. M.T. Ramakatane's City Centre Studio",1970,1970,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men|~|Musicians,,
