Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,viewingHint,Visibility,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Rights.permission,Name.actor,Name.director,Name.subject,Name.producer,Name.photographer,Name.costumeDesigner,Name.distributor,Subject.descriptiveTopic,AltTitle.uniform,Language,Name.repository,Name.cinematographer,Subject,Subject.geographicPlace,Name.artDirector,Name.setDesigner,Alt ID.local,Format.extent,Format.dimensions,Title,Date.normalized,Description.caption,Date.creation,Description.note,AltTitle.other,AltTitle.uniform,Description.abstract,Bucketeer State,IIIF Access URL
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqnzn/2b517b3p,ark:/21198/zz001nqnzn,,,Page,mpstills/masters/21198-zz001nqnzn-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqnzn%2F2b517b3p
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqnzn/6k42x25t,ark:/21198/zz001nqnzn,,,Page,mpstills/masters/21198-zz001nqnzn-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqnzn%2F6k42x25t
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqp0n/s404z92w,ark:/21198/zz001nqp0n,,,Page,mpstills/masters/21198-zz001nqp0n_1658851_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqp0n%2Fs404z92w
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqp0n/vq92db3p,ark:/21198/zz001nqp0n,,,Page,mpstills/masters/21198-zz001nqp0n_1658854_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqp0n%2Fvq92db3p
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqp8s/3b216j95,ark:/21198/zz001nqp8s,,,Page,mpstills/masters/21198-zz001nqp8s-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqp8s%2F3b216j95
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqp8s/b9212q60,ark:/21198/zz001nqp8s,,,Page,mpstills/masters/21198-zz001nqp8s-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqp8s%2Fb9212q60
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqpkf/6s10ng5j,ark:/21198/zz001nqpkf,,,Page,mpstills/masters/21198-zz001nqpkf-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqpkf%2F6s10ng5j
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqpkf/zz64p224,ark:/21198/zz001nqpkf,,,Page,mpstills/masters/21198-zz001nqpkf-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqpkf%2Fzz64p224
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqpmz/26446b0d,ark:/21198/zz001nqpmz,,,Page,mpstills/masters/21198-zz001nqpmz_1658722_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqpmz%2F26446b0d
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqpmz/9f16bx2n,ark:/21198/zz001nqpmz,,,Page,mpstills/masters/21198-zz001nqpmz_1658715_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqpmz%2F9f16bx2n
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqpng/8331f10r,ark:/21198/zz001nqpng,,,Page,mpstills/masters/21198-zz001nqpng_1658795_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqpng%2F8331f10r
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqpng/zt77sh8j,ark:/21198/zz001nqpng,,,Page,mpstills/masters/21198-zz001nqpng_1658803_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqpng%2Fzt77sh8j
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqpp0/bm677p58,ark:/21198/zz001nqpp0,,,Page,mpstills/masters/21198-zz001nqpp0-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqpp0%2Fbm677p58
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqpp0/cr779n2s,ark:/21198/zz001nqpp0,,,Page,mpstills/masters/21198-zz001nqpp0-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqpp0%2Fcr779n2s
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqpqh/cj653305,ark:/21198/zz001nqpqh,,,Page,mpstills/masters/21198-zz001nqpqh-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqpqh%2Fcj653305
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqpqh/pw92qj2n,ark:/21198/zz001nqpqh,,,Page,mpstills/masters/21198-zz001nqpqh-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqpqh%2Fpw92qj2n
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqpr1/0434kh3q,ark:/21198/zz001nqpr1,,,Page,mpstills/masters/21198-zz001nqpr1-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqpr1%2F0434kh3q
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqpr1/3q51tn2f,ark:/21198/zz001nqpr1,,,Page,mpstills/masters/21198-zz001nqpr1-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqpr1%2F3q51tn2f
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqpsj/c786st6q,ark:/21198/zz001nqpsj,,,Page,mpstills/masters/21198-zz001nqpsj_1658756_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqpsj%2Fc786st6q
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqpsj/r123s62d,ark:/21198/zz001nqpsj,,,Page,mpstills/masters/21198-zz001nqpsj_1658744_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqpsj%2Fr123s62d
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqpt2/1k33kq3s,ark:/21198/zz001nqpt2,,,Page,mpstills/masters/21198-zz001nqpt2-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqpt2%2F1k33kq3s
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqpt2/kt17wx6d,ark:/21198/zz001nqpt2,,,Page,mpstills/masters/21198-zz001nqpt2-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqpt2%2Fkt17wx6d
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqpvk/h663qx9w,ark:/21198/zz001nqpvk,,,Page,mpstills/masters/21198-zz001nqpvk-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqpvk%2Fh663qx9w
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqpvk/n193mg4g,ark:/21198/zz001nqpvk,,,Page,mpstills/masters/21198-zz001nqpvk-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqpvk%2Fn193mg4g
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqpw3/0980ns61,ark:/21198/zz001nqpw3,,,Page,mpstills/masters/21198-zz001nqpw3_1658781_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqpw3%2F0980ns61
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqpw3/sf977970,ark:/21198/zz001nqpw3,,,Page,mpstills/masters/21198-zz001nqpw3_1658776_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqpw3%2Fsf977970
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqpz4/1422ph64,ark:/21198/zz001nqpz4,,,Page,mpstills/masters/21198-zz001nqpz4-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqpz4%2F1422ph64
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqpz4/1n95f14d,ark:/21198/zz001nqpz4,,,Page,mpstills/masters/21198-zz001nqpz4-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqpz4%2F1n95f14d
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqq25/4666h31t,ark:/21198/zz001nqq25,,,Page,mpstills/masters/21198-zz001nqq25-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqq25%2F4666h31t
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqq25/hs82zs5n,ark:/21198/zz001nqq25,,,Page,mpstills/masters/21198-zz001nqq25-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqq25%2Fhs82zs5n
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqq3p/k451tf7r,ark:/21198/zz001nqq3p,,,Page,mpstills/masters/21198-zz001nqq3p-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqq3p%2Fk451tf7r
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqq3p/mh76sq50,ark:/21198/zz001nqq3p,,,Page,mpstills/masters/21198-zz001nqq3p-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqq3p%2Fmh76sq50
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqq46/ht303t6m,ark:/21198/zz001nqq46,,,Page,mpstills/masters/21198-zz001nqq46_1658702_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqq46%2Fht303t6m
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqq46/wq460j9n,ark:/21198/zz001nqq46,,,Page,mpstills/masters/21198-zz001nqq46_1658709_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqq46%2Fwq460j9n
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqq5q/2d121f4g,ark:/21198/zz001nqq5q,,,Page,mpstills/masters/21198-zz001nqq5q-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqq5q%2F2d121f4g
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqq5q/ss416g0w,ark:/21198/zz001nqq5q,,,Page,mpstills/masters/21198-zz001nqq5q-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqq5q%2Fss416g0w
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqq67/6885v386,ark:/21198/zz001nqq67,,,Page,mpstills/masters/21198-zz001nqq67-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqq67%2F6885v386
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqq67/z050c65j,ark:/21198/zz001nqq67,,,Page,mpstills/masters/21198-zz001nqq67-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqq67%2Fz050c65j
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqq7r/7s31wx24,ark:/21198/zz001nqq7r,,,Page,mpstills/masters/21198-zz001nqq7r-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqq7r%2F7s31wx24
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqq7r/st01tm52,ark:/21198/zz001nqq7r,,,Page,mpstills/masters/21198-zz001nqq7r-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqq7r%2Fst01tm52
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqq88/2z12g41n,ark:/21198/zz001nqq88,,,Page,mpstills/masters/21198-zz001nqq88-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqq88%2F2z12g41n
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqq88/6w04x48b,ark:/21198/zz001nqq88,,,Page,mpstills/masters/21198-zz001nqq88-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqq88%2F6w04x48b
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqq9s/qx60w883,ark:/21198/zz001nqq9s,,,Page,mpstills/masters/21198-zz001nqq9s-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqq9s%2Fqx60w883
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqq9s/wz94qz2f,ark:/21198/zz001nqq9s,,,Page,mpstills/masters/21198-zz001nqq9s-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqq9s%2Fwz94qz2f
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqqb9/7m313x39,ark:/21198/zz001nqqb9,,,Page,mpstills/masters/21198-zz001nqqb9-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqqb9%2F7m313x39
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqqb9/xb555j90,ark:/21198/zz001nqqb9,,,Page,mpstills/masters/21198-zz001nqqb9-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqqb9%2Fxb555j90
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqqct/dd75gz19,ark:/21198/zz001nqqct,,,Page,mpstills/masters/21198-zz001nqqct-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqqct%2Fdd75gz19
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqqct/th44b725,ark:/21198/zz001nqqct,,,Page,mpstills/masters/21198-zz001nqqct-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqqct%2Fth44b725
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqqdb/8w962968,ark:/21198/zz001nqqdb,,,Page,mpstills/masters/21198-zz001nqqdb-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqqdb%2F8w962968
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqqdb/dk57sd4w,ark:/21198/zz001nqqdb,,,Page,mpstills/masters/21198-zz001nqqdb-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqqdb%2Fdk57sd4w
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqqfv/0b960077,ark:/21198/zz001nqqfv,,,Page,mpstills/masters/21198-zz001nqqfv-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqqfv%2F0b960077
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqqfv/wb873018,ark:/21198/zz001nqqfv,,,Page,mpstills/masters/21198-zz001nqqfv-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqqfv%2Fwb873018
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqqgc/1j78n968,ark:/21198/zz001nqqgc,,,Page,mpstills/masters/21198-zz001nqqgc-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqqgc%2F1j78n968
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqqgc/p485rd7k,ark:/21198/zz001nqqgc,,,Page,mpstills/masters/21198-zz001nqqgc-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqqgc%2Fp485rd7k
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqqhw/3q52656q,ark:/21198/zz001nqqhw,,,Page,mpstills/masters/21198-zz001nqqhw-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqqhw%2F3q52656q
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqqhw/6n64nm6q,ark:/21198/zz001nqqhw,,,Page,mpstills/masters/21198-zz001nqqhw-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqqhw%2F6n64nm6q
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqqjd/9k88rz0z,ark:/21198/zz001nqqjd,,,Page,mpstills/masters/21198-zz001nqqjd-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqqjd%2F9k88rz0z
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqqjd/vs07tk7m,ark:/21198/zz001nqqjd,,,Page,mpstills/masters/21198-zz001nqqjd-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqqjd%2Fvs07tk7m
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqqkx/5j838t6t,ark:/21198/zz001nqqkx,,,Page,mpstills/masters/21198-zz001nqqkx_1658663_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqqkx%2F5j838t6t
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqqkx/xn93w63r,ark:/21198/zz001nqqkx,,,Page,mpstills/masters/21198-zz001nqqkx_1658655_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqqkx%2Fxn93w63r
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqqmf/h776rd8c,ark:/21198/zz001nqqmf,,,Page,mpstills/masters/21198-zz001nqqmf-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqqmf%2Fh776rd8c
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqqmf/xz31hs9p,ark:/21198/zz001nqqmf,,,Page,mpstills/masters/21198-zz001nqqmf-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqqmf%2Fxz31hs9p
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqqnz/2h10tg0q,ark:/21198/zz001nqqnz,,,Page,mpstills/masters/21198-zz001nqqnz-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqqnz%2F2h10tg0q
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqqnz/pj39vd3w,ark:/21198/zz001nqqnz,,,Page,mpstills/masters/21198-zz001nqqnz-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqqnz%2Fpj39vd3w
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqqpg/sd994d4k,ark:/21198/zz001nqqpg,,,Page,mpstills/masters/21198-zz001nqqpg-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqqpg%2Fsd994d4k
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqqpg/t813mq19,ark:/21198/zz001nqqpg,,,Page,mpstills/masters/21198-zz001nqqpg-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqqpg%2Ft813mq19
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqqq0/f386dg1g,ark:/21198/zz001nqqq0,,,Page,mpstills/masters/21198-zz001nqqq0-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqqq0%2Ff386dg1g
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqqq0/v953gs7f,ark:/21198/zz001nqqq0,,,Page,mpstills/masters/21198-zz001nqqq0-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqqq0%2Fv953gs7f
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqqrh/cr81tg4g,ark:/21198/zz001nqqrh,,,Page,mpstills/masters/21198-zz001nqqrh-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqqrh%2Fcr81tg4g
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqqrh/nw130q12,ark:/21198/zz001nqqrh,,,Page,mpstills/masters/21198-zz001nqqrh-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqqrh%2Fnw130q12
