"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","viewingHint","Visibility","Delete in Title","Thumbnail","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.publicationStatus","Name.creator","Language","Subject","Rights.permission","Subject geographic","Author","Name.cartographer","Name.repository","Name.subject","Title","Publisher.publisherName","Description.note","Publisher.placeOfOrigin","Format.extent","Coverage.geographic","Alt ID.oclc","AltIdentifier.callNo","Alt ID.catalogRecordNumber","Opac url","Coverage.geoscale","AltTitle.uniform","Alt ID.local","Description.caption","Date.creation","Date.normalized","Alt ID.lccn","Description.abstract","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6nn0","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F5/G6084_Schleswig_7_5_GSGS_1945.tif","","","","","","","cartographic","map","unknown","unknown","","eng","","","Schleswig (Germany and Denmark) Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Schleswig","","","","","Schleswig (Germany and Denmark)","","","","","","","G6084_Schleswig_7_5_GSGS_1945|~|DR906F5","","1945","1945","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6nn0","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6nn0/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6nph","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F5/G6084_Solingen_12_5_GSGS_1944.tif","","","","","","","cartographic","map","unknown","unknown","","","","","Germany--Maps","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Town Plan of Gross-Solingen","","","","","Germany","","","","","","","G6084_Solingen_12_5_GSGS_1944|~|DR906F5","","1944|~|1936","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6nph","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6nph/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6nq1","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F5/G6084_Speyer_15_Munster_1544.tif","","","","","","","cartographic","map","unknown","unknown","","lat","Early maps","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Nemetum Ciuitatis Uetuftiffimae Pictura, Quamhodie Uulgo Spiram Appellant.","","","","","","","","","","","","G6084_Speyer_15_Munster_1544|~|DR906F5","","1544","1544","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6nq1","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6nq1/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6nrj","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F5/G6084_Steckenborn_A3_4_GSGS_1945.tif","","","","","","","cartographic","map","unknown","unknown","","eng","","","Germany--Maps","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Steckenborn (FO22264)","","","","","Germany","","","","","","","G6084_Steckenborn_A3_4_GSGS_1945|~|DR906F5","","1945","1945","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6nrj","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6nrj/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6ns2","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F5/G6084_Stettin_NS_VGR_1932.tif","","","","","","","cartographic","map","unknown","unknown","","ger","","","Germany--Maps","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Stettin","","","","","","","","","","","","G6084_Stettin_NS_VGR_1932|~|DR906F5","","1932","1932","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6ns2","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6ns2/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6ntk","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F5/G6084_Strassbourg_5_Schedel_1493.tif","","","","","","","cartographic","map","unknown","unknown","","eng","Early maps","","Strasbourg (France)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Strassbourg. Schedel","","","","","Strasbourg (France)","","","","","","","G6084_Strassbourg_5_Schedel_1493|~|DR906F5","","1493","1493","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6ntk","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6ntk/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6nv3","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F5/G6084_Var_GSGS_1944.tif","","","","","","","cartographic","map","unknown","unknown","","ger","","","Wiesbaden Region (Germany)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Pharus-Plan Wiesbaden","","","","","Wiesbaden Region (Germany)","","","","","","","G6084_Var_GSGS_1944|~|DR906F5","","1944","1944","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6nv3","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6nv3/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6nwm","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F5/G6084_Weimar_10_GSGS_1945.tif","","","","","","","cartographic","map","unknown","unknown","","eng","","","Weimar Region (Thuringia, Germany)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Weimar and Vicinity","","","","","Weimar Region (Thuringia, Germany)","","","","","","","G6084_Weimar_10_GSGS_1945|~|DR906F5","","1945","1945","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6nwm","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6nwm/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6nx4","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F5/G6084_Wilmersdorf_2_SK_1907.tif","","","","","","","cartographic","map","unknown","unknown","","ger","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Uebersichtsplan von Dt. Wilmersdorf","","","","","","","","","","","","G6084_Wilmersdorf_2_SK_1907|~|DR906F5","","1907","1907","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6nx4","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6nx4/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6nzn","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F5/G6084_Wuppertal-Barmen_A4_25_ISTD_1944.tif","","","","","","","cartographic","map","unknown","unknown","","eng|~|ger","","","Wuppertal (Germany)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Wuppertal-Barmen","","","","","Wuppertal (Germany)","","","","","","","G6084_Wuppertal-Barmen_A4_25_ISTD_1944|~|DR906F5","","1944","1944","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6nzn","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6nzn/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6p0n","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F5/G6084_Wuppertal-Elberfeld_A4_25_ISTD_1944.tif","","","","","","","cartographic","map","unknown","unknown","","ger","","","Wuppertal (Germany)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Wuppertal-Elberfeld","","","","","Wuppertal (Germany)","","","","","","","G6084_Wuppertal-Elberfeld_A4_25_ISTD_1944|~|DR906F5","","1944","1944","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6p0n","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6p0n/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6p15","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F5/G6084_Wuppertal_12_5_ISTD_1945.tif","","","","","","","cartographic","map","unknown","unknown","","eng","","","Wuppertal (Germany)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Town Plan of Wuppertal","","","","","Wuppertal (Germany)","","","","","","","G6084_Wuppertal_12_5_ISTD_1945|~|DR906F5","","1945","1945","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6p15","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6p15/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6p2p","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F5/G6084_Zwickau_7_7_GSGS_1945.tif","","","","","","","cartographic","map","unknown","unknown","","eng","","","Zwickauer Land (Germany)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Town Plan of Zwickau","","","","","Zwickauer Land (Germany)","","","","","","","G6084_Zwickau_7_7_GSGS_1945|~|DR906F5","","","1945","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6p2p","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6p2p/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6pbt","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR725F1_G5290_5294/G5290_2M_MRE_1931.tif","","","","","","","cartographic","map","unknown","unknown","","por","","","Colombia--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Mapa de la República de Colombia","","","","","Colombia","","","","","","","G5290_2M_MRE_1931|~|DR725F1_G5290_5294","","1931","1931","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6pbt","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6pbt/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6pcb","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR725F1_G5290_5294/G5290_2M_RM_1926.tif","","","","","","","cartographic","map","unknown","unknown","","eng","","","Colombia--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Map of Colombia","","","","","Colombia","","","","","","","G5290_2M_RM_1926|~|DR725F1_G5290_5294","","1926","1926","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6pcb","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6pcb/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6pdv","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR725F1_G5290_5294/G5290_3_4M_MID_1924.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G5290_3_4M_MID_1924","","","","","","","","","","","","G5290_3_4M_MID_1924|~|DR725F1_G5290_5294","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6pdv","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6pdv/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6pfc","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR725F1_G5290_5294/G5290_4M_BR_1931.tif","","","","","","","cartographic","map","unknown","unknown","","por","","","Colombia--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Mapa Comercial de la República de Colombia","","","","","Colombia","","","","","","","G5290_4M_BR_1931|~|DR725F1_G5290_5294","","1931","1931","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6pfc","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6pfc/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6pgw","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR725F1_G5290_5294/G5290_5_5m_NP_1886.tif","","","","","","","cartographic","map","unknown","unknown","","spa","","","Colombia--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Carta de la Republica de Colombia (Antigua Nueva Granada) Dividida en Departamentos 1886.","","","","","Colombia","","","","","","Letter of the Republic of Colombia (Antigua New Granada) 1886 Divided into Departments.","G5290_5_5m_NP_1886|~|DR725F1_G5290_5294","","1886","1886","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6pgw","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6pgw/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6phd","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR725F1_G5290_5294/G5290_Tomás_Paris_1758.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G5290_Tomás_Paris_1758","","","","","","","","","","","","G5290_Tomás_Paris_1758|~|DR725F1_G5290_5294","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6phd","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6phd/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6pjx","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR725F1_G5290_5294/G5291_C2_750_AGS_1929.tif","","","","","","","cartographic","map","unknown","unknown","","eng","","","Colombia--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Surveys in the Cordillera Oriental of Colombia","","","","","Colombia","","","","","","","G5291_C2_750_AGS_1929|~|DR725F1_G5290_5294","","1929","1929","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6pjx","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6pjx/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6pkf","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR725F1_G5290_5294/G5291_C5_2M_MEN_1943.tif","","","","","","","cartographic","map","unknown","unknown","","eng","","","Colombia--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","First Generalized Geologic Compilation Map of Colombia","","","","","Colombia","","","","","","","G5291_C5_2M_MEN_1943|~|DR725F1_G5290_5294","","1943","1943","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6pkf","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6pkf/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6pmz","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR725F1_G5290_5294/G5291_C5_2M_SGN_1944.tif","","","","","","","cartographic","map","unknown","unknown","","","","","Colombia--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Mapa Geologico General de la Republica de Colombia","","","","","Colombia","","","","","","","G5291_C5_2M_SGN_1944|~|DR725F1_G5290_5294","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6pmz","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6pmz/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6png","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR725F1_G5290_5294/G5291_F9_13_5m_OSS_1944.tif","","","","","","","cartographic","map","unknown","unknown","","eng","","","Colombia--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Colombia - Political Party Strength and Church Administration","","","","","Colombia","","","","","","","G5291_F9_13_5m_OSS_1944|~|DR725F1_G5290_5294","","1944","1944","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6png","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6png/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6pp0","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR725F1_G5290_5294/G5291_G1_4M_BR_1931.tif","","","","","","","cartographic","map","unknown","unknown","","spa","","","Colombia--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Mapa Comercial de la República de Colombia","","","","","Colombia","","","","","","","G5291_G1_4M_BR_1931|~|DR725F1_G5290_5294","","1931","1931","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6pp0","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6pp0/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6pqh","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR725F1_G5290_5294/G5291_G4_4M_BR_1931.tif","","","","","","","cartographic","map","unknown","unknown","","spa","","","Colombia--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Mapa Comercial de la República de Colombia","","","","","Colombia","","","","","","","G5291_G4_4M_BR_1931|~|DR725F1_G5290_5294","","1931","1931","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6pqh","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6pqh/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6pr1","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR725F1_G5290_5294/G5291_J66_2_7M_IMW_1939.tif","","","","","","","cartographic","map","unknown","unknown","","eng","Coffee--Colombia--Maps.","","Colombia--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Coffee Map of the Republic of Colombia World's Largest Producer of Mild Coffees.","","","","","Colombia","","","","","","","G5291_J66_2_7M_IMW_1939|~|DR725F1_G5290_5294","","1939","1939","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6pr1","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6pr1/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6psj","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR725F1_G5290_5294/G5291_J6_2_75M_IMP_1939.tif","","","","","","","cartographic","map","unknown","unknown","","eng","Coffee--Colombia--Maps.","","Colombia--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Coffee Map of the Republic of Colombia World's Largest Producer of Mild Coffees.","","","","","Colombia","","","","","","","G5291_J6_2_75M_IMP_1939|~|DR725F1_G5290_5294","","1939","1939","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6psj","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6psj/manifest"
