"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","viewingHint","Visibility","Delete in Title","Thumbnail","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.publicationStatus","Name.other","Name.creator","Language","Subject","Rights.permission","Subject geographic","Author","Name.cartographer","Name.repository","Name.subject","Title","Date.creation","Publisher.publisherName","Description.note","Publisher.placeOfOrigin","Format.extent","Coverage.geographic","Alt ID.oclc","AltIdentifier.callNo","Alt ID.catalogRecordNumber","Opac url","Coverage.geoscale","AltTitle.uniform","Alt ID.local","Description.caption","Date.normalized","Alt ID.lccn","Description.abstract","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwnnz","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F2/G4161_J4_1M_USSCS_1934.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4161_J4_1M_USSCS_1934","","","","","","","","","","","","","G4161_J4_1M_USSCS_1934|~|DR357F2","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwnnz","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwnnz/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwnrh","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F2/G4161_P8_600_USPOD_1937.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4161_P8_600_USPOD_1937","","","","","","","","","","","","","G4161_P8_600_USPOD_1937|~|DR357F2","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwnrh","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwnrh/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwns1","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F2/G4161_P94_NS_ATUC_1932.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4161_P94_NS_ATUC_1932","","","","","","","","","","","","","G4161_P94_NS_ATUC_1932|~|DR357F2","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwns1","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwns1/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwntj","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F2/G4162_125_USFS_1936.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4162_125_USFS_1936","","","","","","","","","","","","","G4162_125_USFS_1936|~|DR357F2","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwntj","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwntj/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwnv2","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F2/G4162_126_USFS_1935.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4162_126_USFS_1935","","","","","","","","","","","","","G4162_126_USFS_1935|~|DR357F2","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwnv2","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwnv2/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwnwk","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F2/G4162_126_USFS_1936.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4162_126_USFS_1936","","","","","","","","","","","","","G4162_126_USFS_1936|~|DR357F2","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwnwk","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwnwk/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwnx3","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F2/G4162_253_USFS_1938.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4162_253_USFS_1938","","","","","","","","","","","","","G4162_253_USFS_1938|~|DR357F2","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwnx3","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwnx3/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwnzm","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F2/G4162_62_USGS_1912.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4162_62_USGS_1912","","","","","","","","","","","","","G4162_62_USGS_1912|~|DR357F2","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwnzm","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwnzm/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwp0m","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F2/G4162_J3_63_USBS_1911.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4162_J3_63_USBS_1911","","","","","","","","","","","","","G4162_J3_63_USBS_1911|~|DR357F2","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwp0m","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwp0m/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwp14","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F2/G4162_Pond_Fork_126_USFS_1935.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4162_Pond_Fork_126_USFS_1935","","","","","","","","","","","","","G4162_Pond_Fork_126_USFS_1935|~|DR357F2","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwp14","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwp14/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwp2n","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F3/4164_NS_JCC_1934.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","4164_NS_JCC_1934","","","","","","","","","","","","","4164_NS_JCC_1934|~|DR357F3","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwp2n","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwp2n/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwp35","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F3/G4163_62_USGS_1914.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4163_62_USGS_1914","","","","","","","","","","","","","G4163_62_USGS_1914|~|DR357F3","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwp35","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwp35/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwp4p","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F3/G4164_24_USGS_1904.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4164_24_USGS_1904","","","","","","","","","","","","","G4164_24_USGS_1904|~|DR357F3","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwp4p","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwp4p/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwp56","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F3/G4164_Belmont_Area_R3_NS_CE_1876.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4164_Belmont_Area_R3_NS_CE_1876","","","","","","","","","","","","","G4164_Belmont_Area_R3_NS_CE_1876|~|DR357F3","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwp56","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwp56/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwp6q","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F3/G4164_H2_A3_1869_R8_1970.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4164_H2_A3_1869_R8_1970","","","","","","","","","","","","","G4164_H2_A3_1869_R8_1970|~|DR357F3","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwp6q","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwp6q/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwp77","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F3/G4164_Kansas_City_G44_VAR_GMSC_ND.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4164_Kansas_City_G44_VAR_GMSC_ND","","","","","","","","","","","","","G4164_Kansas_City_G44_VAR_GMSC_ND|~|DR357F3","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwp77","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwp77/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwp8r","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F3/G4164_Missouri_City_HUP_1836.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4164_Missouri_City_HUP_1836","","","","","","","","","","","","","G4164_Missouri_City_HUP_1836|~|DR357F3","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwp8r","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwp8r/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwp98","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F3/G4164_NS_CPB_1926.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4164_NS_CPB_1926","","","","","","","","","","","","","G4164_NS_CPB_1926|~|DR357F3","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwp98","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwp98/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwpc9","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F3/G4164_NS_JCC_1935.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4164_NS_JCC_1935","","","","","","","","","","","","","G4164_NS_JCC_1935|~|DR357F3","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwpc9","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwpc9/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwpdt","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F3/G4164_P55_12_5_CE_1837_1975.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4164_P55_12_5_CE_1837_1975","","","","","","","","","","","","","G4164_P55_12_5_CE_1837_1975|~|DR357F3","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwpdt","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwpdt/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwpfb","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F3/G4164_St_Louis.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4164_St_Louis","","","","","","","","","","","","","G4164_St_Louis|~|DR357F3","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwpfb","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwpfb/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwpgv","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F3/G4164_St_Louis_15_8_1911.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4164_St_Louis_15_8_1911","","","","","","","","","","","","","G4164_St_Louis_15_8_1911|~|DR357F3","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwpgv","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwpgv/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwphc","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F3/G4164_St_Louis_1837.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4164_St_Louis_1837","","","","","","","","","","","","","G4164_St_Louis_1837|~|DR357F3","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwphc","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwphc/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwpjw","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F3/G4164_St_Louis_3_7_HUP_1823_1968.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4164_St_Louis_3_7_HUP_1823_1968","","","","","","","","","","","","","G4164_St_Louis_3_7_HUP_1823_1968|~|DR357F3","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwpjw","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwpjw/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwpkd","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F3/G4164_St_Louis_A3_NS_CHI_1874.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4164_St_Louis_A3_NS_CHI_1874","","","","","","","","","","","","","G4164_St_Louis_A3_NS_CHI_1874|~|DR357F3","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwpkd","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwpkd/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwppz","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F4/G3173_Billings_NS_NP_ND.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G3173_Billings_NS_NP_ND","","","","","","","","","","","","","G3173_Billings_NS_NP_ND|~|DR357F4","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwppz","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwppz/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwpqg","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F4/G4170_1m_USGS_1939.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4170_1m_USGS_1939","","","","","","","","","","","","","G4170_1m_USGS_1939|~|DR357F4","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwpqg","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwpqg/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwpr0","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F4/G4170_500_USGS_ND.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4170_500_USGS_ND","","","","","","","","","","","","","G4170_500_USGS_ND|~|DR357F4","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwpr0","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwpr0/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwpsh","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F4/G4170_800_GLO_1903.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4170_800_GLO_1903","","","","","","","","","","","","","G4170_800_GLO_1903|~|DR357F4","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwpsh","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwpsh/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwpt1","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F4/G4170_800_GLO_1918.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4170_800_GLO_1918","","","","","","","","","","","","","G4170_800_GLO_1918|~|DR357F4","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwpt1","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwpt1/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwpvj","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR357F4/G4171_F7_1m_USBC_1930.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4171_F7_1m_USBC_1930","","","","","","","","","","","","","G4171_F7_1m_USBC_1930|~|DR357F4","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwpvj","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwpvj/manifest"
