Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Visibility,Item Sequence,Duplicate,Delete in Title,Type.typeOfResource,Type.genre,Name.subject,Name.donor,Rights.rightsHolderContact,Name.repository,Subject,Rights.copyrightStatus,Publisher.publisherName,Name.designer,Name.creator,Name.contributor,Format.extent,AltTitle.other,AltIdentifier.local,Relation.isPartOf,Date.creation,Title,Format.medium,Format.dimensions,Date.normalized,Description.note,Opac url,Finding Aid URL,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0019qbnh,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0019qbnh_733650_master.tif,private,,,,still image,,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1999_29I.tif,"Edward Ross Roybal Papers, 1953-983",,CSRC_ROYBAL-HAYNES_1999_29I.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019qbnh,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0019qbnh/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0019qbp1,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0019qbp1_733671_master.tif,private,,,,still image,,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1999_29P.tif,"Edward Ross Roybal Papers, 1953-982",,CSRC_ROYBAL-HAYNES_1999_29P.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019qbp1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0019qbp1/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0019qbqj,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0019qbqj_733662_master.tif,private,,,,still image,,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1999_29M.tif,"Edward Ross Roybal Papers, 1953-981",,CSRC_ROYBAL-HAYNES_1999_29M.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019qbqj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0019qbqj/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0019qbr2,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0019qbr2_733647_master.tif,private,,,,still image,,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1999_29H.tif,"Edward Ross Roybal Papers, 1953-980",,CSRC_ROYBAL-HAYNES_1999_29H.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019qbr2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0019qbr2/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0019qbsk,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0019qbsk_733644_master.tif,private,,,,still image,,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1999_29G.tif,"Edward Ross Roybal Papers, 1953-979",,CSRC_ROYBAL-HAYNES_1999_29G.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019qbsk,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0019qbsk/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0019qbt3,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0019qbt3_733659_master.tif,private,,,,still image,,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1999_29L.tif,"Edward Ross Roybal Papers, 1953-978",,CSRC_ROYBAL-HAYNES_1999_29L.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019qbt3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0019qbt3/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0019qbw4,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0019qbw4_733702_master.tif,private,,,,still image,,,,,,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1999_30C.tif,"Edward Ross Roybal Papers, 1953-977",,CSRC_ROYBAL-HAYNES_1999_30C.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019qbw4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0019qbw4/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0019qbxn,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0019qbxn_733761_master.tif,private,,,,still image,,,,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_2003_04J.tif,"Edward Ross Roybal Papers, 1953-976",,CSRC_ROYBAL-HAYNES_2003_04J.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019qbxn,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0019qbxn/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0019qbz5,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0019qbz5_733733_master.tif,private,,,,still image,,,,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_2003_04C.tif,"Edward Ross Roybal Papers, 1953-975",,CSRC_ROYBAL-HAYNES_2003_04C.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019qbz5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0019qbz5/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0019qc05,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0019qc05_733714_master.tif,private,,,,still image,,,,,,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_2003_01.tif,"Edward Ross Roybal Papers, 1953-974",,CSRC_ROYBAL-HAYNES_2003_01.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019qc05,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0019qc05/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0019qc1p,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0019qc1p_733690_master.tif,private,,,,still image,,,,,,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1999_30.tif,"Edward Ross Roybal Papers, 1953-973",,CSRC_ROYBAL-HAYNES_1999_30.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019qc1p,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0019qc1p/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0019qc26,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0019qc26_733736_master.tif,private,,,,still image,,"Roybal, Edward Ross, 1916-2005",Roybal Family,,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_2003_04D.tif,"Edward Ross Roybal Papers, 1953-972",2003,CSRC_ROYBAL-HAYNES_2003_04D.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019qc26,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0019qc26/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0019qc3q,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0019qc3q_733706_master.tif,private,,,,still image,,,,,,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1999_30D.tif,"Edward Ross Roybal Papers, 1953-971",,CSRC_ROYBAL-HAYNES_1999_30D.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019qc3q,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0019qc3q/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0019qc47,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0019qc47_733727_master.tif,private,,,,still image,,,Roybal Family,,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_2003_04A.tif,"Edward Ross Roybal Papers, 1953-970",2003,CSRC_ROYBAL-HAYNES_2003_04A.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019qc47,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0019qc47/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0019qc5r,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0019qc5r_733693_master.tif,private,,,,still image,,,,,,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1999_30B.tif,"Edward Ross Roybal Papers, 1953-969",,CSRC_ROYBAL-HAYNES_1999_30B.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019qc5r,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0019qc5r/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0019qc68,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0019qc68_733739_master.tif,private,,,,still image,,"Roybal, Edward Ross, 1916-2005",Roybal Family,,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_2003_04E.tif,"Edward Ross Roybal Papers, 1953-968",2003,CSRC_ROYBAL-HAYNES_2003_04E.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019qc68,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0019qc68/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0019qcbb,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0019qcbb_735232_master.tif,private,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 Photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1968_32.tif,"Edward Ross Roybal Papers, 1953-967",1968,CSRC_ROYBAL-HAYNES_1968_32.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019qcbb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0019qcbb/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0019qccv,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0019qccv_733743_master.tif,private,,,,still image,,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_2003_04F.tif,"Edward Ross Roybal Papers, 1953-966",2003,CSRC_ROYBAL-HAYNES_2003_04F.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019qccv,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0019qccv/manifest
