Title,Project Name,Item ARK,Parent ARK,Object Type,viewingHint,File Name,Item Sequence,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.servicesContact,Name.repository,Name.illuminator,Language,Author,AltTitle.other,Description.note,Date.creation,Summary,Date.normalized,Description.adminnote,Description.contents,Condition note,Illustrations note,Description.colophon,Description.history,Binding note,Format.extent,Alt ID.local,Format.dimensions,Relation.isPartOf,AltTitle.uniform,Place of origin
Manuscript No.49: 706,Armenian Manuscripts,ark:/21198/zz00271k57,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__706.tif,706,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 707,Armenian Manuscripts,ark:/21198/zz00271k6r,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__707.tif,707,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 708,Armenian Manuscripts,ark:/21198/zz00271k78,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__708.tif,708,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 709,Armenian Manuscripts,ark:/21198/zz00271k8s,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__709.tif,709,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 710,Armenian Manuscripts,ark:/21198/zz00271k99,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__710.tif,710,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 711,Armenian Manuscripts,ark:/21198/zz00271kbt,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__711.tif,711,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 712,Armenian Manuscripts,ark:/21198/zz00271kcb,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__712.tif,712,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 713,Armenian Manuscripts,ark:/21198/zz00271kdv,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__713.tif,713,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 714,Armenian Manuscripts,ark:/21198/zz00271kfc,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__714.tif,714,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 715,Armenian Manuscripts,ark:/21198/zz00271kgw,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__715.tif,715,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 716,Armenian Manuscripts,ark:/21198/zz00271khd,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__716.tif,716,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 717,Armenian Manuscripts,ark:/21198/zz00271kjx,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__717.tif,717,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 718,Armenian Manuscripts,ark:/21198/zz00271kkf,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__718.tif,718,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 719,Armenian Manuscripts,ark:/21198/zz00271kmz,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__719.tif,719,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 720,Armenian Manuscripts,ark:/21198/zz00271kng,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__720.tif,720,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 721,Armenian Manuscripts,ark:/21198/zz00271kp0,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__721.tif,721,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 722,Armenian Manuscripts,ark:/21198/zz00271kqh,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__722.tif,722,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 723,Armenian Manuscripts,ark:/21198/zz00271kr1,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__723.tif,723,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 724,Armenian Manuscripts,ark:/21198/zz00271ksj,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__724.tif,724,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 725,Armenian Manuscripts,ark:/21198/zz00271kt2,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__725.tif,725,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 726,Armenian Manuscripts,ark:/21198/zz00271kvk,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__726.tif,726,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 727,Armenian Manuscripts,ark:/21198/zz00271kw3,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__727.tif,727,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 728,Armenian Manuscripts,ark:/21198/zz00271kxm,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__728.tif,728,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 729,Armenian Manuscripts,ark:/21198/zz00271kz4,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__729.tif,729,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 730,Armenian Manuscripts,ark:/21198/zz00271m04,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__730.tif,730,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 731,Armenian Manuscripts,ark:/21198/zz00271m1n,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__731.tif,731,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 732,Armenian Manuscripts,ark:/21198/zz00271m25,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__732.tif,732,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 733,Armenian Manuscripts,ark:/21198/zz00271m3p,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__733.tif,733,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 734,Armenian Manuscripts,ark:/21198/zz00271m46,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__734.tif,734,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 735,Armenian Manuscripts,ark:/21198/zz00271m5q,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__735.tif,735,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 736,Armenian Manuscripts,ark:/21198/zz00271m67,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__736.tif,736,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 737,Armenian Manuscripts,ark:/21198/zz00271m7r,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__737.tif,737,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 738,Armenian Manuscripts,ark:/21198/zz00271m88,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__738.tif,738,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 739,Armenian Manuscripts,ark:/21198/zz00271m9s,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__739.tif,739,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 740,Armenian Manuscripts,ark:/21198/zz00271mb9,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__740.tif,740,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 741,Armenian Manuscripts,ark:/21198/zz00271mct,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__741.tif,741,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 742,Armenian Manuscripts,ark:/21198/zz00271mdb,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__742.tif,742,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 743,Armenian Manuscripts,ark:/21198/zz00271mfv,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__743.tif,743,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 744,Armenian Manuscripts,ark:/21198/zz00271mgc,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__744.tif,744,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 745,Armenian Manuscripts,ark:/21198/zz00271mhw,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__745.tif,745,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 746,Armenian Manuscripts,ark:/21198/zz00271mjd,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__746.tif,746,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 747,Armenian Manuscripts,ark:/21198/zz00271mkx,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__747.tif,747,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 748,Armenian Manuscripts,ark:/21198/zz00271mmf,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__748.tif,748,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 749,Armenian Manuscripts,ark:/21198/zz00271mnz,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__749.tif,749,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 750,Armenian Manuscripts,ark:/21198/zz00271mpg,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__750.tif,750,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 751,Armenian Manuscripts,ark:/21198/zz00271mq0,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__751.tif,751,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 752,Armenian Manuscripts,ark:/21198/zz00271mrh,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__752.tif,752,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 753,Armenian Manuscripts,ark:/21198/zz00271ms1,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__753.tif,753,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 754,Armenian Manuscripts,ark:/21198/zz00271mtj,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__754.tif,754,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 755,Armenian Manuscripts,ark:/21198/zz00271mv2,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__755.tif,755,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 756,Armenian Manuscripts,ark:/21198/zz00271mwk,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__756.tif,756,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 757,Armenian Manuscripts,ark:/21198/zz00271mx3,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__757.tif,757,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 758,Armenian Manuscripts,ark:/21198/zz00271mzm,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__758.tif,758,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 759,Armenian Manuscripts,ark:/21198/zz00271n0m,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__759.tif,759,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 760,Armenian Manuscripts,ark:/21198/zz00271n14,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__760.tif,760,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 761,Armenian Manuscripts,ark:/21198/zz00271n2n,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__761.tif,761,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 762,Armenian Manuscripts,ark:/21198/zz00271n35,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__762.tif,762,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
