Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,IIIF Access URL,Rights.copyrightStatus,Rights.publicationStatus,Language,Type.typeOfResource,Type.genre,Subject.conceptTopic,Subject geographic,Name.creator,Name.repository,Note,Title,Alt ID.local,Date.creation,Date.normalized,Description.fundingNote,Publisher.publisherName,Format.extent,Publisher.placeOfOrigin,Description.note,Coverage.geographic,AltTitle.translated,AltTitle.descriptive,Alt ID.lccn,Alt ID.oclc,Alt ID.url
East Asian Maps in the Bruman Collection,ark:/21198/zz002hd2ng/6s67gh8h,ark:/21198/zz002hcnjp,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_U51/G7830S_250_U51_NK51_12_ED3_A.tif,1,,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",southernmost: E0400000|~|easternmost: E1260000|~|westernmost: E1240000|~|northernmost: N0410000,Page 1,G7830S_250_U51_NK51_12_ED3_A,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,3rd ed.,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hd2ng/cb45m55j,ark:/21198/zz002hcnjp,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_U51/G7830S_250_U51_NK51_12_ED3_B.tif,2,,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",southernmost: E0400000|~|easternmost: E1260000|~|westernmost: E1240000|~|northernmost: N0410000,Page 2,G7830S_250_U51_NK51_12_ED3_A,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,3rd ed.,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hd2r1/8d204703,ark:/21198/zz002hcnjp,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_U51/G7830S_250_U51_NK51_3_ED2_A.tif,1,,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost: N0440000|~|southernmost: N0430000|~|easternmost: E1260000|~|westernmost: E1240000,Page 1,G7830S_250_U51_NK51_3_ED2_A,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,2nd ed.,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hd2r1/8w30b618,ark:/21198/zz002hcnjp,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_U51/G7830S_250_U51_NK51_3_ED2_B.tif,2,,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost: N0440000|~|southernmost: N0430000|~|easternmost: E1260000|~|westernmost: E1240000,Page 2,G7830S_250_U51_NK51_3_ED2_A,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,2nd ed.,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hd2xm/51967p8b,ark:/21198/zz002hcnjp,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_U51/G7830S_250_U51_NK51_7_ED2_A.tif,1,,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost: N0420000|~|easternmost: E1220000|~|southernmost: N0410000|~|westernmost: E1200000,Page 1,G7830S_250_U51_NK51_7_ED2_A,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,2nd ed.,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hd2xm/r1756n52,ark:/21198/zz002hcnjp,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_U51/G7830S_250_U51_NK51_7_ED2_B.tif,2,,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost: N0420000|~|easternmost: E1220000|~|southernmost: N0410000|~|westernmost: E1200000,Page 2,G7830S_250_U51_NK51_7_ED2_A,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,2nd ed.,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hd2z4/5736j34d,ark:/21198/zz002hcnjp,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_U51/G7830S_250_U51_NK51_8_ED1_B.tif,2,,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost: E1220000|~|easternmost: E1240000|~|northernmost: N0420000|~|southernmost: N0410000,Page 2,G7830S_250_U51_NK51_8_ED1_A,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hd2z4/wz22d94d,ark:/21198/zz002hcnjp,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_U51/G7830S_250_U51_NK51_8_ED1_A.tif,1,,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost: E1220000|~|easternmost: E1240000|~|northernmost: N0420000|~|southernmost: N0410000,Page 1,G7830S_250_U51_NK51_8_ED1_A,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hd304/21782f4m,ark:/21198/zz002hcnjp,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_U51/G7830S_250_U51_NK51_8_ED2_B.tif,2,,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost: E1240000|~|northernmost: N0420000|~|westernmost: E1220000|~|southernmost: N0410000,Page 2,G7830S_250_U51_NK51_8_ED2_A,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,2nd ed.,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hd304/7v845f58,ark:/21198/zz002hcnjp,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_U51/G7830S_250_U51_NK51_8_ED2_A.tif,1,,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost: E1240000|~|northernmost: N0420000|~|westernmost: E1220000|~|southernmost: N0410000,Page 1,G7830S_250_U51_NK51_8_ED2_A,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,2nd ed.,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hd3s1/1h605r4r,ark:/21198/zz002hcnjp,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_U51/G7830S_250_U51_NL52_11_ED2_A.tif,1,,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost: N0450000|~|easternmost: E1300000|~|westernmost: E1280000|~|southernmost: N0440000,Page 1,G7830S_250_U51_NL52_11_ED2_A,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,2nd ed.,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hd3s1/ms71530r,ark:/21198/zz002hcnjp,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_U51/G7830S_250_U51_NL52_11_ED2_B.tif,2,,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost: N0450000|~|easternmost: E1300000|~|westernmost: E1280000|~|southernmost: N0440000,Page 2,G7830S_250_U51_NL52_11_ED2_A,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,2nd ed.,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hd414/2s22fm1r,ark:/21198/zz002hcnjp,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_U51/G7830S_250_U51_NL52_6_ED2_B.tif,2,,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost: N0470000|~|southernmost: N0460000|~|easternmost: E1320000|~|westernmost: E1300000,Page 2,G7830S_250_U51_NL52_6_ED2_A,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,2nd ed.,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hd414/bc929n8s,ark:/21198/zz002hcnjp,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_U51/G7830S_250_U51_NL52_6_ED2_A.tif,1,,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost: N0470000|~|southernmost: N0460000|~|easternmost: E1320000|~|westernmost: E1300000,Page 1,G7830S_250_U51_NL52_6_ED2_A,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,2nd ed.,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hd42n/6499f43h,ark:/21198/zz002hcnjp,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_U51/G7830S_250_U51_NL52_7_ED2_A.tif,1,,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost: E1280000|~|southernmost: N0450000|~|northernmost: N0460000|~|westernmost: E1260000,Page 1,G7830S_250_U51_NL52_7_ED2_A,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,2nd ed.,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hd42n/6j03bw78,ark:/21198/zz002hcnjp,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_U51/G7830S_250_U51_NL52_7_ED2_B.tif,2,,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost: E1280000|~|southernmost: N0450000|~|northernmost: N0460000|~|westernmost: E1260000,Page 2,G7830S_250_U51_NL52_7_ED2_A,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,2nd ed.,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdskk/j470bq74,ark:/21198/zz002hdskk,,,Page,Masters/Maps/east_asian_maps/image/Monograph_Maps/G7820_A1_OSS_EDProv_SHEET2.tif,2,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdskk/qg33gm5j,ark:/21198/zz002hdskk,,,Page,Masters/Maps/east_asian_maps/image/Monograph_Maps/G7820_A1_OSS_EDProv_SHEET1.tif,1,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdsm3/hf01qh3v,ark:/21198/zz002hdsm3,,,Page,Masters/Maps/east_asian_maps/image/Monograph_Maps/G7821_A1_OSS_1945_Large_EDProv_SHEET3.tif,3,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdsm3/j8323d09,ark:/21198/zz002hdsm3,,,Page,Masters/Maps/east_asian_maps/image/Monograph_Maps/G7821_A1_OSS_1945_Large_EDProv_SHEET4.tif,4,,,,,,,,,,,,,,Page 4,,,,,,,,,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdsm3/nm03sj87,ark:/21198/zz002hdsm3,,,Page,Masters/Maps/east_asian_maps/image/Monograph_Maps/G7821_A1_OSS_1945_Large_EDProv_SHEET2.tif,2,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdsm3/pb02xh6g,ark:/21198/zz002hdsm3,,,Page,Masters/Maps/east_asian_maps/image/Monograph_Maps/G7821_A1_OSS_1945_Large_EDProv_SHEET1.tif,1,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdsnm/mt81ff71,ark:/21198/zz002hdsnm,,,Page,Masters/Maps/east_asian_maps/image/Monograph_Maps/G7821_A1_OSS_1945_Small_EDProv_SHEET2.tif,2,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdsnm/pn71bb7t,ark:/21198/zz002hdsnm,,,Page,Masters/Maps/east_asian_maps/image/Monograph_Maps/G7821_A1_OSS_1945_Small_EDProv_SHEET1.tif,1,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdtf0/p4398694,ark:/21198/zz002hdtf0,,,Page,Masters/Maps/east_asian_maps/image/Monograph_Maps/G7822_95M_CNS_1945_A.tif,1,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdtf0/p827vf0j,ark:/21198/zz002hdtf0,,,Page,Masters/Maps/east_asian_maps/image/Monograph_Maps/G7822_95M_CNS_1945_B.tif,2,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdvhh/mh35pv1w,ark:/21198/zz002hdvhh,,,Page,Masters/Maps/east_asian_maps/image/Monograph_Maps/G7824_158_AMS_1945_ED1_SHEET1.tif,1,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdvhh/mm96r84z,ark:/21198/zz002hdvhh,,,Page,Masters/Maps/east_asian_maps/image/Monograph_Maps/G7824_158_AMS_1945_ED1_SHEET2.tif,2,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf29r/6v817n8v,ark:/21198/zz002hf29r,,,Page,Masters/Maps/east_asian_maps/image/Monograph_Maps/G7801_A1_5_7M_OSS_1945_EDProv_SHEET1.tif,1,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf29r/rt08tw0d,ark:/21198/zz002hf29r,,,Page,Masters/Maps/east_asian_maps/image/Monograph_Maps/G7801_A1_5_7M_OSS_1945_EDProv_SHEET2.tif,2,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf36p/3x81r57h,ark:/21198/zz002hf36p,,,Page,Masters/Maps/east_asian_maps/image/Monograph_Maps/G7904s_KYONGSONG_12_5_AMS_1946_ED1_B.tif,2,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf36p/9f918h7k,ark:/21198/zz002hf36p,,,Page,Masters/Maps/east_asian_maps/image/Monograph_Maps/G7904s_KYONGSONG_12_5_AMS_1946_ED1_A.tif,1,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf397/5h098n8s,ark:/21198/zz002hf397,,,Page,Masters/Maps/east_asian_maps/image/Monograph_Maps/G7904_25_KS_1954_A.tif,1,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf397/zx34h644,ark:/21198/zz002hf397,,,Page,Masters/Maps/east_asian_maps/image/Monograph_Maps/G7904_25_KS_1954_B.tif,2,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf4jb/m7994h7f,ark:/21198/zz002hf4jb,,,Page,Masters/Maps/east_asian_maps/image/Monograph_Maps/G7961_C2_4M_AGS_ND_B.tif,2,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf4jb/rs98656q,ark:/21198/zz002hf4jb,,,Page,Masters/Maps/east_asian_maps/image/Monograph_Maps/G7961_C2_4M_AGS_ND_A.tif,1,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf50j/3h61323d,ark:/21198/zz002hf50j,,,Page,Masters/Maps/east_asian_maps/image/Monograph_Maps/G7961_E2_1M_NP_ND_Sheet2.tif,2,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf50j/hv17bq5c,ark:/21198/zz002hf50j,,,Page,Masters/Maps/east_asian_maps/image/Monograph_Maps/G7961_E2_1M_NP_ND_Sheet3.tif,3,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf50j/qn87cp1n,ark:/21198/zz002hf50j,,,Page,Masters/Maps/east_asian_maps/image/Monograph_Maps/G7961_E2_1M_NP_ND_Sheet4.tif,4,,,,,,,,,,,,,,Page 4,,,,,,,,,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf50j/t687vj8g,ark:/21198/zz002hf50j,,,Page,Masters/Maps/east_asian_maps/image/Monograph_Maps/G7961_E2_1M_NP_ND_Sheet1.tif,1,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf5xh/px00xt86,ark:/21198/zz002hf5xh,,,Page,Masters/Maps/east_asian_maps/image/Monograph_Maps/G7961_P3_1939_A.tif,1,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf5xh/z888hq0g,ark:/21198/zz002hf5xh,,,Page,Masters/Maps/east_asian_maps/image/Monograph_Maps/G7961_P3_1939_B.tif,2,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf6hs/th43026r,ark:/21198/zz002hf6hs,,,Page,Masters/Maps/east_asian_maps/image/Monograph_Maps/G7962_200_AAF_1944_ED2_B.tif,2,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf6hs/zf63420h,ark:/21198/zz002hf6hs,,,Page,Masters/Maps/east_asian_maps/image/Monograph_Maps/G7962_200_AAF_1944_ED2_A.tif,1,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hfb83/p942ps9m,ark:/21198/zz002hfb83,,,Page,Masters/Maps/east_asian_maps/image/Monograph_Maps/G7964_12_5_AMS_1945_EDProv_SHEET11_A.tif,1,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hfb83/tf43s33q,ark:/21198/zz002hfb83,,,Page,Masters/Maps/east_asian_maps/image/Monograph_Maps/G7964_12_5_AMS_1945_EDProv_SHEET11_B.tif,2,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hfb9m/m5369n69,ark:/21198/zz002hfb9m,,,Page,Masters/Maps/east_asian_maps/image/Monograph_Maps/G7964_12_5_AMS_1945_EDProv_SHEET17_A.tif,1,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hfb9m/rf91md3x,ark:/21198/zz002hfb9m,,,Page,Masters/Maps/east_asian_maps/image/Monograph_Maps/G7964_12_5_AMS_1945_EDProv_SHEET17_B.tif,2,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hfbb4/wr64h24s,ark:/21198/zz002hfbb4,,,Page,Masters/Maps/east_asian_maps/image/Monograph_Maps/G7964_12_5_AMS_1945_EDProv_SHEET6_A.tif,1,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hfbb4/xt83bf1k,ark:/21198/zz002hfbb4,,,Page,Masters/Maps/east_asian_maps/image/Monograph_Maps/G7964_12_5_AMS_1945_EDProv_SHEET6_B.tif,2,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hfbqt/7x088p27,ark:/21198/zz002hfbqt,,,Page,Masters/Maps/east_asian_maps/image/Monograph_Maps/G7964_E635_NP_c_1945_A.tif,1,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hfbqt/st356v9v,ark:/21198/zz002hfbqt,,,Page,Masters/Maps/east_asian_maps/image/Monograph_Maps/G7964_E635_NP_c_1945_B.tif,2,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hgd70/mq14982v,ark:/21198/zz002hgd70,,,Page,Masters/Maps/east_asian_maps/image/Monograph_Maps/G7820_12M_NP_c_1910_A.tif,1,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hgd70/n461ht6z,ark:/21198/zz002hgd70,,,Page,Masters/Maps/east_asian_maps/image/Monograph_Maps/G7820_12M_NP_c_1910_B.tif,2,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hgdc2/g308110h,ark:/21198/zz002hgdc2,,,Page,Masters/Maps/east_asian_maps/image/Monograph_Maps/G7820_9_5M_NP_1936_A.tif,1,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hgdc2/m8676c6m,ark:/21198/zz002hgdc2,,,Page,Masters/Maps/east_asian_maps/image/Monograph_Maps/G7820_9_5M_NP_1936_B.tif,2,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hgdq7/hz57x59t,ark:/21198/zz002hgdq7,,,Page,Masters/Maps/east_asian_maps/image/Monograph_Maps/G7821_Q1_3M_LGI_c_1927_SHEET2.tif,2,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hgdq7/sd52929x,ark:/21198/zz002hgdq7,,,Page,Masters/Maps/east_asian_maps/image/Monograph_Maps/G7821_Q1_3M_LGI_c_1927_SHEET1.tif,1,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hgdrr/jx58z594,ark:/21198/zz002hgdrr,,,Page,Masters/Maps/east_asian_maps/image/Monograph_Maps/G7820_3M_CIM_ESL_1928_A.tif,1,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hgdrr/wz76q60z,ark:/21198/zz002hgdrr,,,Page,Masters/Maps/east_asian_maps/image/Monograph_Maps/G7820_3M_CIM_ESL_1928_B.tif,2,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hgf0v/5354h59j,ark:/21198/zz002hgf0v,,,Page,Masters/Maps/east_asian_maps/image/Monograph_Maps/G7801_S7_10_4M_GDC_ND_SHEET1.tif,1,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hgf0v/dn90t32z,ark:/21198/zz002hgf0v,,,Page,Masters/Maps/east_asian_maps/image/Monograph_Maps/G7801_S7_10_4M_GDC_ND_SHEET2.tif,2,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hgf3d/4p94vv48,ark:/21198/zz002hgf3d,,,Page,Masters/Maps/east_asian_maps/image/Monograph_Maps/G7802_2_5M_NP_1905_B.tif,2,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hgf3d/fr21fx9r,ark:/21198/zz002hgf3d,,,Page,Masters/Maps/east_asian_maps/image/Monograph_Maps/G7802_2_5M_NP_1905_A.tif,1,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,
