Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,viewingHint,Visibility,Delete in Title,Thumbnail,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Name.other,Name.creator,Language,Subject,Rights.permission,Subject.geographicPlace,Name.author,Name.cartographer,Name.repository,Name.subject,Title,Date.publication,Coverage.geographiccoordinates,Publisher.publisherName,Description.note,Publisher.placeOfOrigin,Format.extent,Coverage.geographic,Alt ID.oclc,Alt ID.callNo,Alt ID.catalogRecordNumber,Alt ID.OPAC,Coverage.geoscale,AltTitle,Alt ID.local,Publisher.edition,Date.creation,Date.normalized,Alt ID.lccn,Description.abstract
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwmvk,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR357F1/G4153_Shelby_126_ALPC_ND.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4153_Shelby_126_ALPC_ND,,,,,,,,,,,,,,G4153_Shelby_126_ALPC_ND|~|DR357F1,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwmw3,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR357F1/G4153_Sioux_126_MMEC_ND.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4153_Sioux_126_MMEC_ND,,,,,,,,,,,,,,G4153_Sioux_126_MMEC_ND|~|DR357F1,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwmxm,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR357F1/G4153_Taylor_126_ALPC_ND.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4153_Taylor_126_ALPC_ND,,,,,,,,,,,,,,G4153_Taylor_126_ALPC_ND|~|DR357F1,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwmz4,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR357F1/G4153_Wayne_126_ALPC_ND.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4153_Wayne_126_ALPC_ND,,,,,,,,,,,,,,G4153_Wayne_126_ALPC_ND|~|DR357F1,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwn04,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR357F1/G4153_Webster_126_ALPC_ND.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4153_Webster_126_ALPC_ND,,,,,,,,,,,,,,G4153_Webster_126_ALPC_ND|~|DR357F1,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwn1n,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR357F1/G4153_Winneshiek_126_ALPC_ND.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4153_Winneshiek_126_ALPC_ND,,,,,,,,,,,,,,G4153_Winneshiek_126_ALPC_ND|~|DR357F1,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwn25,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR357F1/G4153_Woodbury_126_MMEC_ND.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4153_Woodbury_126_MMEC_ND,,,,,,,,,,,,,,G4153_Woodbury_126_MMEC_ND|~|DR357F1,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwn3p,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR357F1/G4154_Ft_Atkinson_1842.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4154_Ft_Atkinson_1842,,,,,,,,,,,,,,G4154_Ft_Atkinson_1842|~|DR357F1,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwn7r,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR357F2/G4160_1m_USGS_1917.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4160_1m_USGS_1917,,,,,,,,,,,,,,G4160_1m_USGS_1917|~|DR357F2,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwn88,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR357F2/G4160_500_USGS_1914.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4160_500_USGS_1914,,,,,,,,,,,,,,G4160_500_USGS_1914|~|DR357F2,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwn9s,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR357F2/G4160_800_GLO_1911.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4160_800_GLO_1911,,,,,,,,,,,,,,G4160_800_GLO_1911|~|DR357F2,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwnb9,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR357F2/G4160_850_GLO_1886.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4160_850_GLO_1886,,,,,,,,,,,,,,G4160_850_GLO_1886|~|DR357F2,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwnct,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR357F2/G4161_B5_A1_1125_SGO_1840.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4161_B5_A1_1125_SGO_1840,,,,,,,,,,,,,,G4161_B5_A1_1125_SGO_1840|~|DR357F2,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwndb,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR357F2/G4161_B5_NS_NP_ND.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4161_B5_NS_NP_ND,,,,,,,,,,,,,,G4161_B5_NS_NP_ND|~|DR357F2,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwnfv,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR357F2/G4161_B5_NS_SGO_1840.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4161_B5_NS_SGO_1840,,,,,,,,,,,,,,G4161_B5_NS_SGO_1840|~|DR357F2,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwngc,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR357F2/G4161_B5_NS_SGO_1844.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4161_B5_NS_SGO_1844,,,,,,,,,,,,,,G4161_B5_NS_SGO_1844|~|DR357F2,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwnhw,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR357F2/G4161_C5_c_775_MBGM_1912.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4161_C5_c_775_MBGM_1912,,,,,,,,,,,,,,G4161_C5_c_775_MBGM_1912|~|DR357F2,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwnjd,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR357F2/G4161_F7_1m_USBC_193_.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4161_F7_1m_USBC_193_,,,,,,,,,,,,,,G4161_F7_1m_USBC_193_|~|DR357F2,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwnkx,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR357F2/G4161_F7_850_GLO_1878.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4161_F7_850_GLO_1878,,,,,,,,,,,,,,G4161_F7_850_GLO_1878|~|DR357F2,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwnmf,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR357F2/G4161_G465_NS_GLO_ND.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4161_G465_NS_GLO_ND,,,,,,,,,,,,,,G4161_G465_NS_GLO_ND|~|DR357F2,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwnnz,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR357F2/G4161_J4_1M_USSCS_1934.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4161_J4_1M_USSCS_1934,,,,,,,,,,,,,,G4161_J4_1M_USSCS_1934|~|DR357F2,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwnrh,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR357F2/G4161_P8_600_USPOD_1937.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4161_P8_600_USPOD_1937,,,,,,,,,,,,,,G4161_P8_600_USPOD_1937|~|DR357F2,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwns1,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR357F2/G4161_P94_NS_ATUC_1932.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4161_P94_NS_ATUC_1932,,,,,,,,,,,,,,G4161_P94_NS_ATUC_1932|~|DR357F2,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwntj,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR357F2/G4162_125_USFS_1936.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4162_125_USFS_1936,,,,,,,,,,,,,,G4162_125_USFS_1936|~|DR357F2,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwnv2,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR357F2/G4162_126_USFS_1935.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4162_126_USFS_1935,,,,,,,,,,,,,,G4162_126_USFS_1935|~|DR357F2,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwnwk,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR357F2/G4162_126_USFS_1936.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4162_126_USFS_1936,,,,,,,,,,,,,,G4162_126_USFS_1936|~|DR357F2,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwnx3,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR357F2/G4162_253_USFS_1938.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4162_253_USFS_1938,,,,,,,,,,,,,,G4162_253_USFS_1938|~|DR357F2,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwnzm,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR357F2/G4162_62_USGS_1912.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4162_62_USGS_1912,,,,,,,,,,,,,,G4162_62_USGS_1912|~|DR357F2,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwp0m,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR357F2/G4162_J3_63_USBS_1911.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4162_J3_63_USBS_1911,,,,,,,,,,,,,,G4162_J3_63_USBS_1911|~|DR357F2,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwp14,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR357F2/G4162_Pond_Fork_126_USFS_1935.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4162_Pond_Fork_126_USFS_1935,,,,,,,,,,,,,,G4162_Pond_Fork_126_USFS_1935|~|DR357F2,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwp2n,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR357F3/4164_NS_JCC_1934.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,4164_NS_JCC_1934,,,,,,,,,,,,,,4164_NS_JCC_1934|~|DR357F3,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwp35,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR357F3/G4163_62_USGS_1914.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4163_62_USGS_1914,,,,,,,,,,,,,,G4163_62_USGS_1914|~|DR357F3,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwp4p,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR357F3/G4164_24_USGS_1904.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4164_24_USGS_1904,,,,,,,,,,,,,,G4164_24_USGS_1904|~|DR357F3,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwp56,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR357F3/G4164_Belmont_Area_R3_NS_CE_1876.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4164_Belmont_Area_R3_NS_CE_1876,,,,,,,,,,,,,,G4164_Belmont_Area_R3_NS_CE_1876|~|DR357F3,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwp6q,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR357F3/G4164_H2_A3_1869_R8_1970.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4164_H2_A3_1869_R8_1970,,,,,,,,,,,,,,G4164_H2_A3_1869_R8_1970|~|DR357F3,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwp77,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR357F3/G4164_Kansas_City_G44_VAR_GMSC_ND.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4164_Kansas_City_G44_VAR_GMSC_ND,,,,,,,,,,,,,,G4164_Kansas_City_G44_VAR_GMSC_ND|~|DR357F3,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwp8r,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR357F3/G4164_Missouri_City_HUP_1836.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4164_Missouri_City_HUP_1836,,,,,,,,,,,,,,G4164_Missouri_City_HUP_1836|~|DR357F3,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwp98,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR357F3/G4164_NS_CPB_1926.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4164_NS_CPB_1926,,,,,,,,,,,,,,G4164_NS_CPB_1926|~|DR357F3,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwpc9,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR357F3/G4164_NS_JCC_1935.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4164_NS_JCC_1935,,,,,,,,,,,,,,G4164_NS_JCC_1935|~|DR357F3,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwpdt,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR357F3/G4164_P55_12_5_CE_1837_1975.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4164_P55_12_5_CE_1837_1975,,,,,,,,,,,,,,G4164_P55_12_5_CE_1837_1975|~|DR357F3,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwpfb,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR357F3/G4164_St_Louis.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4164_St_Louis,,,,,,,,,,,,,,G4164_St_Louis|~|DR357F3,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwpgv,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR357F3/G4164_St_Louis_15_8_1911.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4164_St_Louis_15_8_1911,,,,,,,,,,,,,,G4164_St_Louis_15_8_1911|~|DR357F3,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwphc,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR357F3/G4164_St_Louis_1837.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4164_St_Louis_1837,,,,,,,,,,,,,,G4164_St_Louis_1837|~|DR357F3,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwpjw,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR357F3/G4164_St_Louis_3_7_HUP_1823_1968.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4164_St_Louis_3_7_HUP_1823_1968,,,,,,,,,,,,,,G4164_St_Louis_3_7_HUP_1823_1968|~|DR357F3,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwpkd,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR357F3/G4164_St_Louis_A3_NS_CHI_1874.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4164_St_Louis_A3_NS_CHI_1874,,,,,,,,,,,,,,G4164_St_Louis_A3_NS_CHI_1874|~|DR357F3,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwppz,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR357F4/G3173_Billings_NS_NP_ND.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G3173_Billings_NS_NP_ND,,,,,,,,,,,,,,G3173_Billings_NS_NP_ND|~|DR357F4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwpqg,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR357F4/G4170_1m_USGS_1939.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4170_1m_USGS_1939,,,,,,,,,,,,,,G4170_1m_USGS_1939|~|DR357F4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwpr0,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR357F4/G4170_500_USGS_ND.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4170_500_USGS_ND,,,,,,,,,,,,,,G4170_500_USGS_ND|~|DR357F4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwpsh,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR357F4/G4170_800_GLO_1903.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4170_800_GLO_1903,,,,,,,,,,,,,,G4170_800_GLO_1903|~|DR357F4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwpt1,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR357F4/G4170_800_GLO_1918.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4170_800_GLO_1918,,,,,,,,,,,,,,G4170_800_GLO_1918|~|DR357F4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwpvj,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR357F4/G4171_F7_1m_USBC_1930.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4171_F7_1m_USBC_1930,,,,,,,,,,,,,,G4171_F7_1m_USBC_1930|~|DR357F4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwpw2,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR357F4/G4171_F7_1_1m_SB_1915.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4171_F7_1_1m_SB_1915,,,,,,,,,,,,,,G4171_F7_1_1m_SB_1915|~|DR357F4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwpxk,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR357F4/G4171_F7_750_USBC_1940.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4171_F7_750_USBC_1940,,,,,,,,,,,,,,G4171_F7_750_USBC_1940|~|DR357F4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwpz3,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR357F4/G4171_J4_500_USSCS_1934.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4171_J4_500_USSCS_1934,,,,,,,,,,,,,,G4171_J4_500_USSCS_1934|~|DR357F4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwq1m,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR357F4/G4171_P3_1_3m_NDPSC_1941.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4171_P3_1_3m_NDPSC_1941,,,,,,,,,,,,,,G4171_P3_1_3m_NDPSC_1941|~|DR357F4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwq3n,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR357F4/G4172_J3_380_USBS_1908.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4172_J3_380_USBS_1908,,,,,,,,,,,,,,G4172_J3_380_USBS_1908|~|DR357F4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwq45,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR357F4/G4172_J3_63_USBS_1907.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4172_J3_63_USBS_1907,,,,,,,,,,,,,,G4172_J3_63_USBS_1907|~|DR357F4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwq5p,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR357F4/G4172_NS_NP_ND.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4172_NS_NP_ND,,,,,,,,,,,,,,G4172_NS_NP_ND|~|DR357F4,,,,,
