Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,Name.illuminator,Name.creator,Title,AltTitle.descriptive,Description.note,Date.creation,Description.abstract,Date.normalized,Description.adminnote,Description.contents,Description.condition,Description.illustrations,Description.colophon,Description.history,Description.binding,Format.medium,Format.extent,Alt ID.local,Format.dimensions,AltTitle.uniform,Coverage.geographic,Publisher.placeOfOrigin,Description
Armenian Manuscripts,ark:/21198/zz002731ch,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 221v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002731d1,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 222r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002731fj,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 222v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002731g2,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 223r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002731hk,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 223v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002731j3,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 224r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002731km,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 224v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002731m4,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 225r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002731nn,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 225v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002731p5,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 226r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002731qp,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 226v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002731r6,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 227r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002731sq,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 227v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002731t7,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 228r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002731vr,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 228v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002731w8,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 229r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002731xs,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 229v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002731z9,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 230r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00273209,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 230v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0027321t,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 231r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0027322b,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 231v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0027323v,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 232r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0027324c,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 232v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0027325w,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 233r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0027326d,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 233v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0027327x,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 234r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0027328f,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 234v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0027329z,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 235r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002732bg,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 235v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002732c0,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 236r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002732dh,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 236v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002732f1,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 238r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002732gj,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 238v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002732h2,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 239r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002732jk,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 239v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002732k3,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 240r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002732mm,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 240v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002732n4,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 250r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002732pn,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 250v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002732q5,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 251r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002732rp,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 251v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002732s6,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 252r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002732tq,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 252v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002732v7,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 253r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002732wr,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 253v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002732x8,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 254r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002732zs,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 254v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0027330s,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 255r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00273319,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 255v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0027332t,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 256r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0027333b,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 256v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0027334v,ark:/21198/zz0026hv5z,5,Imported,ChildWork,,,Manuscript No.12: fol. 257r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0027335c,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 257v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0027336w,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 258r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0027337d,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 258v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0027338x,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 259r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0027339f,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 259v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002733bz,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 260r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002733cg,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 260v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002733d0,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 261r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002733fh,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 261v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002733g1,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 262r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002733hj,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 262v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002733j2,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 263r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002733kk,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 263v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002733m3,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 264r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002733nm,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 264v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002733p4,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 265r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002733qn,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 265v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002733r5,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 266r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002733sp,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 266v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002733t6,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 267r (270r),,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002733vq,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 267v (270v),,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002733w7,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 268r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002733xr,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 268v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002733z8,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 269r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00273408,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 269v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0027341s,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 270r (267r),,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00273429,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 270v (267v),,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0027343t,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 271r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0027344b,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 271v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0027345v,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 272r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0027346c,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 272v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0027347w,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 273r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0027348d,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 273v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0027349x,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 274r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002734bf,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 274v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002734cz,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 275r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002734dg,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 275v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002734f0,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 276r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002734gh,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 276v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002734h1,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 277r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002734jj,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 277v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002734k2,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 278r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002734mk,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: fol. 278v (note),,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002734n3,ark:/21198/zz0026hv5z,2,Completed,ChildWork,,,Manuscript No.12: blank page,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002734pm,ark:/21198/zz0026hvjn,5,Imported,ChildWork,,,Manuscript No.27:ms_27_001.tif,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002734q4,ark:/21198/zz0026hvjn,5,Imported,ChildWork,,,Manuscript No.27:ms_27_002.tif,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002734rn,ark:/21198/zz0026hvjn,5,Imported,ChildWork,,,Manuscript No.27:ms_27_003.tif,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002734s5,ark:/21198/zz0026hvjn,5,Imported,ChildWork,,,Manuscript No.27:ms_27_004.tif,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002734tp,ark:/21198/zz0026hvjn,5,Imported,ChildWork,,,Manuscript No.27:ms_27_005.tif,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002734v6,ark:/21198/zz0026hvjn,5,Imported,ChildWork,,,Manuscript No.27:ms_27_006.tif,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002734wq,ark:/21198/zz0026hvjn,5,Imported,ChildWork,,,Manuscript No.27:ms_27_007.tif,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002734x7,ark:/21198/zz0026hvjn,5,Imported,ChildWork,,,Manuscript No.27:ms_27_008.tif,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002734zr,ark:/21198/zz0026hvjn,5,Imported,ChildWork,,,Manuscript No.27:ms_27_009.tif,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0027350r,ark:/21198/zz0026hvjn,5,Imported,ChildWork,,,Manuscript No.27:ms_27_010.tif,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00273518,ark:/21198/zz0026hvjn,5,Imported,ChildWork,,,Manuscript No.27:ms_27_011.tif,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0027352s,ark:/21198/zz0026hvjn,5,Imported,ChildWork,,,Manuscript No.27:ms_27_012.tif,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00273539,ark:/21198/zz0026hvjn,5,Imported,ChildWork,,,Manuscript No.27:ms_27_013.tif,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0027354t,ark:/21198/zz0026hvjn,5,Imported,ChildWork,,,Manuscript No.27:ms_27_014.tif,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0027355b,ark:/21198/zz0026hvjn,5,Imported,ChildWork,,,Manuscript No.27:ms_27_015.tif,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0027356v,ark:/21198/zz0026hvjn,5,Imported,ChildWork,,,Manuscript No.27:ms_27_016.tif,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0027357c,ark:/21198/zz0026hvjn,5,Imported,ChildWork,,,Manuscript No.27:ms_27_017.tif,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0027358w,ark:/21198/zz0026hvjn,5,Imported,ChildWork,,,Manuscript No.27:ms_27_018.tif,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0027359d,ark:/21198/zz0026hvjn,5,Imported,ChildWork,,,Manuscript No.27:ms_27_019.tif,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002735bx,ark:/21198/zz0026hvjn,5,Imported,ChildWork,,,Manuscript No.27:ms_27_020.tif,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002735cf,ark:/21198/zz0026hvjn,5,Imported,ChildWork,,,Manuscript No.27:ms_27_021.tif,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002735dz,ark:/21198/zz0026hvjn,5,Imported,ChildWork,,,Manuscript No.27:ms_27_022.tif,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002735fg,ark:/21198/zz0026hvjn,5,Imported,ChildWork,,,Manuscript No.27:ms_27_023.tif,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002735g0,ark:/21198/zz0026hvjn,5,Imported,ChildWork,,,Manuscript No.27:ms_27_024.tif,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002735hh,ark:/21198/zz0026hvjn,5,Imported,ChildWork,,,Manuscript No.27:ms_27_025.tif,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002735j1,ark:/21198/zz0026hvjn,5,Imported,ChildWork,,,Manuscript No.27:ms_27_026.tif,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002735kj,ark:/21198/zz0026hvjn,5,Imported,ChildWork,,,Manuscript No.27:ms_27_027.tif,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002735m2,ark:/21198/zz0026hvjn,5,Imported,ChildWork,,,Manuscript No.27:ms_27_028.tif,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002735nk,ark:/21198/zz0026hvjn,5,Imported,ChildWork,,,Manuscript No.27:ms_27_029.tif,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002735p3,ark:/21198/zz0026hvjn,5,Imported,ChildWork,,,Manuscript No.27:ms_27_030.tif,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002735qm,ark:/21198/zz0026hvjn,5,Imported,ChildWork,,,Manuscript No.27:ms_27_031.tif,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002735r4,ark:/21198/zz0026hvjn,5,Imported,ChildWork,,,Manuscript No.27:ms_27_032.tif,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002735sn,ark:/21198/zz0026hvjn,5,Imported,ChildWork,,,Manuscript No.27:ms_27_033.tif,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002735t5,ark:/21198/zz0026hvjn,5,Imported,ChildWork,,,Manuscript No.27:ms_27_034.tif,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002735vp,ark:/21198/zz0026hvjn,5,Imported,ChildWork,,,Manuscript No.27:ms_27_035.tif,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002735w6,ark:/21198/zz0026hvjn,5,Imported,ChildWork,,,Manuscript No.27:ms_27_036.tif,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002735xq,ark:/21198/zz0026hvjn,5,Imported,ChildWork,,,Manuscript No.27:ms_27_037.tif,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002735z7,ark:/21198/zz0026hvjn,5,Imported,ChildWork,,,Manuscript No.27:ms_27_038.tif,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00273607,ark:/21198/zz0026hvjn,5,Imported,ChildWork,,,Manuscript No.27:ms_27_039.tif,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0027361r,ark:/21198/zz0026hvjn,5,Imported,ChildWork,,,Manuscript No.27:ms_27_040.tif,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00273628,ark:/21198/zz0026hvjn,5,Imported,ChildWork,,,Manuscript No.27:ms_27_041.tif,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0027363s,ark:/21198/zz0026hvjn,5,Imported,ChildWork,,,Manuscript No.27:ms_27_042.tif,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz00273649,ark:/21198/zz0026hvjn,5,Imported,ChildWork,,,Manuscript No.27:ms_27_043.tif,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0027365t,ark:/21198/zz0026hvjn,5,Imported,ChildWork,,,Manuscript No.27:ms_27_044.tif,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0027366b,ark:/21198/zz0026hvjn,5,Imported,ChildWork,,,Manuscript No.27:ms_27_045.tif,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0027367v,ark:/21198/zz0026hvjn,5,Imported,ChildWork,,,Manuscript No.27:ms_27_046.tif,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0027368c,ark:/21198/zz0026hvjn,5,Imported,ChildWork,,,Manuscript No.27:ms_27_047.tif,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0027369w,ark:/21198/zz0026hvjn,5,Imported,ChildWork,,,Manuscript No.27:ms_27_048.tif,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002736bd,ark:/21198/zz0026hvjn,5,Imported,ChildWork,,,Manuscript No.27:ms_27_049.tif,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002736cx,ark:/21198/zz0026hvjn,5,Imported,ChildWork,,,Manuscript No.27:ms_27_050.tif,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002736df,ark:/21198/zz0026hvjn,5,Imported,ChildWork,,,Manuscript No.27:ms_27_051.tif,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002736fz,ark:/21198/zz0026hvjn,5,Imported,ChildWork,,,Manuscript No.27:ms_27_052.tif,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002736gg,ark:/21198/zz0026hvjn,5,Imported,ChildWork,,,Manuscript No.27:ms_27_053.tif,,,,,,,,,,,,,,,,,,,,
