"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","Subject","Type.genre","Language","Editor","Name.engraver","Title","Relation.rectoVerso","Relation.pageNumber","Description.note","Source","Relation.isPartOf","Alt ID.local","Date.normalized","Publisher.publisherName","Format.extent","Publisher.placeOfOrigin","Date.creation","Format.dimensions","Description.tableOfContents","Alt ID.oclc","AltTitle.uniform","AltTitle.inscribed","Relation.hasPart","Name.printer","Illustrator","Rights.copyrightStatus","Bucketeer State","IIIF Access URL"
"Picart (Bernard) Collection","ark:/21198/zz00097bj9","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097bj9-1-master.tif","378","","","text","","","","","","page 346","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097bj9"
"Picart (Bernard) Collection","ark:/21198/zz00097bkt","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097bkt-1-master.tif","379","","","text","","","","","","page 347","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097bkt"
"Picart (Bernard) Collection","ark:/21198/zz00097bmb","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097bmb-1-master.tif","380","","","text","","","","","","page 348","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097bmb"
"Picart (Bernard) Collection","ark:/21198/zz00097bnv","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097bnv-1-master.tif","381","","","text","","","","","","page 349","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097bnv"
"Picart (Bernard) Collection","ark:/21198/zz00097bpc","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097bpc-1-master.tif","382","","","text","","","","","","page 350","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097bpc"
"Picart (Bernard) Collection","ark:/21198/zz00097bqw","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097bqw-1-master.tif","383","","","text","","","","","","page 351","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097bqw"
"Picart (Bernard) Collection","ark:/21198/zz00097brd","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097brd-1-master.tif","384","","","text","","","","","","page 352","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097brd"
"Picart (Bernard) Collection","ark:/21198/zz00097bsx","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097bsx-1-master.tif","385","","","text","","","","","","page 353","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097bsx"
"Picart (Bernard) Collection","ark:/21198/zz00097btf","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097btf-1-master.tif","386","","","text","","","","","","page 354","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097btf"
"Picart (Bernard) Collection","ark:/21198/zz00097bvz","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097bvz-1-master.tif","387","","","text","","","","","","page 355","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097bvz"
"Picart (Bernard) Collection","ark:/21198/zz00097bwg","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097bwg-1-master.tif","388","","","text","","","","","","page 356","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097bwg"
"Picart (Bernard) Collection","ark:/21198/zz00097bx0","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097bx0-1-master.tif","389","","","text","","","","","","page 357","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097bx0"
"Picart (Bernard) Collection","ark:/21198/zz00097bzh","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097bzh-1-master.tif","390","","","text","","","","","","page 358","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097bzh"
"Picart (Bernard) Collection","ark:/21198/zz00097c0h","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097c0h-1-master.tif","391","","","text","","","","","","page 359","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097c0h"
"Picart (Bernard) Collection","ark:/21198/zz00097c11","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097c11-1-master.tif","392","","","text|~|still image","","","","","","page 360","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097c11"
"Picart (Bernard) Collection","ark:/21198/zz00097c2j","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097c2j-1-master.tif","393","","","text","","","","","","page 361","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097c2j"
"Picart (Bernard) Collection","ark:/21198/zz00097c32","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097c32-1-master.tif","394","","","text","","","","","","page 362","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097c32"
"Picart (Bernard) Collection","ark:/21198/zz00097c4k","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097c4k-1-master.tif","395","","","text","","","","","","page 363","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097c4k"
"Picart (Bernard) Collection","ark:/21198/zz00097c53","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097c53-1-master.tif","396","","","text","","","","","","page 364","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097c53"
"Picart (Bernard) Collection","ark:/21198/zz00097c6m","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097c6m-1-master.tif","397","","","text","","","","","","page 365","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097c6m"
"Picart (Bernard) Collection","ark:/21198/zz00097c74","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097c74-1-master.tif","398","","","text","","","","","","page 366","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097c74"
"Picart (Bernard) Collection","ark:/21198/zz00097c8n","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097c8n-1-master.tif","399","","","text","","","","","","page 367","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097c8n"
"Picart (Bernard) Collection","ark:/21198/zz00097c95","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097c95-1-master.tif","400","","","text","","","","","","page 368","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097c95"
"Picart (Bernard) Collection","ark:/21198/zz00097cbp","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097cbp-1-master.tif","401","","","text","","","","","","page 368a","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097cbp"
"Picart (Bernard) Collection","ark:/21198/zz00097cc6","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097cc6-1-master.tif","402","","","still image","","","","","","The marriage of the Lutherans at Augsbourg.","v","","The baptism of the Lutherans at Augsbourg.  The marriage of the Lutherans at Augsbourg.  The funerals of the Lutherans in Augsbourg.|~|See page 368b for full image and caption.","page 368b","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097cc6"
"Picart (Bernard) Collection","ark:/21198/zz00097cdq","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097cdq-1-master.tif","403","","","still image","","","","","","The marriage of the Lutherans at Augsbourg.","r","","The baptism of the Lutherans at Augsbourg.  The marriage of the Lutherans at Augsbourg.  The funerals of the Lutherans in Augsbourg.","page 368c","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097cdq"
"Picart (Bernard) Collection","ark:/21198/zz00097cf7","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097cf7-1-master.tif","404","","","still image","","","","","","The marriage of the Lutherans at Augsbourg.","r","","See page 368c for full image and caption.|~|The baptism of the Lutherans at Augsbourg.  The marriage of the Lutherans at Augsbourg.  The funerals of the Lutherans in Augsbourg.","page 368d","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097cf7"
"Picart (Bernard) Collection","ark:/21198/zz00097cgr","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097cgr-1-master.tif","405","","","text","","","","","","page 368e","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097cgr"
"Picart (Bernard) Collection","ark:/21198/zz00097ch8","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097ch8-1-master.tif","406","","","text","","","","","","page 369","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097ch8"
"Picart (Bernard) Collection","ark:/21198/zz00097cjs","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097cjs-1-master.tif","407","","","text","","","","","","page 370","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097cjs"
"Picart (Bernard) Collection","ark:/21198/zz00097ck9","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097ck9-1-master.tif","408","","","text","","","","","","page 371","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097ck9"
"Picart (Bernard) Collection","ark:/21198/zz00097cmt","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097cmt-1-master.tif","409","","","text","","","","","","page 672 [372]","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097cmt"
"Picart (Bernard) Collection","ark:/21198/zz00097cnb","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097cnb-1-master.tif","410","","","text","","","","","","page 373","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097cnb"
"Picart (Bernard) Collection","ark:/21198/zz00097cqc","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097cqc-1-master.tif","411","","","text","","","","","","page 374","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097cqc"
"Picart (Bernard) Collection","ark:/21198/zz00097ctx","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097ctx-1-master.tif","412","","","text","","","","","","page 375","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097ctx"
"Picart (Bernard) Collection","ark:/21198/zz00097cxg","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097cxg-1-master.tif","413","","","text","","","","","","page 376","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097cxg"
"Picart (Bernard) Collection","ark:/21198/zz00097d21","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097d21-1-master.tif","414","","","text","","","","","","page 377","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097d21"
"Picart (Bernard) Collection","ark:/21198/zz00097d5k","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097d5k-1-master.tif","415","","","text|~|still image","","","","","","page 378","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097d5k"
"Picart (Bernard) Collection","ark:/21198/zz00097d63","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097d63-1-master.tif","416","","","text","","","","","","page 379","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097d63"
"Picart (Bernard) Collection","ark:/21198/zz00097d7m","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097d7m-1-master.tif","417","","","text","","","","","","page 380","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097d7m"
"Picart (Bernard) Collection","ark:/21198/zz00097d84","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097d84-1-master.tif","418","","","text","","","","","","page 381","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097d84"
"Picart (Bernard) Collection","ark:/21198/zz00097d9n","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097d9n-1-master.tif","419","","","text","","","","","","page 382","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097d9n"
"Picart (Bernard) Collection","ark:/21198/zz00097db5","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097db5-1-master.tif","420","","","text","","","","","","page 383","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097db5"
"Picart (Bernard) Collection","ark:/21198/zz00097gns","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097gns-1-master.tif","421","","","text","","","","","","page 384","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097gns"
"Picart (Bernard) Collection","ark:/21198/zz00097gp9","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097gp9-1-master.tif","422","","","text","","","","","","page 385","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097gp9"
"Picart (Bernard) Collection","ark:/21198/zz00097gqt","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097gqt-1-master.tif","423","","","text","","","","","","page 386","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097gqt"
"Picart (Bernard) Collection","ark:/21198/zz00097grb","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097grb-1-master.tif","424","","","text","","","","","","page 387","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097grb"
"Picart (Bernard) Collection","ark:/21198/zz00097gsv","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097gsv-1-master.tif","425","","","text","","","","","","page 388","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097gsv"
