"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","Subject","Type.genre","Language","Editor","Name.engraver","Title","Relation.rectoVerso","Relation.pageNumber","Description.note","Source","Relation.isPartOf","Alt ID.local","Date.normalized","Publisher.publisherName","Format.extent","Publisher.placeOfOrigin","Date.creation","Format.dimensions","Description.tableOfContents","Alt ID.oclc","AltTitle.uniform","AltTitle.inscribed","Relation.hasPart","Name.printer","Name.illustrator","Rights.copyrightStatus","Bucketeer State","IIIF Access URL"
"Picart (Bernard) Collection","ark:/21198/zz00098ttn","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098ttn-1-master.tif","369","","","text","","","","","","page 349","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098ttn"
"Picart (Bernard) Collection","ark:/21198/zz00098tv5","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098tv5-1-master.tif","370","","","text","","","","","","page 350","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098tv5"
"Picart (Bernard) Collection","ark:/21198/zz00098twp","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098twp-1-master.tif","371","","","text","","","","","","page 351","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098twp"
"Picart (Bernard) Collection","ark:/21198/zz00098tx6","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098tx6-1-master.tif","372","","","text","","","","","","page 352","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098tx6"
"Picart (Bernard) Collection","ark:/21198/zz00098v0q","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098v0q-1-master.tif","373","","","text","","","","","","page 353","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098v0q"
"Picart (Bernard) Collection","ark:/21198/zz00098v17","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098v17-1-master.tif","374","","","text","","","","","","page 354","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098v17"
"Picart (Bernard) Collection","ark:/21198/zz00098v2r","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098v2r-1-master.tif","375","","","text","","","","","","page 355","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098v2r"
"Picart (Bernard) Collection","ark:/21198/zz00098v38","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098v38-1-master.tif","376","","","text","","","","","","page 356","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098v38"
"Picart (Bernard) Collection","ark:/21198/zz00098v4s","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098v4s-1-master.tif","377","","","text","","","","","","page 357","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098v4s"
"Picart (Bernard) Collection","ark:/21198/zz00098v59","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098v59-1-master.tif","378","","","text","","","","","","page 358","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098v59"
"Picart (Bernard) Collection","ark:/21198/zz00098v6t","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098v6t-1-master.tif","379","","","text","","","","","","page 359","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098v6t"
"Picart (Bernard) Collection","ark:/21198/zz00098v7b","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098v7b-1-master.tif","380","","","text","","","","","","page 360","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098v7b"
"Picart (Bernard) Collection","ark:/21198/zz00098v8v","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098v8v-1-master.tif","381","","","text","","","","","","page 361","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098v8v"
"Picart (Bernard) Collection","ark:/21198/zz00098v9c","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098v9c-1-master.tif","382","","","text","","","","","","page 362","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098v9c"
"Picart (Bernard) Collection","ark:/21198/zz00098vbw","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098vbw-1-master.tif","383","","","text","","","","","","page 363","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098vbw"
"Picart (Bernard) Collection","ark:/21198/zz00098vcd","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098vcd-1-master.tif","384","","","text","","","","","","page 364","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098vcd"
"Picart (Bernard) Collection","ark:/21198/zz00098vdx","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098vdx-1-master.tif","385","","","text","","","","","","page 365","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098vdx"
"Picart (Bernard) Collection","ark:/21198/zz00098vff","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098vff-1-master.tif","386","","","text","","","","","","page 366","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098vff"
"Picart (Bernard) Collection","ark:/21198/zz00098vgz","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098vgz-1-master.tif","387","","","text","","","","","","page 367","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098vgz"
"Picart (Bernard) Collection","ark:/21198/zz00098vhg","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098vhg-1-master.tif","388","","","text","","","","","","page 368","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098vhg"
"Picart (Bernard) Collection","ark:/21198/zz00098vj0","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098vj0-1-master.tif","389","","","text","","","","","","page 369","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098vj0"
"Picart (Bernard) Collection","ark:/21198/zz00098vkh","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098vkh-1-master.tif","390","","","text","","","","","","page 370","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098vkh"
"Picart (Bernard) Collection","ark:/21198/zz00098vm1","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098vm1-1-master.tif","391","","","text","","","","","","page 371","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098vm1"
"Picart (Bernard) Collection","ark:/21198/zz00098vnj","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098vnj-1-master.tif","392","","","text","","","","","","page 372","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098vnj"
"Picart (Bernard) Collection","ark:/21198/zz00098wfx","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098wfx-1-master.tif","393","","","text","","","","","","page 373","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098wfx"
"Picart (Bernard) Collection","ark:/21198/zz00098wgf","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098wgf-1-master.tif","394","","","text","","","","","","page 374","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098wgf"
"Picart (Bernard) Collection","ark:/21198/zz00098whz","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098whz-1-master.tif","395","","","text","","","","","","page 375","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098whz"
"Picart (Bernard) Collection","ark:/21198/zz00098wjg","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098wjg-1-master.tif","396","","","text","","","","","","page 376","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098wjg"
"Picart (Bernard) Collection","ark:/21198/zz00098wk0","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098wk0-1-master.tif","397","","","text","","","","","","page 377","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098wk0"
"Picart (Bernard) Collection","ark:/21198/zz00098wmh","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098wmh-1-master.tif","398","","","text","","","","","","page 378","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098wmh"
"Picart (Bernard) Collection","ark:/21198/zz00098wn1","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098wn1-1-master.tif","399","","","text","","","","","","page 379","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098wn1"
"Picart (Bernard) Collection","ark:/21198/zz00098wpj","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098wpj-1-master.tif","400","","","text","","","","","","page 380","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098wpj"
"Picart (Bernard) Collection","ark:/21198/zz00098wq2","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098wq2-1-master.tif","401","","","text","","","","","","page 381","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098wq2"
"Picart (Bernard) Collection","ark:/21198/zz00098wrk","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098wrk-1-master.tif","402","","","text","","","","","","page 382","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098wrk"
"Picart (Bernard) Collection","ark:/21198/zz00098ws3","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098ws3-1-master.tif","403","","","text","","","","","","page 383","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098ws3"
"Picart (Bernard) Collection","ark:/21198/zz00098wtm","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098wtm-1-master.tif","404","","","text","","","","","","page 384","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098wtm"
"Picart (Bernard) Collection","ark:/21198/zz00098wv4","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098wv4-1-master.tif","405","","","text","","","","","","page 385","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098wv4"
"Picart (Bernard) Collection","ark:/21198/zz00098wwn","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098wwn-1-master.tif","406","","","text","","","","","","page 386","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098wwn"
"Picart (Bernard) Collection","ark:/21198/zz00098wx5","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098wx5-1-master.tif","407","","","text","","","","","","page 387","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098wx5"
"Picart (Bernard) Collection","ark:/21198/zz00098wzp","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098wzp-1-master.tif","408","","","text","","","","","","page 388","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098wzp"
"Picart (Bernard) Collection","ark:/21198/zz00098x0p","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098x0p-1-master.tif","409","","","text","","","","","","page 389","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098x0p"
"Picart (Bernard) Collection","ark:/21198/zz00098x16","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098x16-1-master.tif","410","","","text","","","","","","page 390","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098x16"
"Picart (Bernard) Collection","ark:/21198/zz00098x2q","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098x2q-1-master.tif","411","","","text","","","","","","page 391","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098x2q"
"Picart (Bernard) Collection","ark:/21198/zz00098x37","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098x37-1-master.tif","412","","","text","","","","","","page 392","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098x37"
"Picart (Bernard) Collection","ark:/21198/zz0009dqsg","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009dqsg-1-master.tif","413","","","text","","","","","","page 393","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009dqsg"
"Picart (Bernard) Collection","ark:/21198/zz0009dqt0","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009dqt0-1-master.tif","414","","","text","","","","","","page 394","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009dqt0"
"Picart (Bernard) Collection","ark:/21198/zz0009dqvh","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009dqvh-1-master.tif","415","","","text","","","","","","page 395","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009dqvh"
"Picart (Bernard) Collection","ark:/21198/zz0009dqw1","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009dqw1-1-master.tif","416","","","text","","","","","","page 396","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009dqw1"
"Picart (Bernard) Collection","ark:/21198/zz0009dqxj","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009dqxj-1-master.tif","417","","","still image","","","","","","A Bramin who has made a vow to wear an iron collar of 2 4 pound weight and 4 foot square, till such time as he shall have a mass’d by alms money sufficient to build an hospital.","r","","A Bramin who has made a vow to wear an iron collar of 2 4 pound weight and 4 foot square, till such time as he shall have a mass’d by alms money sufficient to build an hospital.  A Bramin who swings himself out of devotion for half an hour in honour of the God Eswara over a fire which he feeds with wood he had placed on both sides of him.  A Bramin who has had himself shackled to the foot of a tree with an iron chain with a resolution to end his days in that posture.  Two Bramins of the family of the Soudraes, called Joguis dragging after them long heavy chains, which go from the leg where they are fastned over the shoulder.","page 396a","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009dqxj"
