Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Visibility,Type.genre,Type.typeOfResource,Rights.copyrightStatus,Name.creator,Name.donor,Rights.rightsHolderContact,Subject,Rights.statementLocal,Name.repository,Alt ID.local,Title,Date.normalized,Format.extent,AltTitle.descriptive,Date.creation,Relation.isPartOf,AltTitle.other,Description.note,AltTitle.uniform,Opac url,Finding Aid URL,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Gronk Digital Image Collection,ark:/21198/zz0027dgmf,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz0027dgmf_1834641_master.tif,,,,private,sketches,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,CSRC_Gronk_DogCity_img032.tif,CSRC_Gronk_DogCity_img032.tif,1970/1979,1 photograph,,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027dgmf,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027dgmf/manifest
Gronk Digital Image Collection,ark:/21198/zz0027dgnz,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz0027dgnz_1835486_master.tif,,,,private,sketches,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,CSRC_Gronk_DogCity_img048.tif,CSRC_Gronk_DogCity_img048.tif,1970/1979,1 photograph,,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027dgnz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027dgnz/manifest
Gronk Digital Image Collection,ark:/21198/zz0027dgpg,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz0027dgpg_1835519_master.tif,,,,private,sketches,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,,CSRC_Gronk_DogCity_img059.tif,CSRC_Gronk_DogCity_img059.tif,1970/1979,1 photograph,,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027dgpg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027dgpg/manifest
Gronk Digital Image Collection,ark:/21198/zz0027dgq0,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz0027dgq0_1834507_master.tif,,,,private,sketches,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,CSRC_Gronk_DogCity_img017.tif,CSRC_Gronk_DogCity_img017.tif,1970/1979,1 photograph,,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027dgq0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027dgq0/manifest
Gronk Digital Image Collection,ark:/21198/zz0027dgrh,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz0027dgrh_1835522_master.tif,,,,private,sketches,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,CSRC_Gronk_DogCity_img060.tif,CSRC_Gronk_DogCity_img060.tif,1970/1979,1 photograph,,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027dgrh,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027dgrh/manifest
Gronk Digital Image Collection,ark:/21198/zz0027dgs1,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz0027dgs1_1835525_master.tif,,,,private,sketches,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,CSRC_Gronk_DogCity_img061.tif,CSRC_Gronk_DogCity_img061.tif,1970/1979,1 photograph,,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027dgs1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027dgs1/manifest
Gronk Digital Image Collection,ark:/21198/zz0027dphs,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz0027dphs_1835438_master.tif,,,,private,sketches,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,CSRC_Gronk_DogCity_img033.tif,CSRC_Gronk_DogCity_img033.tif,1970/1979,1 photograph,,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027dphs,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027dphs/manifest
Gronk Digital Image Collection,ark:/21198/zz0027dpj9,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz0027dpj9_1835441_master.tif,,,,private,sketches,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,CSRC_Gronk_DogCity_img034.tif,CSRC_Gronk_DogCity_img034.tif,1970/1979,1 photograph,,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027dpj9,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027dpj9/manifest
Gronk Digital Image Collection,ark:/21198/zz0027dpmb,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz0027dpmb_1835444_master.tif,,,,private,sketches,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,CSRC_Gronk_DogCity_img035.tif,CSRC_Gronk_DogCity_img035.tif,1970/1979,1 photograph,,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027dpmb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027dpmb/manifest
Gronk Digital Image Collection,ark:/21198/zz0027dppc,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz0027dppc_1835447_master.tif,,,,private,sketches,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,CSRC_Gronk_DogCity_img036.tif,CSRC_Gronk_DogCity_img036.tif,1970/1979,1 photograph,,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027dppc,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027dppc/manifest
Gronk Digital Image Collection,ark:/21198/zz0027dpsx,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz0027dpsx_1835450_master.tif,,,,private,sketches,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,CSRC_Gronk_DogCity_img037.tif,CSRC_Gronk_DogCity_img037.tif,1970/1979,1 photograph,,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027dpsx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027dpsx/manifest
Gronk Digital Image Collection,ark:/21198/zz0027dptf,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz0027dptf_1834437_master.tif,,,,private,sketches,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,CSRC_Gronk_DogCity_img007.tif,CSRC_Gronk_DogCity_img007.tif,1970/1979,,,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027dptf,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027dptf/manifest
Gronk Digital Image Collection,ark:/21198/zz0027dpx0,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz0027dpx0_1835456_master.tif,,,,private,sketches,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,CSRC_Gronk_DogCity_img039.tif,CSRC_Gronk_DogCity_img039.tif,1970/1979,1 photograph,,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027dpx0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027dpx0/manifest
Gronk Digital Image Collection,ark:/21198/zz0027dpzh,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz0027dpzh_1834443_master.tif,,,,private,sketches,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,CSRC_Gronk_DogCity_img008.tif,CSRC_Gronk_DogCity_img008.tif,1970/1979,1 photograph,,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027dpzh,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027dpzh/manifest
Gronk Digital Image Collection,ark:/21198/zz0027dq0h,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz0027dq0h_1835453_master.tif,,,,private,sketches,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,CSRC_Gronk_DogCity_img038.tif,CSRC_Gronk_DogCity_img038.tif,1970/1979,1 photograph,,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027dq0h,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027dq0h/manifest
