Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,viewingHint,Visibility,Delete in Title,Thumbnail,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Name.other,Name.creator,Language,Subject.conceptTopic,Rights.permission,Subject.geographicPlace,Name.author,Name.cartographer,Name.repository,Name.subject,Title,Date.publication,Coverage.geographiccoordinates,Publisher.publisherName,Description.note,Publisher.placeOfOrigin,Format.extent,Coverage.geographic,Alt ID.oclc,Alt ID.callNo,Alt ID.catalogRecordNumber,Alt ID.OPAC,Coverage.geoscale,AltTitle,Alt ID.local,Publisher.edition,Date.creation,Date.normalized,Alt ID.lccn,Description.abstract,Bucketeer State,IIIF Access URL
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b12mz/c273vm06,ark:/21198/zz002b12mz,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002b12mz_1979031_master.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b12mz%2Fc273vm06
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b12mz/qp56tz1t,ark:/21198/zz002b12mz,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002b12mz_1979028_master.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b12mz%2Fqp56tz1t
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b1456/jk98zp0s,ark:/21198/zz002b1456,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002b1456_1979052_master.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b1456%2Fjk98zp0s
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b1456/m011vd51,ark:/21198/zz002b1456,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002b1456_1979049_master.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b1456%2Fm011vd51
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b148r/4v86zt5s,ark:/21198/zz002b148r,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002b148r_1979087_master.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b148r%2F4v86zt5s
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b148r/k058cf39,ark:/21198/zz002b148r,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002b148r_1979082_master.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b148r%2Fk058cf39
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b14jw/56475k67,ark:/21198/zz002b14jw,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002b14jw_1979096_master.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b14jw%2F56475k67
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b14jw/vr75hm00,ark:/21198/zz002b14jw,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002b14jw_1979099_master.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b14jw%2Fvr75hm00
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b1g51/4084548k,ark:/21198/zz002b1g51,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002b1g51_1979984_master.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b1g51%2F4084548k
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b1g51/gj66w91f,ark:/21198/zz002b1g51,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002b1g51_1979979_master.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b1g51%2Fgj66w91f
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b1g6j/k640ng05,ark:/21198/zz002b1g6j,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002b1g6j_1979990_master.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b1g6j%2Fk640ng05
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b1g6j/td363q1q,ark:/21198/zz002b1g6j,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002b1g6j_1979989_master.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b1g6j%2Ftd363q1q
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b1g72/1518cc9m,ark:/21198/zz002b1g72,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002b1g72_1980002_master.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b1g72%2F1518cc9m
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b1g72/z126w67f,ark:/21198/zz002b1g72,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002b1g72_1979995_master.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b1g72%2Fz126w67f
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b1g93/fh33rc7d,ark:/21198/zz002b1g93,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002b1g93_1980342_master.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b1g93%2Ffh33rc7d
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b1g93/zb43sx4w,ark:/21198/zz002b1g93,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002b1g93_1980345_master.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b1g93%2Fzb43sx4w
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b1p7z/q1320d15,ark:/21198/zz002b1p7z,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002b1p7z_1980424_master.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b1p7z%2Fq1320d15
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b1p7z/rt79mj0q,ark:/21198/zz002b1p7z,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002b1p7z_1980414_master.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b1p7z%2Frt79mj0q
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b1p8g/ds143m70,ark:/21198/zz002b1p8g,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002b1p8g_1980437_master.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b1p8g%2Fds143m70
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b1p8g/zd442376,ark:/21198/zz002b1p8g,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002b1p8g_1980427_master.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b1p8g%2Fzd442376
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b1pf2/8g242j1d,ark:/21198/zz002b1pf2,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002b1pf2_1980466_master.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b1pf2%2F8g242j1d
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b1pf2/dz04kj6b,ark:/21198/zz002b1pf2,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002b1pf2_1980469_master.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b1pf2%2Fdz04kj6b
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b1ph3/0j46c09d,ark:/21198/zz002b1ph3,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002b1ph3_1980481_master.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b1ph3%2F0j46c09d
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b1ph3/h523465b,ark:/21198/zz002b1ph3,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002b1ph3_1980484_master.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b1ph3%2Fh523465b
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b1pjm/2z873066,ark:/21198/zz002b1pjm,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002b1pjm_1980488_master.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b1pjm%2F2z873066
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b1pjm/97329m1g,ark:/21198/zz002b1pjm,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002b1pjm_1980487_master.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b1pjm%2F97329m1g
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b1pk4/3t781943,ark:/21198/zz002b1pk4,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002b1pk4_1980493_master.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b1pk4%2F3t781943
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b1pk4/rv88d74k,ark:/21198/zz002b1pk4,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002b1pk4_1980496_master.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b1pk4%2Frv88d74k
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b1qfj/3585rb56,ark:/21198/zz002b1qfj,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002b1qfj_1980527_master.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b1qfj%2F3585rb56
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b1qfj/q213744x,ark:/21198/zz002b1qfj,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002b1qfj_1980524_master.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b1qfj%2Fq213744x
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b1qg2/4c70mc3j,ark:/21198/zz002b1qg2,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002b1qg2_1980535_master.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b1qg2%2F4c70mc3j
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b1qg2/8m59ts0r,ark:/21198/zz002b1qg2,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002b1qg2_1980530_master.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b1qg2%2F8m59ts0r
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b2zxm/11088g15,ark:/21198/zz002b2zxm,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002b2zxm_1983459_master.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2zxm%2F11088g15
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b2zxm/65737t5r,ark:/21198/zz002b2zxm,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002b2zxm_1983462_master.tif,3,,,,,,,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2zxm%2F65737t5r
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b2zxm/st37pn38,ark:/21198/zz002b2zxm,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002b2zxm_1983456_master.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2zxm%2Fst37pn38
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b8w8h/cf165g0m,ark:/21198/zz002b8w8h,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002b8w8h_1996157_master.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b8w8h%2Fcf165g0m
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b8w8h/nz05r80k,ark:/21198/zz002b8w8h,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002b8w8h_1996154_master.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b8w8h%2Fnz05r80k
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b8wc2/cm49qd97,ark:/21198/zz002b8wc2,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002b8wc2_1996372_master.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b8wc2%2Fcm49qd97
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b8wc2/vc537t4z,ark:/21198/zz002b8wc2,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002b8wc2_1996375_master.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b8wc2%2Fvc537t4z
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b8wf3/6f88298s,ark:/21198/zz002b8wf3,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002b8wf3_1996400_master.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b8wf3%2F6f88298s
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b8wf3/f6065w7g,ark:/21198/zz002b8wf3,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002b8wf3_1996409_master.tif,3,,,,,,,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b8wf3%2Ff6065w7g
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b8wf3/fw85r02p,ark:/21198/zz002b8wf3,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002b8wf3_1996395_master.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b8wf3%2Ffw85r02p
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b93z6/2p61dx38,ark:/21198/zz002b93z6,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002b93z6_1996456_master.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b93z6%2F2p61dx38
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b93z6/3b72mk3t,ark:/21198/zz002b93z6,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002b93z6_1996422_master.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b93z6%2F3b72mk3t
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b941q/2297js7p,ark:/21198/zz002b941q,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002b941q_1996602_master.tif,3,,,,,,,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b941q%2F2297js7p
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b941q/k785r12m,ark:/21198/zz002b941q,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002b941q_1996540_master.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b941q%2Fk785r12m
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b941q/n495k59d,ark:/21198/zz002b941q,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002b941q_1996573_master.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b941q%2Fn495k59d
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b9427/fn73g488,ark:/21198/zz002b9427,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002b9427_1996609_master.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b9427%2Ffn73g488
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b9427/jd631w69,ark:/21198/zz002b9427,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002b9427_1996732_master.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b9427%2Fjd631w69
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b943r/9w34g30g,ark:/21198/zz002b943r,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002b943r_1997346_master.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b943r%2F9w34g30g
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b943r/bt629n5m,ark:/21198/zz002b943r,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002b943r_1997342_master.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b943r%2Fbt629n5m
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b9spq/5g15d41v,ark:/21198/zz002b9spq,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002b9spq_1998820_master.tif,4,,,,,,,,,,,,,,,,,,,,Page 4,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b9spq%2F5g15d41v
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b9spq/6m14tq4q,ark:/21198/zz002b9spq,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002b9spq_1997401_master.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b9spq%2F6m14tq4q
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b9spq/9w25n007,ark:/21198/zz002b9spq,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002b9spq_1997528_master.tif,3,,,,,,,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b9spq%2F9w25n007
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b9spq/h3014h6k,ark:/21198/zz002b9spq,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002b9spq_1998823_master.tif,5,,,,,,,,,,,,,,,,,,,,Page 5,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b9spq%2Fh3014h6k
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b9spq/p418pn4f,ark:/21198/zz002b9spq,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002b9spq_1997437_master.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b9spq%2Fp418pn4f
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b9sq7/6s205d2m,ark:/21198/zz002b9sq7,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002b9sq7_1998826_master.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b9sq7%2F6s205d2m
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b9sq7/8x78nx39,ark:/21198/zz002b9sq7,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002b9sq7_1999165_master.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b9sq7%2F8x78nx39
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b9ss8/1630v139,ark:/21198/zz002b9ss8,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002b9ss8_1999638_master.tif,3,,,,,,,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b9ss8%2F1630v139
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b9ss8/c7925607,ark:/21198/zz002b9ss8,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002b9ss8_1999183_master.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b9ss8%2Fc7925607
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b9ss8/zt256t6g,ark:/21198/zz002b9ss8,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002b9ss8_1999578_master.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b9ss8%2Fzt256t6g
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002bbh83/7j29rx4k,ark:/21198/zz002bbh83,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002bbh83_1999754_master.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbh83%2F7j29rx4k
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002bbh83/8s68116s,ark:/21198/zz002bbh83,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002bbh83_1999789_master.tif,3,,,,,,,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbh83%2F8s68116s
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002bbh83/sv770855,ark:/21198/zz002bbh83,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002bbh83_1999750_master.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbh83%2Fsv770855
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002bbh9m/4f414n0f,ark:/21198/zz002bbh9m,,,Page,Masters/Maps/Bruman-Maps/image/21198-zz002bbh9m_2000161_master.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbh9m%2F4f414n0f
